,day,day_str,direction,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,tollgate_id,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,week,week_str,weekend,y
107,19.0,19D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,2S,58.0,73.0,94.0,81.0,78.0,90.0,48.0,60.0,81.0,70.0,70.0,77.0,2.0,2W,0.0,58.0
108,19.0,19D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,2S,73.0,94.0,81.0,78.0,90.0,95.0,60.0,81.0,70.0,70.0,77.0,67.0,2.0,2W,0.0,55.0
109,19.0,19D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,2S,94.0,81.0,78.0,90.0,95.0,58.0,81.0,70.0,70.0,77.0,67.0,48.0,2.0,2W,0.0,61.0
110,19.0,19D,entry,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,2S,81.0,78.0,90.0,95.0,58.0,84.0,70.0,70.0,77.0,67.0,48.0,70.0,2.0,2W,0.0,64.0
111,19.0,19D,entry,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,2S,78.0,90.0,95.0,58.0,84.0,80.0,70.0,77.0,67.0,48.0,70.0,69.0,2.0,2W,0.0,88.0
112,19.0,19D,entry,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,2S,90.0,95.0,58.0,84.0,80.0,67.0,77.0,67.0,48.0,70.0,69.0,58.0,2.0,2W,0.0,56.0
113,19.0,19D,entry,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,2S,95.0,58.0,84.0,80.0,67.0,59.0,67.0,48.0,70.0,69.0,58.0,55.0,2.0,2W,0.0,64.0
114,19.0,19D,entry,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,2S,58.0,84.0,80.0,67.0,59.0,70.0,48.0,70.0,69.0,58.0,55.0,61.0,2.0,2W,0.0,65.0
115,19.0,19D,entry,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,2S,84.0,80.0,67.0,59.0,70.0,77.0,70.0,69.0,58.0,55.0,61.0,64.0,2.0,2W,0.0,54.0
116,19.0,19D,entry,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,2S,80.0,67.0,59.0,70.0,77.0,98.0,69.0,58.0,55.0,61.0,64.0,88.0,2.0,2W,0.0,56.0
117,19.0,19D,entry,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,2S,67.0,59.0,70.0,77.0,98.0,62.0,58.0,55.0,61.0,64.0,88.0,56.0,2.0,2W,0.0,48.0
118,19.0,19D,entry,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,2S,59.0,70.0,77.0,98.0,62.0,69.0,55.0,61.0,64.0,88.0,56.0,64.0,2.0,2W,0.0,39.0
119,19.0,19D,entry,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,2S,70.0,77.0,98.0,62.0,69.0,79.0,61.0,64.0,88.0,56.0,64.0,65.0,2.0,2W,0.0,31.0
120,19.0,19D,entry,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,2S,77.0,98.0,62.0,69.0,79.0,55.0,64.0,88.0,56.0,64.0,65.0,54.0,2.0,2W,0.0,25.0
121,19.0,19D,entry,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,2S,98.0,62.0,69.0,79.0,55.0,66.0,88.0,56.0,64.0,65.0,54.0,56.0,2.0,2W,0.0,30.0
122,19.0,19D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,2S,62.0,69.0,79.0,55.0,66.0,52.0,56.0,64.0,65.0,54.0,56.0,48.0,2.0,2W,0.0,26.0
123,19.0,19D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,2S,69.0,79.0,55.0,66.0,52.0,48.0,64.0,65.0,54.0,56.0,48.0,39.0,2.0,2W,0.0,20.0
124,19.0,19D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,2S,79.0,55.0,66.0,52.0,48.0,35.0,65.0,54.0,56.0,48.0,39.0,31.0,2.0,2W,0.0,15.0
125,19.0,19D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,2S,55.0,66.0,52.0,48.0,35.0,29.0,54.0,56.0,48.0,39.0,31.0,25.0,2.0,2W,0.0,
126,19.0,19D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,2S,66.0,52.0,48.0,35.0,29.0,35.0,56.0,48.0,39.0,31.0,25.0,30.0,2.0,2W,0.0,
127,19.0,19D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,2S,52.0,48.0,35.0,29.0,35.0,28.0,48.0,39.0,31.0,25.0,30.0,26.0,2.0,2W,0.0,
128,19.0,19D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,2S,48.0,35.0,29.0,35.0,28.0,24.0,39.0,31.0,25.0,30.0,26.0,20.0,2.0,2W,0.0,8.0
129,19.0,19D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,2S,35.0,29.0,35.0,28.0,24.0,20.0,31.0,25.0,30.0,26.0,20.0,15.0,2.0,2W,0.0,15.0
130,19.0,19D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,2S,29.0,35.0,28.0,24.0,20.0,,25.0,30.0,26.0,20.0,15.0,,2.0,2W,0.0,6.0
131,19.0,19D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,2S,35.0,28.0,24.0,20.0,,,30.0,26.0,20.0,15.0,,,2.0,2W,0.0,10.0
132,20.0,20D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,2S,28.0,24.0,20.0,,,,26.0,20.0,15.0,,,,3.0,3W,0.0,
133,20.0,20D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,2S,24.0,20.0,,,,11.0,20.0,15.0,,,,8.0,3.0,3W,0.0,
134,20.0,20D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,2S,20.0,,,,11.0,16.0,15.0,,,,8.0,15.0,3.0,3W,0.0,
135,20.0,20D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,2S,,,,11.0,16.0,10.0,,,,8.0,15.0,6.0,3.0,3W,0.0,3.0
136,20.0,20D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,2S,,,11.0,16.0,10.0,18.0,,,8.0,15.0,6.0,10.0,3.0,3W,0.0,2.0
137,20.0,20D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,2S,,11.0,16.0,10.0,18.0,,,8.0,15.0,6.0,10.0,,3.0,3W,0.0,
138,20.0,20D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,2S,11.0,16.0,10.0,18.0,,,8.0,15.0,6.0,10.0,,,3.0,3W,0.0,
139,20.0,20D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,2S,16.0,10.0,18.0,,,,15.0,6.0,10.0,,,,3.0,3W,0.0,
140,20.0,20D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,2S,10.0,18.0,,,,6.0,6.0,10.0,,,,3.0,3.0,3W,0.0,
141,20.0,20D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,2S,18.0,,,,6.0,2.0,10.0,,,,3.0,2.0,3.0,3W,0.0,
142,20.0,20D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,2S,,,,6.0,2.0,,,,,3.0,2.0,,3.0,3W,0.0,
143,20.0,20D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,2S,,,6.0,2.0,,,,,3.0,2.0,,,3.0,3W,0.0,
144,20.0,20D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,2S,,6.0,2.0,,,,,3.0,2.0,,,,3.0,3W,0.0,
145,20.0,20D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,2S,6.0,2.0,,,,,3.0,2.0,,,,,3.0,3W,0.0,
146,20.0,20D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,2S,2.0,,,,,,2.0,,,,,,3.0,3W,0.0,1.0
147,20.0,20D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,2S,,,,,,,,,,,,,3.0,3W,0.0,11.0
148,20.0,20D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,2S,,,,,,,,,,,,,3.0,3W,0.0,14.0
149,20.0,20D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,2S,,,,,,,,,,,,,3.0,3W,0.0,16.0
150,20.0,20D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,2S,,,,,,,,,,,,,3.0,3W,0.0,21.0
151,20.0,20D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,2S,,,,,,1.0,,,,,,1.0,3.0,3W,0.0,23.0
152,20.0,20D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,2S,,,,,1.0,16.0,,,,,1.0,11.0,3.0,3W,0.0,42.0
153,20.0,20D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,2S,,,,1.0,16.0,20.0,,,,1.0,11.0,14.0,3.0,3W,0.0,76.0
154,20.0,20D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,2S,,,1.0,16.0,20.0,18.0,,,1.0,11.0,14.0,16.0,3.0,3W,0.0,89.0
155,20.0,20D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,2S,,1.0,16.0,20.0,18.0,24.0,,1.0,11.0,14.0,16.0,21.0,3.0,3W,0.0,112.0
156,20.0,20D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,2S,1.0,16.0,20.0,18.0,24.0,26.0,1.0,11.0,14.0,16.0,21.0,23.0,3.0,3W,0.0,104.0
157,20.0,20D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,2S,16.0,20.0,18.0,24.0,26.0,50.0,11.0,14.0,16.0,21.0,23.0,42.0,3.0,3W,0.0,121.0
158,20.0,20D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,2S,20.0,18.0,24.0,26.0,50.0,83.0,14.0,16.0,21.0,23.0,42.0,76.0,3.0,3W,0.0,106.0
159,20.0,20D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,2S,18.0,24.0,26.0,50.0,83.0,92.0,16.0,21.0,23.0,42.0,76.0,89.0,3.0,3W,0.0,125.0
160,20.0,20D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,2S,24.0,26.0,50.0,83.0,92.0,120.0,21.0,23.0,42.0,76.0,89.0,112.0,3.0,3W,0.0,108.0
161,20.0,20D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,2S,26.0,50.0,83.0,92.0,120.0,117.0,23.0,42.0,76.0,89.0,112.0,104.0,3.0,3W,0.0,72.0
162,20.0,20D,entry,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,2S,50.0,83.0,92.0,120.0,117.0,134.0,42.0,76.0,89.0,112.0,104.0,121.0,3.0,3W,0.0,78.0
163,20.0,20D,entry,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,2S,83.0,92.0,120.0,117.0,134.0,111.0,76.0,89.0,112.0,104.0,121.0,106.0,3.0,3W,0.0,57.0
164,20.0,20D,entry,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,2S,92.0,120.0,117.0,134.0,111.0,143.0,89.0,112.0,104.0,121.0,106.0,125.0,3.0,3W,0.0,62.0
165,20.0,20D,entry,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,2S,120.0,117.0,134.0,111.0,143.0,123.0,112.0,104.0,121.0,106.0,125.0,108.0,3.0,3W,0.0,50.0
166,20.0,20D,entry,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,2S,117.0,134.0,111.0,143.0,123.0,86.0,104.0,121.0,106.0,125.0,108.0,72.0,3.0,3W,0.0,44.0
167,20.0,20D,entry,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,2S,134.0,111.0,143.0,123.0,86.0,87.0,121.0,106.0,125.0,108.0,72.0,78.0,3.0,3W,0.0,58.0
168,20.0,20D,entry,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,2S,111.0,143.0,123.0,86.0,87.0,65.0,106.0,125.0,108.0,72.0,78.0,57.0,3.0,3W,0.0,48.0
169,20.0,20D,entry,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,2S,143.0,123.0,86.0,87.0,65.0,78.0,125.0,108.0,72.0,78.0,57.0,62.0,3.0,3W,0.0,47.0
170,20.0,20D,entry,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,2S,123.0,86.0,87.0,65.0,78.0,60.0,108.0,72.0,78.0,57.0,62.0,50.0,3.0,3W,0.0,63.0
171,20.0,20D,entry,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,2S,86.0,87.0,65.0,78.0,60.0,53.0,72.0,78.0,57.0,62.0,50.0,44.0,3.0,3W,0.0,74.0
172,20.0,20D,entry,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,2S,87.0,65.0,78.0,60.0,53.0,69.0,78.0,57.0,62.0,50.0,44.0,58.0,3.0,3W,0.0,52.0
173,20.0,20D,entry,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,2S,65.0,78.0,60.0,53.0,69.0,56.0,57.0,62.0,50.0,44.0,58.0,48.0,3.0,3W,0.0,58.0
174,20.0,20D,entry,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,2S,78.0,60.0,53.0,69.0,56.0,57.0,62.0,50.0,44.0,58.0,48.0,47.0,3.0,3W,0.0,65.0
175,20.0,20D,entry,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,2S,60.0,53.0,69.0,56.0,57.0,70.0,50.0,44.0,58.0,48.0,47.0,63.0,3.0,3W,0.0,60.0
176,20.0,20D,entry,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,2S,53.0,69.0,56.0,57.0,70.0,85.0,44.0,58.0,48.0,47.0,63.0,74.0,3.0,3W,0.0,59.0
177,20.0,20D,entry,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,2S,69.0,56.0,57.0,70.0,85.0,68.0,58.0,48.0,47.0,63.0,74.0,52.0,3.0,3W,0.0,72.0
178,20.0,20D,entry,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,2S,56.0,57.0,70.0,85.0,68.0,74.0,48.0,47.0,63.0,74.0,52.0,58.0,3.0,3W,0.0,79.0
179,20.0,20D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,2S,57.0,70.0,85.0,68.0,74.0,75.0,47.0,63.0,74.0,52.0,58.0,65.0,3.0,3W,0.0,70.0
180,20.0,20D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,2S,70.0,85.0,68.0,74.0,75.0,66.0,63.0,74.0,52.0,58.0,65.0,60.0,3.0,3W,0.0,66.0
181,20.0,20D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,2S,85.0,68.0,74.0,75.0,66.0,67.0,74.0,52.0,58.0,65.0,60.0,59.0,3.0,3W,0.0,67.0
182,20.0,20D,entry,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,2S,68.0,74.0,75.0,66.0,67.0,88.0,52.0,58.0,65.0,60.0,59.0,72.0,3.0,3W,0.0,75.0
183,20.0,20D,entry,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,2S,74.0,75.0,66.0,67.0,88.0,89.0,58.0,65.0,60.0,59.0,72.0,79.0,3.0,3W,0.0,77.0
184,20.0,20D,entry,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,2S,75.0,66.0,67.0,88.0,89.0,90.0,65.0,60.0,59.0,72.0,79.0,70.0,3.0,3W,0.0,57.0
185,20.0,20D,entry,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,2S,66.0,67.0,88.0,89.0,90.0,79.0,60.0,59.0,72.0,79.0,70.0,66.0,3.0,3W,0.0,66.0
186,20.0,20D,entry,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,2S,67.0,88.0,89.0,90.0,79.0,73.0,59.0,72.0,79.0,70.0,66.0,67.0,3.0,3W,0.0,46.0
187,20.0,20D,entry,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,2S,88.0,89.0,90.0,79.0,73.0,88.0,72.0,79.0,70.0,66.0,67.0,75.0,3.0,3W,0.0,35.0
188,20.0,20D,entry,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,2S,89.0,90.0,79.0,73.0,88.0,79.0,79.0,70.0,66.0,67.0,75.0,77.0,3.0,3W,0.0,43.0
189,20.0,20D,entry,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,2S,90.0,79.0,73.0,88.0,79.0,62.0,70.0,66.0,67.0,75.0,77.0,57.0,3.0,3W,0.0,36.0
190,20.0,20D,entry,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,2S,79.0,73.0,88.0,79.0,62.0,76.0,66.0,67.0,75.0,77.0,57.0,66.0,3.0,3W,0.0,44.0
191,20.0,20D,entry,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,2S,73.0,88.0,79.0,62.0,76.0,48.0,67.0,75.0,77.0,57.0,66.0,46.0,3.0,3W,0.0,28.0
192,20.0,20D,entry,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,2S,88.0,79.0,62.0,76.0,48.0,40.0,75.0,77.0,57.0,66.0,46.0,35.0,3.0,3W,0.0,26.0
193,20.0,20D,entry,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,2S,79.0,62.0,76.0,48.0,40.0,51.0,77.0,57.0,66.0,46.0,35.0,43.0,3.0,3W,0.0,30.0
194,20.0,20D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,2S,62.0,76.0,48.0,40.0,51.0,43.0,57.0,66.0,46.0,35.0,43.0,36.0,3.0,3W,0.0,24.0
195,20.0,20D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,2S,76.0,48.0,40.0,51.0,43.0,54.0,66.0,46.0,35.0,43.0,36.0,44.0,3.0,3W,0.0,26.0
196,20.0,20D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,2S,48.0,40.0,51.0,43.0,54.0,34.0,46.0,35.0,43.0,36.0,44.0,28.0,3.0,3W,0.0,30.0
197,20.0,20D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,2S,40.0,51.0,43.0,54.0,34.0,31.0,35.0,43.0,36.0,44.0,28.0,26.0,3.0,3W,0.0,31.0
198,20.0,20D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,2S,51.0,43.0,54.0,34.0,31.0,39.0,43.0,36.0,44.0,28.0,26.0,30.0,3.0,3W,0.0,18.0
199,20.0,20D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,2S,43.0,54.0,34.0,31.0,39.0,29.0,36.0,44.0,28.0,26.0,30.0,24.0,3.0,3W,0.0,23.0
200,20.0,20D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,2S,54.0,34.0,31.0,39.0,29.0,29.0,44.0,28.0,26.0,30.0,24.0,26.0,3.0,3W,0.0,16.0
201,20.0,20D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,2S,34.0,31.0,39.0,29.0,29.0,34.0,28.0,26.0,30.0,24.0,26.0,30.0,3.0,3W,0.0,11.0
202,20.0,20D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,2S,31.0,39.0,29.0,29.0,34.0,37.0,26.0,30.0,24.0,26.0,30.0,31.0,3.0,3W,0.0,8.0
203,20.0,20D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,2S,39.0,29.0,29.0,34.0,37.0,20.0,30.0,24.0,26.0,30.0,31.0,18.0,3.0,3W,0.0,
204,21.0,21D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,2S,29.0,29.0,34.0,37.0,20.0,30.0,24.0,26.0,30.0,31.0,18.0,23.0,4.0,4W,0.0,2.0
205,21.0,21D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,2S,29.0,34.0,37.0,20.0,30.0,20.0,26.0,30.0,31.0,18.0,23.0,16.0,4.0,4W,0.0,1.0
206,21.0,21D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,2S,34.0,37.0,20.0,30.0,20.0,13.0,30.0,31.0,18.0,23.0,16.0,11.0,4.0,4W,0.0,1.0
207,21.0,21D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,2S,37.0,20.0,30.0,20.0,13.0,10.0,31.0,18.0,23.0,16.0,11.0,8.0,4.0,4W,0.0,1.0
208,21.0,21D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,2S,20.0,30.0,20.0,13.0,10.0,,18.0,23.0,16.0,11.0,8.0,,4.0,4W,0.0,1.0
209,21.0,21D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,2S,30.0,20.0,13.0,10.0,,5.0,23.0,16.0,11.0,8.0,,2.0,4.0,4W,0.0,1.0
210,21.0,21D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,2S,20.0,13.0,10.0,,5.0,1.0,16.0,11.0,8.0,,2.0,1.0,4.0,4W,0.0,2.0
211,21.0,21D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,2S,13.0,10.0,,5.0,1.0,1.0,11.0,8.0,,2.0,1.0,1.0,4.0,4W,0.0,1.0
212,21.0,21D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,2S,10.0,,5.0,1.0,1.0,1.0,8.0,,2.0,1.0,1.0,1.0,4.0,4W,0.0,2.0
213,21.0,21D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,2S,,5.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,4.0,4W,0.0,
214,21.0,21D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,2S,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4W,0.0,
215,21.0,21D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,2S,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4W,0.0,
216,21.0,21D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,2S,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4W,0.0,
217,21.0,21D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,2S,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4W,0.0,
218,21.0,21D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,2S,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,4.0,4W,0.0,
219,21.0,21D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,2S,1.0,2.0,1.0,2.0,,,1.0,2.0,1.0,2.0,,,4.0,4W,0.0,12.0
220,21.0,21D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,2S,2.0,1.0,2.0,,,,2.0,1.0,2.0,,,,4.0,4W,0.0,13.0
221,21.0,21D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,2S,1.0,2.0,,,,,1.0,2.0,,,,,4.0,4W,0.0,19.0
222,21.0,21D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,2S,2.0,,,,,,2.0,,,,,,4.0,4W,0.0,16.0
223,21.0,21D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,2S,,,,,,,,,,,,,4.0,4W,0.0,24.0
224,21.0,21D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,2S,,,,,,22.0,,,,,,12.0,4.0,4W,0.0,39.0
225,21.0,21D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,2S,,,,,22.0,17.0,,,,,12.0,13.0,4.0,4W,0.0,66.0
226,21.0,21D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,2S,,,,22.0,17.0,27.0,,,,12.0,13.0,19.0,4.0,4W,0.0,77.0
227,21.0,21D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,2S,,,22.0,17.0,27.0,21.0,,,12.0,13.0,19.0,16.0,4.0,4W,0.0,90.0
228,21.0,21D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,2S,,22.0,17.0,27.0,21.0,28.0,,12.0,13.0,19.0,16.0,24.0,4.0,4W,0.0,97.0
229,21.0,21D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,2S,22.0,17.0,27.0,21.0,28.0,43.0,12.0,13.0,19.0,16.0,24.0,39.0,4.0,4W,0.0,117.0
230,21.0,21D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,2S,17.0,27.0,21.0,28.0,43.0,72.0,13.0,19.0,16.0,24.0,39.0,66.0,4.0,4W,0.0,104.0
231,21.0,21D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,2S,27.0,21.0,28.0,43.0,72.0,81.0,19.0,16.0,24.0,39.0,66.0,77.0,4.0,4W,0.0,105.0
232,21.0,21D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,2S,21.0,28.0,43.0,72.0,81.0,93.0,16.0,24.0,39.0,66.0,77.0,90.0,4.0,4W,0.0,93.0
233,21.0,21D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,2S,28.0,43.0,72.0,81.0,93.0,108.0,24.0,39.0,66.0,77.0,90.0,97.0,4.0,4W,0.0,83.0
234,21.0,21D,entry,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,2S,43.0,72.0,81.0,93.0,108.0,137.0,39.0,66.0,77.0,90.0,97.0,117.0,4.0,4W,0.0,81.0
235,21.0,21D,entry,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,2S,72.0,81.0,93.0,108.0,137.0,112.0,66.0,77.0,90.0,97.0,117.0,104.0,4.0,4W,0.0,54.0
236,21.0,21D,entry,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,2S,81.0,93.0,108.0,137.0,112.0,114.0,77.0,90.0,97.0,117.0,104.0,105.0,4.0,4W,0.0,62.0
237,21.0,21D,entry,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,2S,93.0,108.0,137.0,112.0,114.0,106.0,90.0,97.0,117.0,104.0,105.0,93.0,4.0,4W,0.0,57.0
238,21.0,21D,entry,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,2S,108.0,137.0,112.0,114.0,106.0,97.0,97.0,117.0,104.0,105.0,93.0,83.0,4.0,4W,0.0,66.0
239,21.0,21D,entry,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,2S,137.0,112.0,114.0,106.0,97.0,102.0,117.0,104.0,105.0,93.0,83.0,81.0,4.0,4W,0.0,58.0
240,21.0,21D,entry,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,2S,112.0,114.0,106.0,97.0,102.0,69.0,104.0,105.0,93.0,83.0,81.0,54.0,4.0,4W,0.0,66.0
241,21.0,21D,entry,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,2S,114.0,106.0,97.0,102.0,69.0,72.0,105.0,93.0,83.0,81.0,54.0,62.0,4.0,4W,0.0,69.0
242,21.0,21D,entry,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,2S,106.0,97.0,102.0,69.0,72.0,69.0,93.0,83.0,81.0,54.0,62.0,57.0,4.0,4W,0.0,80.0
