,day,day_str,direction,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,time,tollgate_id,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,volume5_0,volume5_1,volume5_2,volume5_3,week,week_str,weekend,y
639,5.0,5D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-04 21:00:00,2S,2.0,5.0,0.0,1.0,1.0,3.0,2.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,12.0,3.0,2.0,2W,0.0,0.0
640,5.0,5D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-04 21:20:00,2S,5.0,0.0,1.0,1.0,3.0,4.0,5.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,26.0,8.0,2.0,2W,0.0,1.0
641,5.0,5D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-04 21:40:00,2S,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,21.0,12.0,2.0,2W,0.0,1.0
642,5.0,5D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-04 22:00:00,2S,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0,2W,0.0,1.0
643,5.0,5D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-04 22:20:00,2S,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,2.0,2W,0.0,0.0
644,5.0,5D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-04 22:40:00,2S,3.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2W,0.0,0.0
645,5.0,5D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-04 23:00:00,2S,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2W,0.0,0.0
646,5.0,5D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-04 23:20:00,2S,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2W,0.0,0.0
647,5.0,5D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-04 23:40:00,2S,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2W,0.0,0.0
648,5.0,5D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 00:00:00,2S,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2W,0.0,0.0
649,5.0,5D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 00:20:00,2S,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2W,0.0,1.0
650,5.0,5D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 00:40:00,2S,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2W,0.0,1.0
651,5.0,5D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 01:00:00,2S,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2W,0.0,2.0
652,5.0,5D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 01:20:00,2S,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2W,0.0,0.0
653,5.0,5D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 01:40:00,2S,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2W,0.0,0.0
654,5.0,5D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 02:00:00,2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2W,0.0,0.0
655,5.0,5D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 02:20:00,2S,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2W,0.0,2.0
656,5.0,5D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 02:40:00,2S,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2W,0.0,2.0
657,5.0,5D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 03:00:00,2S,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2W,0.0,0.0
658,5.0,5D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 03:20:00,2S,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,3.0,2.0,2W,0.0,5.0
659,5.0,5D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 03:40:00,2S,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,19.0,4.0,2.0,2W,0.0,4.0
660,5.0,5D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 04:00:00,2S,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,2.0,2W,0.0,3.0
661,5.0,5D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,2016-10-05 04:20:00,2S,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,5.0,2.0,2W,0.0,12.0
662,5.0,5D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,2016-10-05 04:40:00,2S,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,37.0,13.0,2.0,2W,0.0,15.0
663,5.0,5D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,2016-10-05 05:00:00,2S,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,52.0,26.0,2.0,2W,0.0,10.0
664,5.0,5D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,2016-10-05 05:20:00,2S,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,5.0,6.0,0.0,77.0,34.0,2.0,2W,0.0,5.0
665,5.0,5D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,2016-10-05 05:40:00,2S,0.0,2.0,2.0,0.0,5.0,4.0,0.0,2.0,2.0,0.0,5.0,4.0,5.0,0.0,86.0,48.0,2.0,2W,0.0,14.0
666,5.0,5D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,2016-10-05 06:00:00,2S,2.0,2.0,0.0,5.0,4.0,3.0,2.0,2.0,0.0,5.0,4.0,3.0,7.0,0.0,104.0,34.0,2.0,2W,0.0,10.0
667,5.0,5D,entry,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 06:20:00,2S,2.0,0.0,5.0,4.0,3.0,12.0,2.0,0.0,5.0,4.0,3.0,12.0,4.0,0.0,114.0,32.0,2.0,2W,0.0,2.0
668,5.0,5D,entry,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 06:40:00,2S,0.0,5.0,4.0,3.0,12.0,17.0,0.0,5.0,4.0,3.0,12.0,15.0,8.0,15.0,104.0,41.0,2.0,2W,0.0,10.0
669,5.0,5D,entry,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 07:00:00,2S,5.0,4.0,3.0,12.0,17.0,10.0,5.0,4.0,3.0,12.0,15.0,10.0,8.0,18.0,107.0,35.0,2.0,2W,0.0,15.0
670,5.0,5D,entry,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 07:20:00,2S,4.0,3.0,12.0,17.0,10.0,7.0,4.0,3.0,12.0,15.0,10.0,5.0,10.0,14.0,91.0,35.0,2.0,2W,0.0,20.0
671,5.0,5D,entry,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 07:40:00,2S,3.0,12.0,17.0,10.0,7.0,14.0,3.0,12.0,15.0,10.0,5.0,14.0,9.0,11.0,92.0,23.0,2.0,2W,0.0,11.0
672,5.0,5D,entry,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 08:00:00,2S,12.0,17.0,10.0,7.0,14.0,10.0,12.0,15.0,10.0,5.0,14.0,10.0,11.0,8.0,75.0,21.0,2.0,2W,0.0,11.0
673,5.0,5D,entry,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 08:20:00,2S,17.0,10.0,7.0,14.0,10.0,2.0,15.0,10.0,5.0,14.0,10.0,2.0,14.0,0.0,80.0,19.0,2.0,2W,0.0,10.0
674,5.0,5D,entry,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 08:40:00,2S,10.0,7.0,14.0,10.0,2.0,11.0,10.0,5.0,14.0,10.0,2.0,10.0,10.0,0.0,73.0,12.0,2.0,2W,0.0,5.0
675,5.0,5D,entry,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 09:00:00,2S,7.0,14.0,10.0,2.0,11.0,20.0,5.0,14.0,10.0,2.0,10.0,15.0,10.0,10.0,77.0,13.0,2.0,2W,0.0,8.0
676,5.0,5D,entry,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 09:20:00,2S,14.0,10.0,2.0,11.0,20.0,23.0,14.0,10.0,2.0,10.0,15.0,20.0,13.0,4.0,84.0,16.0,2.0,2W,0.0,8.0
677,5.0,5D,entry,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 09:40:00,2S,10.0,2.0,11.0,20.0,23.0,11.0,10.0,2.0,10.0,15.0,20.0,11.0,11.0,12.0,58.0,13.0,2.0,2W,0.0,13.0
678,5.0,5D,entry,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 10:00:00,2S,2.0,11.0,20.0,23.0,11.0,11.0,2.0,10.0,15.0,20.0,11.0,11.0,8.0,7.0,70.0,9.0,2.0,2W,0.0,13.0
679,5.0,5D,entry,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 10:20:00,2S,11.0,20.0,23.0,11.0,11.0,13.0,10.0,15.0,20.0,11.0,11.0,10.0,13.0,9.0,69.0,18.0,2.0,2W,0.0,22.0
680,5.0,5D,entry,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 10:40:00,2S,20.0,23.0,11.0,11.0,13.0,5.0,15.0,20.0,11.0,11.0,10.0,5.0,9.0,3.0,100.0,10.0,2.0,2W,0.0,12.0
681,5.0,5D,entry,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 11:00:00,2S,23.0,11.0,11.0,13.0,5.0,8.0,20.0,11.0,11.0,10.0,5.0,8.0,5.0,4.0,117.0,15.0,2.0,2W,0.0,18.0
682,5.0,5D,entry,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 11:20:00,2S,11.0,11.0,13.0,5.0,8.0,8.0,11.0,11.0,10.0,5.0,8.0,8.0,8.0,12.0,109.0,18.0,2.0,2W,0.0,14.0
683,5.0,5D,entry,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 11:40:00,2S,11.0,13.0,5.0,8.0,8.0,25.0,11.0,10.0,5.0,8.0,8.0,13.0,16.0,9.0,106.0,15.0,2.0,2W,0.0,11.0
684,5.0,5D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 12:00:00,2S,13.0,5.0,8.0,8.0,25.0,15.0,10.0,5.0,8.0,8.0,13.0,13.0,8.0,6.0,123.0,15.0,2.0,2W,0.0,13.0
685,5.0,5D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 12:20:00,2S,5.0,8.0,8.0,25.0,15.0,29.0,5.0,8.0,8.0,13.0,13.0,22.0,15.0,5.0,109.0,12.0,2.0,2W,0.0,20.0
686,5.0,5D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 12:40:00,2S,8.0,8.0,25.0,15.0,29.0,17.0,8.0,8.0,13.0,13.0,22.0,12.0,10.0,3.0,111.0,16.0,2.0,2W,0.0,20.0
687,5.0,5D,entry,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 13:00:00,2S,8.0,25.0,15.0,29.0,17.0,24.0,8.0,13.0,13.0,22.0,12.0,18.0,21.0,9.0,69.0,7.0,2.0,2W,0.0,19.0
688,5.0,5D,entry,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,2016-10-05 13:20:00,2S,25.0,15.0,29.0,17.0,24.0,22.0,13.0,13.0,22.0,12.0,18.0,14.0,16.0,8.0,138.0,11.0,2.0,2W,0.0,23.0
689,5.0,5D,entry,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,2016-10-05 13:40:00,2S,15.0,29.0,17.0,24.0,22.0,11.0,13.0,22.0,12.0,18.0,14.0,11.0,12.0,6.0,133.0,15.0,2.0,2W,0.0,16.0
690,5.0,5D,entry,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,2016-10-05 14:00:00,2S,29.0,17.0,24.0,22.0,11.0,18.0,22.0,12.0,18.0,14.0,11.0,13.0,13.0,12.0,135.0,10.0,2.0,2W,0.0,12.0
691,5.0,5D,entry,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,2016-10-05 14:20:00,2S,17.0,24.0,22.0,11.0,18.0,23.0,12.0,18.0,14.0,11.0,13.0,20.0,19.0,13.0,129.0,18.0,2.0,2W,0.0,10.0
692,5.0,5D,entry,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,2016-10-05 14:40:00,2S,24.0,22.0,11.0,18.0,23.0,27.0,18.0,14.0,11.0,13.0,20.0,20.0,13.0,8.0,148.0,29.0,2.0,2W,0.0,12.0
693,5.0,5D,entry,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,2016-10-05 15:00:00,2S,22.0,11.0,18.0,23.0,27.0,19.0,14.0,11.0,13.0,20.0,20.0,19.0,12.0,8.0,143.0,76.0,2.0,2W,0.0,5.0
694,5.0,5D,entry,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 15:20:00,2S,11.0,18.0,23.0,27.0,19.0,30.0,11.0,13.0,20.0,20.0,19.0,23.0,19.0,11.0,131.0,56.0,2.0,2W,0.0,4.0
695,5.0,5D,entry,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 15:40:00,2S,18.0,23.0,27.0,19.0,30.0,21.0,13.0,20.0,20.0,19.0,23.0,16.0,15.0,10.0,133.0,79.0,2.0,2W,0.0,0.0
696,5.0,5D,entry,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 16:00:00,2S,23.0,27.0,19.0,30.0,21.0,15.0,20.0,20.0,19.0,23.0,16.0,12.0,8.0,4.0,52.0,69.0,2.0,2W,0.0,0.0
697,5.0,5D,entry,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 16:20:00,2S,27.0,19.0,30.0,21.0,15.0,11.0,20.0,19.0,23.0,16.0,12.0,10.0,6.0,2.0,25.0,43.0,2.0,2W,0.0,9.0
698,5.0,5D,entry,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 16:40:00,2S,19.0,30.0,21.0,15.0,11.0,14.0,19.0,23.0,16.0,12.0,10.0,12.0,9.0,3.0,32.0,54.0,2.0,2W,0.0,10.0
699,5.0,5D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 17:00:00,2S,30.0,21.0,15.0,11.0,14.0,5.0,23.0,16.0,12.0,10.0,12.0,5.0,7.0,2.0,27.0,52.0,2.0,2W,0.0,6.0
700,5.0,5D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 17:20:00,2S,21.0,15.0,11.0,14.0,5.0,4.0,16.0,12.0,10.0,12.0,5.0,4.0,7.0,2.0,20.0,42.0,2.0,2W,0.0,7.0
701,5.0,5D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 17:40:00,2S,15.0,11.0,14.0,5.0,4.0,0.0,12.0,10.0,12.0,5.0,4.0,0.0,5.0,7.0,23.0,54.0,2.0,2W,0.0,7.0
702,5.0,5D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 18:00:00,2S,11.0,14.0,5.0,4.0,0.0,0.0,10.0,12.0,5.0,4.0,0.0,0.0,8.0,5.0,21.0,48.0,2.0,2W,0.0,4.0
703,5.0,5D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 18:20:00,2S,14.0,5.0,4.0,0.0,0.0,23.0,12.0,5.0,4.0,0.0,0.0,9.0,7.0,4.0,17.0,48.0,2.0,2W,0.0,4.0
704,5.0,5D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 18:40:00,2S,5.0,4.0,0.0,0.0,23.0,10.0,5.0,4.0,0.0,0.0,9.0,10.0,3.0,7.0,15.0,42.0,2.0,2W,0.0,2.0
705,5.0,5D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 19:00:00,2S,4.0,0.0,0.0,23.0,10.0,6.0,4.0,0.0,0.0,9.0,10.0,6.0,6.0,1.0,16.0,29.0,2.0,2W,0.0,1.0
706,5.0,5D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 19:20:00,2S,0.0,0.0,23.0,10.0,6.0,7.0,0.0,0.0,9.0,10.0,6.0,7.0,2.0,1.0,14.0,31.0,2.0,2W,0.0,1.0
707,5.0,5D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 19:40:00,2S,0.0,23.0,10.0,6.0,7.0,10.0,0.0,9.0,10.0,6.0,7.0,7.0,5.0,1.0,13.0,35.0,2.0,2W,0.0,0.0
708,5.0,5D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 20:00:00,2S,23.0,10.0,6.0,7.0,10.0,4.0,9.0,10.0,6.0,7.0,7.0,4.0,0.0,1.0,11.0,19.0,2.0,2W,0.0,0.0
709,6.0,6D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 20:20:00,2S,10.0,6.0,7.0,10.0,4.0,4.0,10.0,6.0,7.0,7.0,4.0,4.0,1.0,1.0,10.0,18.0,3.0,3W,0.0,0.0
710,6.0,6D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 20:40:00,2S,6.0,7.0,10.0,4.0,4.0,2.0,6.0,7.0,7.0,4.0,4.0,2.0,1.0,1.0,9.0,12.0,3.0,3W,0.0,0.0
711,6.0,6D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 21:00:00,2S,7.0,10.0,4.0,4.0,2.0,1.0,7.0,7.0,4.0,4.0,2.0,1.0,3.0,0.0,9.0,14.0,3.0,3W,0.0,0.0
712,6.0,6D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 21:20:00,2S,10.0,4.0,4.0,2.0,1.0,1.0,7.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,11.0,6.0,3.0,3W,0.0,1.0
713,6.0,6D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 21:40:00,2S,4.0,4.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,3W,0.0,0.0
714,6.0,6D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 22:00:00,2S,4.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,3W,0.0,1.0
715,6.0,6D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 22:20:00,2S,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3W,0.0,0.0
716,6.0,6D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 22:40:00,2S,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3W,0.0,0.0
717,6.0,6D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 23:00:00,2S,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3W,0.0,0.0
718,6.0,6D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 23:20:00,2S,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3W,0.0,0.0
719,6.0,6D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 23:40:00,2S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,3W,0.0,0.0
720,6.0,6D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 00:00:00,2S,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3W,0.0,0.0
721,6.0,6D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 00:20:00,2S,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3W,0.0,0.0
722,6.0,6D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 00:40:00,2S,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3W,0.0,0.0
723,6.0,6D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 01:00:00,2S,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3W,0.0,0.0
724,6.0,6D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 01:20:00,2S,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3W,0.0,1.0
725,6.0,6D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 01:40:00,2S,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3W,0.0,0.0
726,6.0,6D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 02:00:00,2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3W,0.0,0.0
727,6.0,6D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 02:20:00,2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,3W,0.0,1.0
728,6.0,6D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 02:40:00,2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3W,0.0,1.0
729,6.0,6D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 03:00:00,2S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,3W,0.0,2.0
730,6.0,6D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 03:20:00,2S,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,3.0,3W,0.0,3.0
731,6.0,6D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 03:40:00,2S,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,9.0,3.0,3W,0.0,7.0
732,6.0,6D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 04:00:00,2S,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,11.0,3.0,3W,0.0,13.0
733,6.0,6D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,2016-10-06 04:20:00,2S,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,16.0,15.0,3.0,3W,0.0,8.0
734,6.0,6D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,2016-10-06 04:40:00,2S,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,10.0,14.0,3.0,3W,0.0,7.0
735,6.0,6D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,2016-10-06 05:00:00,2S,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,13.0,32.0,3.0,3W,0.0,19.0
736,6.0,6D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,2016-10-06 05:20:00,2S,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,4.0,19.0,68.0,3.0,3W,0.0,16.0
737,6.0,6D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,2016-10-06 05:40:00,2S,0.0,1.0,1.0,2.0,3.0,7.0,0.0,1.0,1.0,2.0,3.0,7.0,4.0,2.0,13.0,72.0,3.0,3W,0.0,12.0
738,6.0,6D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,2016-10-06 06:00:00,2S,1.0,1.0,2.0,3.0,7.0,13.0,1.0,1.0,2.0,3.0,7.0,13.0,3.0,7.0,20.0,88.0,3.0,3W,0.0,12.0
