,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,vehicle_max_model,vehicle_min_model,cargo_all_model,cargo_max_model,cargo_min_model,passenger_all_model,passenger_max_model,passenger_min_model,no_all_count,no_max_count,no_min_count,cargo_all_count,cargo_max_count,cargo_min_count,passenger_all_count,passenger_max_count,passenger_min_count,volume_all,volume_max,volume_min,etc_all_count,etc_max_count,etc_min_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,day,hour,minute,week,weekend
2016-09-28 12:20:00,14.0,11.0,10.0,15.0,13.0,14.0,33.0,15.0,16.0,21.0,20.0,18.0,2.35714285714,1.36363636364,1.6,1.4,1.53846153846,1.28571428571,11.0,12.0,21.0,21.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,46.0,76.0,86.0,76.0,97.0,66.0,49.0,81.0,88.0,82.0,104.0,1.04761904762,1.0652173913,1.06578947368,1.02325581395,1.07894736842,1.07216494845,99.0,64.0,97.0,109.0,102.0,122.0,1.28571428571,1.12280701754,1.12790697674,1.07920792079,1.14606741573,1.0990990991,77.0,57.0,86.0,101.0,89.0,111.0,86.0,593.0,122.0,64.0,123.0,33.0,15.0,470.0,104.0,49.0,0.0,0.0,0.0,77.0,15.0,10.0,444.0,97.0,46.0,521.0,111.0,57.0,109.0,23.0,11.0,1.13819577735,1.5974025974,1.05855855856,28,15,20,2,0
2016-09-28 12:40:00,11.0,10.0,15.0,13.0,14.0,10.0,15.0,16.0,21.0,20.0,18.0,17.0,1.36363636364,1.6,1.4,1.53846153846,1.28571428571,1.7,12.0,21.0,21.0,21.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,76.0,86.0,76.0,97.0,79.0,49.0,81.0,88.0,82.0,104.0,82.0,1.0652173913,1.06578947368,1.02325581395,1.07894736842,1.07216494845,1.03797468354,64.0,97.0,109.0,102.0,122.0,99.0,1.12280701754,1.12790697674,1.07920792079,1.14606741573,1.0990990991,1.11235955056,57.0,86.0,101.0,89.0,111.0,89.0,86.0,593.0,122.0,64.0,107.0,20.0,15.0,486.0,104.0,49.0,0.0,0.0,0.0,73.0,15.0,10.0,460.0,97.0,46.0,533.0,111.0,57.0,121.0,23.0,12.0,1.11257035647,1.46575342466,1.05652173913,28,15,40,2,0
2016-09-28 13:00:00,10.0,15.0,13.0,14.0,10.0,14.0,16.0,21.0,20.0,18.0,17.0,29.0,1.6,1.4,1.53846153846,1.28571428571,1.7,2.07142857143,21.0,21.0,21.0,23.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,86.0,76.0,97.0,79.0,85.0,81.0,88.0,82.0,104.0,82.0,88.0,1.06578947368,1.02325581395,1.07894736842,1.07216494845,1.03797468354,1.03529411765,97.0,109.0,102.0,122.0,99.0,117.0,1.12790697674,1.07920792079,1.14606741573,1.0990990991,1.11235955056,1.18181818182,86.0,101.0,89.0,111.0,89.0,99.0,81.0,646.0,122.0,97.0,121.0,29.0,16.0,525.0,104.0,81.0,0.0,0.0,0.0,76.0,15.0,10.0,499.0,97.0,76.0,575.0,111.0,86.0,133.0,24.0,21.0,1.12347826087,1.59210526316,1.05210420842,28,16,0,2,0
2016-09-28 13:20:00,15.0,13.0,14.0,10.0,14.0,9.0,21.0,20.0,18.0,17.0,29.0,23.0,1.4,1.53846153846,1.28571428571,1.7,2.07142857143,2.55555555556,21.0,21.0,23.0,23.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,76.0,97.0,79.0,85.0,74.0,88.0,82.0,104.0,82.0,88.0,79.0,1.02325581395,1.07894736842,1.07216494845,1.03797468354,1.03529411765,1.06756756757,109.0,102.0,122.0,99.0,117.0,102.0,1.07920792079,1.14606741573,1.0990990991,1.11235955056,1.18181818182,1.22891566265,101.0,89.0,111.0,89.0,99.0,83.0,91.0,651.0,122.0,99.0,128.0,29.0,17.0,523.0,104.0,79.0,0.0,0.0,0.0,75.0,15.0,9.0,497.0,97.0,74.0,572.0,111.0,83.0,134.0,24.0,21.0,1.13811188811,1.70666666667,1.0523138833,28,16,20,2,0
2016-09-28 13:40:00,13.0,14.0,10.0,14.0,9.0,7.0,20.0,18.0,17.0,29.0,23.0,17.0,1.53846153846,1.28571428571,1.7,2.07142857143,2.55555555556,2.42857142857,21.0,23.0,23.0,24.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,97.0,79.0,85.0,74.0,79.0,82.0,104.0,82.0,88.0,79.0,85.0,1.07894736842,1.07216494845,1.03797468354,1.03529411765,1.06756756757,1.07594936709,102.0,122.0,99.0,117.0,102.0,102.0,1.14606741573,1.0990990991,1.11235955056,1.18181818182,1.22891566265,1.18604651163,89.0,111.0,89.0,99.0,83.0,86.0,88.0,644.0,122.0,99.0,124.0,29.0,17.0,520.0,104.0,79.0,0.0,0.0,0.0,67.0,14.0,7.0,490.0,97.0,74.0,557.0,111.0,83.0,136.0,24.0,21.0,1.15619389587,1.85074626866,1.0612244898,28,16,40,2,0
2016-09-28 14:00:00,14.0,10.0,14.0,9.0,7.0,14.0,18.0,17.0,29.0,23.0,17.0,29.0,1.28571428571,1.7,2.07142857143,2.55555555556,2.42857142857,2.07142857143,23.0,23.0,24.0,22.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,79.0,85.0,74.0,79.0,72.0,104.0,82.0,88.0,79.0,85.0,76.0,1.07216494845,1.03797468354,1.03529411765,1.06756756757,1.07594936709,1.05555555556,122.0,99.0,117.0,102.0,102.0,105.0,1.0990990991,1.11235955056,1.18181818182,1.22891566265,1.18604651163,1.22093023256,111.0,89.0,99.0,83.0,86.0,86.0,86.0,647.0,122.0,99.0,133.0,29.0,17.0,514.0,104.0,76.0,0.0,0.0,0.0,68.0,14.0,7.0,486.0,97.0,72.0,554.0,111.0,83.0,140.0,25.0,22.0,1.1678700361,1.95588235294,1.05761316872,28,17,0,2,0
2016-09-28 14:20:00,10.0,14.0,9.0,7.0,14.0,11.0,17.0,29.0,23.0,17.0,29.0,17.0,1.7,2.07142857143,2.55555555556,2.42857142857,2.07142857143,1.54545454545,23.0,24.0,22.0,23.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,85.0,74.0,79.0,72.0,70.0,82.0,88.0,79.0,85.0,76.0,79.0,1.03797468354,1.03529411765,1.06756756757,1.07594936709,1.05555555556,1.12857142857,99.0,117.0,102.0,102.0,105.0,96.0,1.11235955056,1.18181818182,1.22891566265,1.18604651163,1.22093023256,1.18518518519,89.0,99.0,83.0,86.0,86.0,81.0,73.0,621.0,117.0,96.0,132.0,29.0,17.0,489.0,88.0,76.0,0.0,0.0,0.0,65.0,14.0,7.0,459.0,85.0,70.0,524.0,99.0,81.0,139.0,25.0,22.0,1.18511450382,2.03076923077,1.06535947712,28,17,20,2,0
2016-09-28 14:40:00,14.0,9.0,7.0,14.0,11.0,12.0,29.0,23.0,17.0,29.0,17.0,25.0,2.07142857143,2.55555555556,2.42857142857,2.07142857143,1.54545454545,2.08333333333,24.0,22.0,23.0,25.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,74.0,79.0,72.0,70.0,79.0,88.0,79.0,85.0,76.0,79.0,87.0,1.03529411765,1.06756756757,1.07594936709,1.05555555556,1.12857142857,1.10126582278,117.0,102.0,102.0,105.0,96.0,112.0,1.18181818182,1.22891566265,1.18604651163,1.22093023256,1.18518518519,1.23076923077,99.0,83.0,86.0,86.0,81.0,91.0,76.0,634.0,117.0,96.0,140.0,29.0,17.0,494.0,88.0,76.0,0.0,0.0,0.0,67.0,14.0,7.0,459.0,85.0,70.0,526.0,99.0,81.0,142.0,26.0,22.0,1.20532319392,2.08955223881,1.07625272331,28,17,40,2,0
2016-09-28 15:00:00,9.0,7.0,14.0,11.0,12.0,6.0,23.0,17.0,29.0,17.0,25.0,12.0,2.55555555556,2.42857142857,2.07142857143,1.54545454545,2.08333333333,2.0,22.0,23.0,25.0,22.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,79.0,72.0,70.0,79.0,82.0,79.0,85.0,76.0,79.0,87.0,83.0,1.06756756757,1.07594936709,1.05555555556,1.12857142857,1.10126582278,1.01219512195,102.0,102.0,105.0,96.0,112.0,95.0,1.22891566265,1.18604651163,1.22093023256,1.18518518519,1.23076923077,1.07954545455,83.0,86.0,86.0,81.0,91.0,88.0,68.0,612.0,112.0,95.0,123.0,25.0,12.0,489.0,87.0,76.0,0.0,0.0,0.0,59.0,14.0,6.0,456.0,82.0,70.0,515.0,91.0,81.0,141.0,26.0,22.0,1.18834951456,2.08474576271,1.07236842105,28,18,0,2,0
2016-09-28 15:20:00,7.0,14.0,11.0,12.0,6.0,10.0,17.0,29.0,17.0,25.0,12.0,29.0,2.42857142857,2.07142857143,1.54545454545,2.08333333333,2.0,2.9,23.0,25.0,22.0,26.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,72.0,70.0,79.0,82.0,76.0,85.0,76.0,79.0,87.0,83.0,82.0,1.07594936709,1.05555555556,1.12857142857,1.10126582278,1.01219512195,1.07894736842,102.0,105.0,96.0,112.0,95.0,111.0,1.18604651163,1.22093023256,1.18518518519,1.23076923077,1.07954545455,1.29069767442,86.0,86.0,81.0,91.0,88.0,86.0,56.0,621.0,112.0,95.0,129.0,29.0,12.0,492.0,87.0,76.0,0.0,0.0,0.0,60.0,14.0,6.0,458.0,82.0,70.0,518.0,91.0,81.0,138.0,26.0,19.0,1.19884169884,2.15,1.07423580786,28,18,20,2,0
2016-09-28 15:40:00,14.0,11.0,12.0,6.0,10.0,8.0,29.0,17.0,25.0,12.0,29.0,21.0,2.07142857143,1.54545454545,2.08333333333,2.0,2.9,2.625,25.0,22.0,26.0,23.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,70.0,79.0,82.0,76.0,65.0,76.0,79.0,87.0,83.0,82.0,70.0,1.05555555556,1.12857142857,1.10126582278,1.01219512195,1.07894736842,1.07692307692,105.0,96.0,112.0,95.0,111.0,91.0,1.22093023256,1.18518518519,1.23076923077,1.07954545455,1.29069767442,1.24657534247,86.0,81.0,91.0,88.0,86.0,73.0,59.0,610.0,112.0,91.0,133.0,29.0,12.0,477.0,87.0,70.0,0.0,0.0,0.0,61.0,14.0,6.0,444.0,82.0,65.0,505.0,91.0,73.0,137.0,26.0,19.0,1.20792079208,2.18032786885,1.07432432432,28,18,40,2,0
2016-09-28 16:00:00,11.0,12.0,6.0,10.0,8.0,12.0,17.0,25.0,12.0,29.0,21.0,24.0,1.54545454545,2.08333333333,2.0,2.9,2.625,2.0,22.0,26.0,23.0,19.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,79.0,82.0,76.0,65.0,64.0,79.0,87.0,83.0,82.0,70.0,66.0,1.12857142857,1.10126582278,1.01219512195,1.07894736842,1.07692307692,1.03125,96.0,112.0,95.0,111.0,91.0,90.0,1.18518518519,1.23076923077,1.07954545455,1.29069767442,1.24657534247,1.18421052632,81.0,91.0,88.0,86.0,73.0,76.0,50.0,595.0,112.0,90.0,128.0,29.0,17.0,467.0,87.0,66.0,0.0,0.0,0.0,59.0,12.0,6.0,436.0,82.0,64.0,495.0,91.0,73.0,131.0,26.0,19.0,1.20202020202,2.16949152542,1.07110091743,28,19,0,2,0
2016-09-28 16:20:00,12.0,6.0,10.0,8.0,12.0,6.0,25.0,12.0,29.0,21.0,24.0,10.0,2.08333333333,2.0,2.9,2.625,2.0,1.66666666667,26.0,23.0,19.0,22.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,82.0,76.0,65.0,64.0,62.0,87.0,83.0,82.0,70.0,66.0,67.0,1.10126582278,1.01219512195,1.07894736842,1.07692307692,1.03125,1.08064516129,112.0,95.0,111.0,91.0,90.0,77.0,1.23076923077,1.07954545455,1.29069767442,1.24657534247,1.18421052632,1.13235294118,91.0,88.0,86.0,73.0,76.0,68.0,72.0,576.0,112.0,77.0,121.0,25.0,10.0,455.0,87.0,66.0,0.0,0.0,0.0,54.0,12.0,6.0,428.0,82.0,62.0,482.0,91.0,68.0,130.0,26.0,19.0,1.19502074689,2.24074074074,1.06308411215,28,19,20,2,0
2016-09-28 16:40:00,6.0,10.0,8.0,12.0,6.0,4.0,12.0,29.0,21.0,24.0,10.0,5.0,2.0,2.9,2.625,2.0,1.66666666667,1.25,23.0,19.0,22.0,19.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,76.0,65.0,64.0,62.0,52.0,83.0,82.0,70.0,66.0,67.0,55.0,1.01219512195,1.07894736842,1.07692307692,1.03125,1.08064516129,1.05769230769,95.0,111.0,91.0,90.0,77.0,60.0,1.07954545455,1.29069767442,1.24657534247,1.18421052632,1.13235294118,1.07142857143,88.0,86.0,73.0,76.0,68.0,56.0,41.0,524.0,111.0,60.0,101.0,29.0,5.0,423.0,83.0,55.0,0.0,0.0,0.0,46.0,12.0,4.0,401.0,82.0,52.0,447.0,88.0,56.0,120.0,23.0,16.0,1.17225950783,2.19565217391,1.05486284289,28,19,40,2,0
2016-09-28 17:00:00,10.0,8.0,12.0,6.0,4.0,9.0,29.0,21.0,24.0,10.0,5.0,23.0,2.9,2.625,2.0,1.66666666667,1.25,2.55555555556,19.0,22.0,19.0,21.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,65.0,64.0,62.0,52.0,50.0,82.0,70.0,66.0,67.0,55.0,53.0,1.07894736842,1.07692307692,1.03125,1.08064516129,1.05769230769,1.06,111.0,91.0,90.0,77.0,60.0,76.0,1.29069767442,1.24657534247,1.18421052632,1.13235294118,1.07142857143,1.28813559322,86.0,73.0,76.0,68.0,56.0,59.0,25.0,505.0,111.0,60.0,112.0,29.0,5.0,393.0,82.0,53.0,0.0,0.0,0.0,49.0,12.0,4.0,369.0,76.0,50.0,418.0,86.0,56.0,118.0,22.0,16.0,1.20813397129,2.28571428571,1.06504065041,28,20,0,2,0
2016-09-28 17:20:00,8.0,12.0,6.0,4.0,9.0,6.0,21.0,24.0,10.0,5.0,23.0,20.0,2.625,2.0,1.66666666667,1.25,2.55555555556,3.33333333333,22.0,19.0,21.0,16.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,64.0,62.0,52.0,50.0,44.0,70.0,66.0,67.0,55.0,53.0,48.0,1.07692307692,1.03125,1.08064516129,1.05769230769,1.06,1.09090909091,91.0,90.0,77.0,60.0,76.0,68.0,1.24657534247,1.18421052632,1.13235294118,1.07142857143,1.28813559322,1.36,73.0,76.0,68.0,56.0,59.0,50.0,18.0,462.0,91.0,60.0,103.0,24.0,5.0,359.0,70.0,48.0,0.0,0.0,0.0,45.0,12.0,4.0,337.0,65.0,44.0,382.0,76.0,50.0,114.0,22.0,15.0,1.20942408377,2.28888888889,1.06528189911,28,20,20,2,0
2016-09-28 17:40:00,12.0,6.0,4.0,9.0,6.0,9.0,24.0,10.0,5.0,23.0,20.0,22.0,2.0,1.66666666667,1.25,2.55555555556,3.33333333333,2.44444444444,19.0,21.0,16.0,21.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,62.0,52.0,50.0,44.0,63.0,66.0,67.0,55.0,53.0,48.0,65.0,1.03125,1.08064516129,1.05769230769,1.06,1.09090909091,1.03174603175,90.0,77.0,60.0,76.0,68.0,87.0,1.18421052632,1.13235294118,1.07142857143,1.28813559322,1.36,1.20833333333,76.0,68.0,56.0,59.0,50.0,72.0,28.0,458.0,90.0,60.0,104.0,24.0,10.0,354.0,67.0,48.0,0.0,0.0,0.0,46.0,12.0,4.0,335.0,64.0,44.0,381.0,76.0,50.0,110.0,21.0,15.0,1.20209973753,2.26086956522,1.05671641791,28,20,40,2,0
2016-09-28 18:00:00,6.0,4.0,9.0,6.0,9.0,6.0,10.0,5.0,23.0,20.0,22.0,14.0,1.66666666667,1.25,2.55555555556,3.33333333333,2.44444444444,2.33333333333,21.0,16.0,21.0,15.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,50.0,44.0,63.0,35.0,67.0,55.0,53.0,48.0,65.0,35.0,1.08064516129,1.05769230769,1.06,1.09090909091,1.03174603175,1.0,77.0,60.0,76.0,68.0,87.0,49.0,1.13235294118,1.07142857143,1.28813559322,1.36,1.20833333333,1.19512195122,68.0,56.0,59.0,50.0,72.0,41.0,26.0,417.0,87.0,49.0,94.0,22.0,5.0,323.0,67.0,35.0,0.0,0.0,0.0,40.0,9.0,4.0,306.0,63.0,35.0,346.0,72.0,41.0,98.0,21.0,7.0,1.20520231214,2.35,1.05555555556,28,21,0,2,0
2016-09-28 18:20:00,4.0,9.0,6.0,9.0,6.0,6.0,5.0,23.0,20.0,22.0,14.0,17.0,1.25,2.55555555556,3.33333333333,2.44444444444,2.33333333333,2.83333333333,16.0,21.0,15.0,18.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,44.0,63.0,35.0,19.0,55.0,53.0,48.0,65.0,35.0,19.0,1.05769230769,1.06,1.09090909091,1.03174603175,1.0,1.0,60.0,76.0,68.0,87.0,49.0,36.0,1.07142857143,1.28813559322,1.36,1.20833333333,1.19512195122,1.44,56.0,59.0,50.0,72.0,41.0,25.0,35.0,376.0,87.0,36.0,101.0,23.0,5.0,275.0,65.0,19.0,0.0,0.0,0.0,40.0,9.0,4.0,263.0,63.0,19.0,303.0,72.0,25.0,79.0,21.0,2.0,1.24092409241,2.525,1.04562737643,28,21,20,2,0
2016-09-28 18:40:00,9.0,6.0,9.0,6.0,6.0,2.0,23.0,20.0,22.0,14.0,17.0,2.0,2.55555555556,3.33333333333,2.44444444444,2.33333333333,2.83333333333,1.0,21.0,15.0,18.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.0,63.0,35.0,19.0,16.0,53.0,48.0,65.0,35.0,19.0,16.0,1.06,1.09090909091,1.03174603175,1.0,1.0,1.0,76.0,68.0,87.0,49.0,36.0,18.0,1.28813559322,1.36,1.20833333333,1.19512195122,1.44,1.0,59.0,50.0,72.0,41.0,25.0,18.0,26.0,334.0,87.0,18.0,98.0,23.0,2.0,236.0,65.0,16.0,0.0,0.0,0.0,38.0,9.0,2.0,227.0,63.0,16.0,265.0,72.0,18.0,65.0,21.0,2.0,1.26037735849,2.57894736842,1.03964757709,28,21,40,2,0
2016-09-28 19:00:00,6.0,9.0,6.0,6.0,2.0,5.0,20.0,22.0,14.0,17.0,2.0,12.0,3.33333333333,2.44444444444,2.33333333333,2.83333333333,1.0,2.4,15.0,18.0,7.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,63.0,35.0,19.0,16.0,23.0,48.0,65.0,35.0,19.0,16.0,24.0,1.09090909091,1.03174603175,1.0,1.0,1.0,1.04347826087,68.0,87.0,49.0,36.0,18.0,36.0,1.36,1.20833333333,1.19512195122,1.44,1.0,1.28571428571,50.0,72.0,41.0,25.0,18.0,28.0,16.0,294.0,87.0,18.0,87.0,22.0,2.0,207.0,65.0,16.0,0.0,0.0,0.0,34.0,9.0,2.0,200.0,63.0,16.0,234.0,72.0,18.0,53.0,18.0,2.0,1.25641025641,2.55882352941,1.035,28,22,0,2,0
2016-09-28 19:20:00,9.0,6.0,6.0,2.0,5.0,2.0,22.0,14.0,17.0,2.0,12.0,2.0,2.44444444444,2.33333333333,2.83333333333,1.0,2.4,1.0,18.0,7.0,2.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,35.0,19.0,16.0,23.0,24.0,65.0,35.0,19.0,16.0,24.0,24.0,1.03174603175,1.0,1.0,1.0,1.04347826087,1.0,87.0,49.0,36.0,18.0,36.0,26.0,1.20833333333,1.19512195122,1.44,1.0,1.28571428571,1.0,72.0,41.0,25.0,18.0,28.0,26.0,24.0,252.0,87.0,18.0,69.0,22.0,2.0,183.0,65.0,16.0,0.0,0.0,0.0,30.0,9.0,2.0,180.0,63.0,16.0,210.0,72.0,18.0,47.0,18.0,2.0,1.2,2.3,1.01666666667,28,22,20,2,0
2016-09-28 19:40:00,6.0,6.0,2.0,5.0,2.0,1.0,14.0,17.0,2.0,12.0,2.0,1.0,2.33333333333,2.83333333333,1.0,2.4,1.0,1.0,7.0,2.0,2.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,16.0,23.0,24.0,34.0,35.0,19.0,16.0,24.0,24.0,37.0,1.0,1.0,1.0,1.04347826087,1.0,1.08823529412,49.0,36.0,18.0,36.0,26.0,38.0,1.19512195122,1.44,1.0,1.28571428571,1.0,1.08571428571,41.0,25.0,18.0,28.0,26.0,35.0,17.0,203.0,49.0,18.0,48.0,17.0,1.0,155.0,37.0,16.0,0.0,0.0,0.0,22.0,6.0,1.0,151.0,35.0,16.0,173.0,41.0,18.0,35.0,9.0,2.0,1.17341040462,2.18181818182,1.02649006623,28,22,40,2,0
2016-09-28 20:00:00,6.0,2.0,5.0,2.0,1.0,8.0,17.0,2.0,12.0,2.0,1.0,29.0,2.83333333333,1.0,2.4,1.0,1.0,3.625,2.0,2.0,9.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,23.0,24.0,34.0,18.0,19.0,16.0,24.0,24.0,37.0,19.0,1.0,1.0,1.04347826087,1.0,1.08823529412,1.05555555556,36.0,18.0,36.0,26.0,38.0,48.0,1.44,1.0,1.28571428571,1.0,1.08571428571,1.84615384615,25.0,18.0,28.0,26.0,35.0,26.0,12.0,202.0,48.0,18.0,63.0,29.0,1.0,139.0,37.0,16.0,0.0,0.0,0.0,24.0,8.0,1.0,134.0,34.0,16.0,158.0,35.0,18.0,32.0,9.0,2.0,1.27848101266,2.625,1.03731343284,28,23,0,2,0
2016-09-28 20:20:00,2.0,5.0,2.0,1.0,8.0,4.0,2.0,12.0,2.0,1.0,29.0,13.0,1.0,2.4,1.0,1.0,3.625,3.25,2.0,9.0,9.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,24.0,34.0,18.0,12.0,16.0,24.0,24.0,37.0,19.0,12.0,1.0,1.04347826087,1.0,1.08823529412,1.05555555556,1.0,18.0,36.0,26.0,38.0,48.0,25.0,1.0,1.28571428571,1.0,1.08571428571,1.84615384615,1.5625,18.0,28.0,26.0,35.0,26.0,16.0,20.0,191.0,48.0,18.0,59.0,29.0,1.0,132.0,37.0,12.0,0.0,0.0,0.0,22.0,8.0,1.0,127.0,34.0,12.0,149.0,35.0,16.0,32.0,9.0,2.0,1.28187919463,2.68181818182,1.03937007874,28,23,20,2,0
2016-09-28 20:40:00,5.0,2.0,1.0,8.0,4.0,3.0,12.0,2.0,1.0,29.0,13.0,10.0,2.4,1.0,1.0,3.625,3.25,3.33333333333,9.0,9.0,6.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,34.0,18.0,12.0,21.0,24.0,24.0,37.0,19.0,12.0,21.0,1.04347826087,1.0,1.08823529412,1.05555555556,1.0,1.0,36.0,26.0,38.0,48.0,25.0,31.0,1.28571428571,1.0,1.08571428571,1.84615384615,1.5625,1.29166666667,28.0,26.0,35.0,26.0,16.0,24.0,12.0,204.0,48.0,25.0,67.0,29.0,2.0,137.0,37.0,12.0,0.0,0.0,0.0,23.0,8.0,1.0,132.0,34.0,12.0,155.0,35.0,16.0,39.0,9.0,2.0,1.31612903226,2.91304347826,1.03787878788,28,23,40,2,0
2016-09-28 21:00:00,2.0,1.0,8.0,4.0,3.0,5.0,2.0,1.0,29.0,13.0,10.0,18.0,1.0,1.0,3.625,3.25,3.33333333333,3.6,9.0,6.0,4.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,18.0,12.0,21.0,12.0,24.0,37.0,19.0,12.0,21.0,13.0,1.0,1.08823529412,1.05555555556,1.0,1.0,1.08333333333,26.0,38.0,48.0,25.0,31.0,31.0,1.0,1.08571428571,1.84615384615,1.5625,1.29166666667,1.82352941176,26.0,35.0,26.0,16.0,24.0,17.0,137.0,199.0,48.0,25.0,73.0,18.0,1.0,126.0,37.0,12.0,0.0,0.0,0.0,23.0,8.0,1.0,121.0,34.0,12.0,144.0,35.0,16.0,34.0,9.0,2.0,1.38194444444,3.17391304348,1.04132231405,29,0,0,3,0
2016-09-28 21:20:00,1.0,8.0,4.0,3.0,5.0,0.0,1.0,29.0,13.0,10.0,18.0,0.0,1.0,3.625,3.25,3.33333333333,3.6,,6.0,4.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,12.0,21.0,12.0,12.0,37.0,19.0,12.0,21.0,13.0,12.0,1.08823529412,1.05555555556,1.0,1.0,1.08333333333,1.0,38.0,48.0,25.0,31.0,31.0,12.0,1.08571428571,1.84615384615,1.5625,1.29166666667,1.82352941176,1.0,35.0,26.0,16.0,24.0,17.0,12.0,63.0,185.0,48.0,12.0,71.0,29.0,0.0,114.0,37.0,12.0,0.0,0.0,0.0,21.0,8.0,0.0,109.0,34.0,12.0,130.0,35.0,12.0,26.0,9.0,1.0,1.42307692308,3.38095238095,1.04587155963,29,0,20,3,0
2016-09-28 21:40:00,8.0,4.0,3.0,5.0,0.0,4.0,29.0,13.0,10.0,18.0,0.0,15.0,3.625,3.25,3.33333333333,3.6,,3.75,4.0,2.0,9.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,21.0,12.0,12.0,16.0,19.0,12.0,21.0,13.0,12.0,16.0,1.05555555556,1.0,1.0,1.08333333333,1.0,1.0,48.0,25.0,31.0,31.0,12.0,31.0,1.84615384615,1.5625,1.29166666667,1.82352941176,1.0,1.55,26.0,16.0,24.0,17.0,12.0,20.0,82.0,178.0,48.0,12.0,85.0,29.0,0.0,93.0,21.0,12.0,0.0,0.0,0.0,24.0,8.0,0.0,91.0,21.0,12.0,115.0,26.0,12.0,26.0,9.0,1.0,1.54782608696,3.54166666667,1.02197802198,29,0,40,3,0
