,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,vehicle_max_model,vehicle_min_model,cargo_all_model,cargo_max_model,cargo_min_model,passenger_all_model,passenger_max_model,passenger_min_model,no_all_count,no_max_count,no_min_count,cargo_all_count,cargo_max_count,cargo_min_count,passenger_all_count,passenger_max_count,passenger_min_count,volume_all,volume_max,volume_min,etc_all_count,etc_max_count,etc_min_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,day,hour,minute,week,weekend
2016-10-08 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.0,15.0,15.0,15.0,17.0,18.0,44.0,66.0,69.0,69.0,61.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,53.0,75.0,76.0,85.0,64.0,74.0,1.20454545455,1.13636363636,1.10144927536,1.23188405797,1.04918032787,1.13846153846,44.0,66.0,69.0,69.0,61.0,65.0,63.0,427.0,85.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,69.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,69.0,44.0,84.0,18.0,4.0,1.14171122995,,,8,17,0,5,1
2016-10-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.0,15.0,15.0,17.0,18.0,13.0,66.0,69.0,69.0,61.0,65.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,75.0,76.0,85.0,64.0,74.0,64.0,1.13636363636,1.10144927536,1.23188405797,1.04918032787,1.13846153846,1.14285714286,66.0,69.0,69.0,61.0,65.0,56.0,60.0,438.0,85.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,69.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,69.0,56.0,93.0,18.0,13.0,1.13471502591,,,8,17,20,5,1
2016-10-08 15:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.0,15.0,17.0,18.0,13.0,20.0,69.0,69.0,61.0,65.0,56.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,76.0,85.0,64.0,74.0,64.0,65.0,1.10144927536,1.23188405797,1.04918032787,1.13846153846,1.14285714286,1.03174603175,69.0,69.0,61.0,65.0,56.0,63.0,60.0,428.0,85.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,69.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,69.0,56.0,98.0,20.0,13.0,1.11749347258,,,8,17,40,5,1
2016-10-08 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.0,17.0,18.0,13.0,20.0,15.0,69.0,61.0,65.0,56.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,85.0,64.0,74.0,64.0,65.0,72.0,1.23188405797,1.04918032787,1.13846153846,1.14285714286,1.03174603175,1.2,69.0,61.0,65.0,56.0,63.0,60.0,46.0,424.0,85.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,69.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,69.0,56.0,98.0,20.0,13.0,1.13368983957,,,8,18,0,5,1
2016-10-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.0,18.0,13.0,20.0,15.0,18.0,61.0,65.0,56.0,63.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,64.0,74.0,64.0,65.0,72.0,67.0,1.04918032787,1.13846153846,1.14285714286,1.03174603175,1.2,1.11666666667,61.0,65.0,56.0,63.0,60.0,60.0,54.0,406.0,74.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,65.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,65.0,56.0,101.0,20.0,13.0,1.11232876712,,,8,18,20,5,1
2016-10-08 16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,13.0,20.0,15.0,18.0,19.0,65.0,56.0,63.0,60.0,60.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,74.0,64.0,65.0,72.0,67.0,50.0,1.13846153846,1.14285714286,1.03174603175,1.2,1.11666666667,1.08695652174,65.0,56.0,63.0,60.0,60.0,46.0,37.0,392.0,74.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,65.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,65.0,46.0,103.0,20.0,13.0,1.12,,,8,18,40,5,1
2016-10-08 16:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.0,20.0,15.0,18.0,19.0,18.0,56.0,63.0,60.0,60.0,46.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,64.0,65.0,72.0,67.0,50.0,58.0,1.14285714286,1.03174603175,1.2,1.11666666667,1.08695652174,1.07407407407,56.0,63.0,60.0,60.0,46.0,54.0,44.0,376.0,72.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,63.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,63.0,46.0,103.0,20.0,13.0,1.10914454277,,,8,19,0,5,1
2016-10-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,20.0,15.0,18.0,19.0,18.0,12.0,63.0,60.0,60.0,46.0,54.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,65.0,72.0,67.0,50.0,58.0,43.0,1.03174603175,1.2,1.11666666667,1.08695652174,1.07407407407,1.16216216216,63.0,60.0,60.0,46.0,54.0,37.0,41.0,355.0,72.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,63.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,63.0,37.0,102.0,20.0,12.0,1.109375,,,8,19,20,5,1
2016-10-08 17:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.0,18.0,19.0,18.0,12.0,15.0,60.0,60.0,46.0,54.0,37.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,72.0,67.0,50.0,58.0,43.0,52.0,1.2,1.11666666667,1.08695652174,1.07407407407,1.16216216216,1.18181818182,60.0,60.0,46.0,54.0,37.0,44.0,19.0,342.0,72.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,60.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,60.0,37.0,97.0,19.0,12.0,1.13621262458,,,8,19,40,5,1
2016-10-08 17:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,19.0,18.0,12.0,15.0,8.0,60.0,46.0,54.0,37.0,44.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,67.0,50.0,58.0,43.0,52.0,46.0,1.11666666667,1.08695652174,1.07407407407,1.16216216216,1.18181818182,1.12195121951,60.0,46.0,54.0,37.0,44.0,41.0,33.0,316.0,67.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,60.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,60.0,37.0,90.0,19.0,8.0,1.12056737589,,,8,20,0,5,1
2016-10-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,19.0,18.0,12.0,15.0,8.0,6.0,46.0,54.0,37.0,44.0,41.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.0,58.0,43.0,52.0,46.0,23.0,1.08695652174,1.07407407407,1.16216216216,1.18181818182,1.12195121951,1.21052631579,46.0,54.0,37.0,44.0,41.0,19.0,31.0,272.0,58.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,54.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,54.0,19.0,78.0,19.0,6.0,1.12863070539,,,8,20,20,5,1
2016-10-08 18:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,12.0,15.0,8.0,6.0,10.0,54.0,37.0,44.0,41.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,58.0,43.0,52.0,46.0,23.0,37.0,1.07407407407,1.16216216216,1.18181818182,1.12195121951,1.21052631579,1.12121212121,54.0,37.0,44.0,41.0,19.0,33.0,29.0,259.0,58.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,54.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,54.0,19.0,69.0,18.0,6.0,1.13596491228,,,8,20,40,5,1
2016-10-08 18:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,15.0,8.0,6.0,10.0,9.0,37.0,44.0,41.0,19.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,43.0,52.0,46.0,23.0,37.0,36.0,1.16216216216,1.18181818182,1.12195121951,1.21052631579,1.12121212121,1.16129032258,37.0,44.0,41.0,19.0,33.0,31.0,21.0,237.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,44.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,44.0,19.0,60.0,15.0,6.0,1.15609756098,,,8,21,0,5,1
2016-10-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.0,8.0,6.0,10.0,9.0,10.0,44.0,41.0,19.0,33.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,52.0,46.0,23.0,37.0,36.0,38.0,1.18181818182,1.12195121951,1.21052631579,1.12121212121,1.16129032258,1.31034482759,44.0,41.0,19.0,33.0,31.0,29.0,22.0,232.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,44.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,44.0,19.0,58.0,15.0,6.0,1.17766497462,,,8,21,20,5,1
2016-10-08 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,6.0,10.0,9.0,10.0,7.0,41.0,19.0,33.0,31.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,46.0,23.0,37.0,36.0,38.0,27.0,1.12195121951,1.21052631579,1.12121212121,1.16129032258,1.31034482759,1.28571428571,41.0,19.0,33.0,31.0,29.0,21.0,27.0,207.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,41.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,41.0,19.0,50.0,10.0,6.0,1.18965517241,,,8,21,40,5,1
2016-10-08 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,10.0,9.0,10.0,7.0,3.0,19.0,33.0,31.0,29.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23.0,37.0,36.0,38.0,27.0,28.0,1.21052631579,1.12121212121,1.16129032258,1.31034482759,1.28571428571,1.27272727273,19.0,33.0,31.0,29.0,21.0,22.0,15.0,189.0,38.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,33.0,19.0,45.0,10.0,3.0,1.21935483871,,,8,22,0,5,1
2016-10-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,9.0,10.0,7.0,3.0,11.0,33.0,31.0,29.0,21.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,37.0,36.0,38.0,27.0,28.0,34.0,1.12121212121,1.16129032258,1.31034482759,1.28571428571,1.27272727273,1.25925925926,33.0,31.0,29.0,21.0,22.0,27.0,8.0,200.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,33.0,21.0,50.0,11.0,3.0,1.22699386503,,,8,22,20,5,1
2016-10-08 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,10.0,7.0,3.0,11.0,3.0,31.0,29.0,21.0,22.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,36.0,38.0,27.0,28.0,34.0,15.0,1.16129032258,1.31034482759,1.28571428571,1.27272727273,1.25925925926,1.0,31.0,29.0,21.0,22.0,27.0,15.0,14.0,178.0,38.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,31.0,15.0,43.0,11.0,3.0,1.2275862069,,,8,22,40,5,1
2016-10-08 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,7.0,3.0,11.0,3.0,0.0,29.0,21.0,22.0,27.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,38.0,27.0,28.0,34.0,15.0,10.0,1.31034482759,1.28571428571,1.27272727273,1.25925925926,1.0,1.25,29.0,21.0,22.0,27.0,15.0,8.0,17.0,152.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,29.0,8.0,34.0,11.0,0.0,1.24590163934,,,8,23,0,5,1
2016-10-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.0,3.0,11.0,3.0,0.0,1.0,21.0,22.0,27.0,15.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,27.0,28.0,34.0,15.0,10.0,16.0,1.28571428571,1.27272727273,1.25925925926,1.0,1.25,1.14285714286,21.0,22.0,27.0,15.0,8.0,14.0,1.0,130.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,27.0,8.0,25.0,11.0,0.0,1.21495327103,,,8,23,20,5,1
2016-10-08 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,11.0,3.0,0.0,1.0,4.0,22.0,27.0,15.0,8.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,28.0,34.0,15.0,10.0,16.0,19.0,1.27272727273,1.25925925926,1.0,1.25,1.14285714286,1.11764705882,22.0,27.0,15.0,8.0,14.0,17.0,,122.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,27.0,8.0,22.0,11.0,0.0,1.18446601942,,,8,23,40,5,1
2016-10-08 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0,3.0,0.0,1.0,4.0,1.0,27.0,15.0,8.0,14.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,34.0,15.0,10.0,16.0,19.0,1.0,1.25925925926,1.0,1.25,1.14285714286,1.11764705882,1.0,27.0,15.0,8.0,14.0,17.0,1.0,1.0,95.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,27.0,1.0,20.0,11.0,0.0,1.15853658537,,,9,0,0,6,1
2016-10-08 22:00:00,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,0.0,1.0,4.0,1.0,,15.0,8.0,14.0,17.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,10.0,16.0,19.0,1.0,,1.0,1.25,1.14285714286,1.11764705882,1.0,,15.0,8.0,14.0,17.0,1.0,,1.0,,19.0,1.0,,0.0,0.0,,0.0,0.0,,17.0,1.0,,0.0,0.0,,0.0,0.0,,17.0,1.0,,4.0,0.0,,,,9,0,20,6,1
2016-10-08 22:20:00,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,1.0,4.0,1.0,,0.0,8.0,14.0,17.0,1.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,10.0,16.0,19.0,1.0,,1.0,1.25,1.14285714286,1.11764705882,1.0,,1.0,8.0,14.0,17.0,1.0,,1.0,2.0,,19.0,1.0,,0.0,0.0,,0.0,0.0,,17.0,1.0,,0.0,0.0,,0.0,0.0,,17.0,1.0,,4.0,0.0,,,,9,0,40,6,1
2016-10-08 22:40:00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1.0,4.0,1.0,,0.0,1.0,14.0,17.0,1.0,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,16.0,19.0,1.0,,1.0,1.0,1.14285714286,1.11764705882,1.0,,1.0,1.0,14.0,17.0,1.0,,1.0,1.0,1.0,,19.0,1.0,,0.0,0.0,,0.0,0.0,,17.0,1.0,,0.0,0.0,,0.0,0.0,,17.0,1.0,,4.0,0.0,,,,9,1,0,6,1
2016-10-08 23:00:00,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,4.0,1.0,,0.0,1.0,2.0,17.0,1.0,,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,19.0,1.0,,1.0,1.0,2.0,1.11764705882,1.0,,1.0,1.0,1.0,17.0,1.0,,1.0,1.0,2.0,,,19.0,1.0,,0.0,0.0,,0.0,0.0,,17.0,1.0,,0.0,0.0,,0.0,0.0,,17.0,1.0,,4.0,0.0,,,,9,1,20,6,1
2016-10-08 23:20:00,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,1.0,,0.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,,2.0,1.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,,2.0,0.0,,,,9,1,40,6,1
2016-10-08 23:40:00,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,2.0,1.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,,2.0,0.0,,,,9,2,0,6,1
2016-10-09 00:00:00,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,1.0,2.0,1.0,,3.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,3.0,,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,3.0,0.0,,,,9,2,20,6,1
2016-10-09 00:20:00,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1.0,2.0,1.0,,3.0,1.0,1.0,2.0,1.0,,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,3.0,1.0,,,,9,2,40,6,1
2016-10-09 00:40:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,2.0,1.0,,3.0,1.0,,2.0,1.0,,3.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,2.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,3.0,1.0,,,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,3.0,1.0,,,,9,3,0,6,1
2016-10-09 01:00:00,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,1.0,,3.0,1.0,,,1.0,,3.0,1.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,1.0,,3.0,1.0,,,1.0,,1.0,1.0,,,1.0,,3.0,1.0,,,,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,3.0,1.0,,,,9,3,20,6,1
2016-10-09 01:20:00,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,3.0,1.0,,,,,3.0,1.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,3.0,1.0,,,,,1.0,1.0,,,,,3.0,1.0,,,,,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,3.0,1.0,,,,9,3,40,6,1
2016-10-09 01:40:00,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,3.0,1.0,,,,,3.0,1.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,3.0,1.0,,,,,1.0,1.0,,,,,3.0,1.0,,,,,,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,0.0,0.0,,0.0,0.0,,3.0,1.0,,3.0,1.0,,,,9,4,0,6,1
2016-10-09 02:00:00,0.0,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,,,9,4,20,6,1
2016-10-09 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,40,6,1
2016-10-09 02:40:00,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,12.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,,,9,5,0,6,1
2016-10-09 03:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,8.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,,,9,5,20,6,1
2016-10-09 03:20:00,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,12.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,1.0,1.0,19.0,,,,1.0,1.0,1.58333333333,,,,1.0,1.0,12.0,18.0,,19.0,1.0,,0.0,0.0,,0.0,0.0,,12.0,1.0,,0.0,0.0,,0.0,0.0,,12.0,1.0,,1.0,1.0,,,,9,5,40,6,1
2016-10-09 03:40:00,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,12.0,8.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,19.0,9.0,,,1.0,1.0,1.58333333333,1.125,,,1.0,1.0,12.0,8.0,29.0,,19.0,1.0,,0.0,0.0,,0.0,0.0,,12.0,1.0,,0.0,0.0,,0.0,0.0,,12.0,1.0,,1.0,1.0,,,,9,6,0,6,1
2016-10-09 04:00:00,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,12.0,8.0,18.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,19.0,9.0,22.0,,1.0,1.0,1.58333333333,1.125,1.22222222222,,1.0,1.0,12.0,8.0,18.0,31.0,,22.0,1.0,,0.0,0.0,,0.0,0.0,,18.0,1.0,,0.0,0.0,,0.0,0.0,,18.0,1.0,,5.0,1.0,,,,9,6,20,6,1
