,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,day,hour,is_eight,is_nine,is_eighteen,is_seventeen,minute,week,weekend
2016-09-29 16:20:00,5.0,8.0,7.0,7.0,8.0,3.0,10.0,17.0,15.0,15.0,21.0,6.0,2.0,2.125,2.14285714286,2.14285714286,2.625,2.0,17.0,29.0,22.0,19.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,78.0,71.0,63.0,63.0,67.0,73.0,78.0,74.0,63.0,66.0,67.0,1.0,1.0,1.04225352113,1.0,1.04761904762,1.0,83.0,95.0,89.0,78.0,87.0,73.0,1.0641025641,1.10465116279,1.14102564103,1.11428571429,1.22535211268,1.04285714286,78.0,86.0,78.0,70.0,71.0,70.0,45.0,505.0,84.0,421.0,0.0,38.0,415.0,453.0,120.0,1.11479028698,2.21052631579,1.01445783133,29D,19H,0,0,0,0,0M,3W,1
2016-09-29 16:40:00,8.0,7.0,7.0,8.0,3.0,6.0,17.0,15.0,15.0,21.0,6.0,12.0,2.125,2.14285714286,2.14285714286,2.625,2.0,2.0,29.0,22.0,19.0,17.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,71.0,63.0,63.0,67.0,61.0,78.0,74.0,63.0,66.0,67.0,61.0,1.0,1.04225352113,1.0,1.04761904762,1.0,1.0,95.0,89.0,78.0,87.0,73.0,73.0,1.10465116279,1.14102564103,1.11428571429,1.22535211268,1.04285714286,1.08955223881,86.0,78.0,70.0,71.0,70.0,67.0,44.0,495.0,86.0,409.0,0.0,39.0,403.0,442.0,125.0,1.11990950226,2.20512820513,1.01488833747,29D,19H,0,0,0,0,20M,3W,1
2016-09-29 17:00:00,7.0,7.0,8.0,3.0,6.0,5.0,15.0,15.0,21.0,6.0,12.0,10.0,2.14285714286,2.14285714286,2.625,2.0,2.0,2.0,22.0,19.0,17.0,16.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,63.0,63.0,67.0,61.0,53.0,74.0,63.0,66.0,67.0,61.0,56.0,1.04225352113,1.0,1.04761904762,1.0,1.0,1.05660377358,89.0,78.0,87.0,73.0,73.0,66.0,1.14102564103,1.11428571429,1.22535211268,1.04285714286,1.08955223881,1.13793103448,78.0,70.0,71.0,70.0,67.0,58.0,41.0,466.0,79.0,387.0,0.0,36.0,378.0,414.0,111.0,1.12560386473,2.19444444444,1.02380952381,29D,19H,0,0,0,0,40M,3W,1
2016-09-29 17:20:00,7.0,8.0,3.0,6.0,5.0,4.0,15.0,21.0,6.0,12.0,10.0,8.0,2.14285714286,2.625,2.0,2.0,2.0,2.0,19.0,17.0,16.0,22.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,67.0,61.0,53.0,41.0,63.0,66.0,67.0,61.0,56.0,41.0,1.0,1.04761904762,1.0,1.0,1.05660377358,1.0,78.0,87.0,73.0,73.0,66.0,49.0,1.11428571429,1.22535211268,1.04285714286,1.08955223881,1.13793103448,1.08888888889,70.0,71.0,70.0,67.0,58.0,45.0,25.0,426.0,72.0,354.0,0.0,33.0,348.0,381.0,100.0,1.11811023622,2.18181818182,1.01724137931,29D,20H,0,0,0,0,0M,3W,1
2016-09-29 17:40:00,8.0,3.0,6.0,5.0,4.0,5.0,21.0,6.0,12.0,10.0,8.0,10.0,2.625,2.0,2.0,2.0,2.0,2.0,17.0,16.0,22.0,15.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,67.0,61.0,53.0,41.0,39.0,66.0,67.0,61.0,56.0,41.0,39.0,1.04761904762,1.0,1.0,1.05660377358,1.0,1.0,87.0,73.0,73.0,66.0,49.0,49.0,1.22535211268,1.04285714286,1.08955223881,1.13793103448,1.08888888889,1.11363636364,71.0,70.0,67.0,58.0,45.0,44.0,26.0,397.0,67.0,330.0,0.0,31.0,324.0,355.0,92.0,1.11830985915,2.16129032258,1.01851851852,29D,20H,0,0,0,0,20M,3W,1
2016-09-29 18:00:00,3.0,6.0,5.0,4.0,5.0,3.0,6.0,12.0,10.0,8.0,10.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,22.0,15.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,61.0,53.0,41.0,39.0,38.0,67.0,61.0,56.0,41.0,39.0,38.0,1.0,1.0,1.05660377358,1.0,1.0,1.0,73.0,73.0,66.0,49.0,49.0,44.0,1.04285714286,1.08955223881,1.13793103448,1.08888888889,1.11363636364,1.07317073171,70.0,67.0,58.0,45.0,44.0,41.0,40.0,354.0,52.0,302.0,0.0,26.0,299.0,325.0,89.0,1.08923076923,2.0,1.01003344482,29D,20H,0,0,0,0,40M,3W,1
2016-09-29 18:20:00,6.0,5.0,4.0,5.0,3.0,5.0,12.0,10.0,8.0,10.0,6.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,22.0,15.0,11.0,11.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,53.0,41.0,39.0,38.0,20.0,61.0,56.0,41.0,39.0,38.0,20.0,1.0,1.05660377358,1.0,1.0,1.0,1.0,73.0,66.0,49.0,49.0,44.0,30.0,1.08955223881,1.13793103448,1.08888888889,1.11363636364,1.07317073171,1.2,67.0,58.0,45.0,44.0,41.0,25.0,28.0,311.0,56.0,255.0,0.0,28.0,252.0,280.0,78.0,1.11071428571,2.0,1.0119047619,29D,21H,0,0,0,0,0M,3W,1
2016-09-29 18:40:00,5.0,4.0,5.0,3.0,5.0,7.0,10.0,8.0,10.0,6.0,10.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,11.0,11.0,14.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,41.0,39.0,38.0,20.0,19.0,56.0,41.0,39.0,38.0,20.0,19.0,1.05660377358,1.0,1.0,1.0,1.0,1.0,66.0,49.0,49.0,44.0,30.0,33.0,1.13793103448,1.08888888889,1.11363636364,1.07317073171,1.2,1.26923076923,58.0,45.0,44.0,41.0,25.0,26.0,43.0,271.0,58.0,213.0,0.0,29.0,210.0,239.0,63.0,1.13389121339,2.0,1.01428571429,29D,21H,0,0,0,0,20M,3W,1
2016-09-29 19:00:00,4.0,5.0,3.0,5.0,7.0,5.0,8.0,10.0,6.0,10.0,14.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,11.0,14.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,38.0,20.0,19.0,35.0,41.0,39.0,38.0,20.0,19.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,49.0,44.0,30.0,33.0,45.0,1.08888888889,1.11363636364,1.07317073171,1.2,1.26923076923,1.125,45.0,44.0,41.0,25.0,26.0,40.0,41.0,250.0,58.0,192.0,0.0,29.0,192.0,221.0,56.0,1.13122171946,2.0,1.0,29D,21H,0,0,0,0,40M,3W,1
2016-09-29 19:20:00,5.0,3.0,5.0,7.0,5.0,7.0,10.0,6.0,10.0,14.0,10.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,14.0,5.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,38.0,20.0,19.0,35.0,21.0,39.0,38.0,20.0,19.0,35.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,44.0,30.0,33.0,45.0,35.0,1.11363636364,1.07317073171,1.2,1.26923076923,1.125,1.25,44.0,41.0,25.0,26.0,40.0,28.0,26.0,236.0,64.0,172.0,0.0,32.0,172.0,204.0,50.0,1.1568627451,2.0,1.0,29D,22H,0,0,0,0,0M,3W,1
2016-09-29 19:40:00,3.0,5.0,7.0,5.0,7.0,9.0,6.0,10.0,14.0,10.0,14.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,5.0,7.0,8.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0,19.0,35.0,21.0,34.0,38.0,20.0,19.0,35.0,21.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,30.0,33.0,45.0,35.0,52.0,1.07317073171,1.2,1.26923076923,1.125,1.25,1.20930232558,41.0,25.0,26.0,40.0,28.0,43.0,22.0,239.0,72.0,167.0,0.0,36.0,167.0,203.0,52.0,1.17733990148,2.0,1.0,29D,22H,0,0,0,0,20M,3W,1
2016-09-29 20:00:00,5.0,7.0,5.0,7.0,9.0,16.0,10.0,14.0,10.0,14.0,18.0,32.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,8.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,35.0,21.0,34.0,25.0,20.0,19.0,35.0,21.0,34.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,33.0,45.0,35.0,52.0,57.0,1.2,1.26923076923,1.125,1.25,1.20930232558,1.39024390244,25.0,26.0,40.0,28.0,43.0,41.0,12.0,252.0,98.0,154.0,0.0,49.0,154.0,203.0,45.0,1.24137931034,2.0,1.0,29D,22H,0,0,0,0,40M,3W,1
2016-09-29 20:20:00,7.0,5.0,7.0,9.0,16.0,11.0,14.0,10.0,14.0,18.0,32.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,8.0,5.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,35.0,21.0,34.0,25.0,15.0,19.0,35.0,21.0,34.0,25.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,45.0,35.0,52.0,57.0,37.0,1.26923076923,1.125,1.25,1.20930232558,1.39024390244,1.42307692308,26.0,40.0,28.0,43.0,41.0,26.0,26.0,259.0,110.0,149.0,0.0,55.0,149.0,204.0,42.0,1.26960784314,2.0,1.0,29D,23H,0,0,0,0,0M,3W,1
2016-09-29 20:40:00,5.0,7.0,9.0,16.0,11.0,7.0,10.0,14.0,18.0,32.0,22.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,5.0,13.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,34.0,25.0,15.0,15.0,35.0,21.0,34.0,25.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,35.0,52.0,57.0,37.0,29.0,1.125,1.25,1.20930232558,1.39024390244,1.42307692308,1.31818181818,40.0,28.0,43.0,41.0,26.0,22.0,21.0,255.0,110.0,145.0,0.0,55.0,145.0,200.0,38.0,1.275,2.0,1.0,29D,23H,0,0,0,0,20M,3W,1
2016-09-29 21:00:00,7.0,9.0,16.0,11.0,7.0,2.0,14.0,18.0,32.0,22.0,14.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,13.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,25.0,15.0,15.0,10.0,21.0,34.0,25.0,15.0,15.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,52.0,57.0,37.0,29.0,14.0,1.25,1.20930232558,1.39024390244,1.42307692308,1.31818181818,1.16666666667,28.0,43.0,41.0,26.0,22.0,12.0,7.0,224.0,104.0,120.0,0.0,52.0,120.0,172.0,30.0,1.3023255814,2.0,1.0,29D,23H,0,0,0,0,40M,3W,1
2016-09-29 21:20:00,9.0,16.0,11.0,7.0,2.0,10.0,18.0,32.0,22.0,14.0,4.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,15.0,15.0,10.0,16.0,34.0,25.0,15.0,15.0,10.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,57.0,37.0,29.0,14.0,36.0,1.20930232558,1.39024390244,1.42307692308,1.31818181818,1.16666666667,1.38461538462,43.0,41.0,26.0,22.0,12.0,26.0,7.0,225.0,110.0,115.0,0.0,55.0,115.0,170.0,27.0,1.32352941176,2.0,1.0,30D,0H,0,0,0,0,0M,4W,1
2016-09-29 21:40:00,16.0,11.0,7.0,2.0,10.0,7.0,32.0,22.0,14.0,4.0,20.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,15.0,10.0,16.0,14.0,25.0,15.0,15.0,10.0,16.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,57.0,37.0,29.0,14.0,36.0,28.0,1.39024390244,1.42307692308,1.31818181818,1.16666666667,1.38461538462,1.33333333333,41.0,26.0,22.0,12.0,26.0,21.0,2.0,201.0,106.0,95.0,0.0,53.0,95.0,148.0,16.0,1.35810810811,2.0,1.0,30D,0H,0,0,0,0,20M,4W,1
2016-09-29 22:00:00,11.0,7.0,2.0,10.0,7.0,1.0,22.0,14.0,4.0,20.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,16.0,14.0,6.0,15.0,15.0,10.0,16.0,14.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,29.0,14.0,36.0,28.0,8.0,1.42307692308,1.31818181818,1.16666666667,1.38461538462,1.33333333333,1.14285714286,26.0,22.0,12.0,26.0,21.0,7.0,2.0,152.0,76.0,76.0,0.0,38.0,76.0,114.0,9.0,1.33333333333,2.0,1.0,30D,0H,0,0,0,0,40M,4W,1
2016-09-29 22:20:00,7.0,2.0,10.0,7.0,1.0,2.0,14.0,4.0,20.0,14.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,4.5,3.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,16.0,14.0,6.0,5.0,15.0,10.0,16.0,14.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,14.0,36.0,28.0,8.0,14.0,1.31818181818,1.16666666667,1.38461538462,1.33333333333,1.14285714286,2.0,22.0,12.0,26.0,21.0,7.0,7.0,1.0,129.0,63.0,66.0,0.0,29.0,66.0,95.0,10.0,1.35789473684,2.1724137931,1.0,30D,1H,0,0,0,0,0M,4W,1
2016-09-29 22:40:00,2.0,10.0,7.0,1.0,2.0,0.0,4.0,20.0,14.0,2.0,9.0,0.0,2.0,2.0,2.0,2.0,4.5,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,6.0,5.0,2.0,10.0,16.0,14.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,36.0,28.0,8.0,14.0,2.0,1.16666666667,1.38461538462,1.33333333333,1.14285714286,2.0,1.0,12.0,26.0,21.0,7.0,7.0,2.0,2.0,102.0,49.0,53.0,0.0,22.0,53.0,75.0,9.0,1.36,2.22727272727,1.0,30D,1H,0,0,0,0,20M,4W,1
2016-09-29 23:00:00,10.0,7.0,1.0,2.0,0.0,0.0,20.0,14.0,2.0,9.0,0.0,0.0,2.0,2.0,2.0,4.5,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,6.0,5.0,2.0,2.0,16.0,14.0,6.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,28.0,8.0,14.0,2.0,2.0,1.38461538462,1.33333333333,1.14285714286,2.0,1.0,1.0,26.0,21.0,7.0,7.0,2.0,2.0,0.0,90.0,45.0,45.0,0.0,20.0,45.0,65.0,11.0,1.38461538462,2.25,1.0,30D,1H,0,0,0,0,40M,4W,1
2016-09-29 23:20:00,7.0,1.0,2.0,0.0,0.0,0.0,14.0,2.0,9.0,0.0,0.0,0.0,2.0,2.0,4.5,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,5.0,2.0,2.0,1.0,14.0,6.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,8.0,14.0,2.0,2.0,1.0,1.33333333333,1.14285714286,2.0,1.0,1.0,1.0,21.0,7.0,7.0,2.0,2.0,1.0,0.0,55.0,25.0,30.0,0.0,10.0,30.0,40.0,10.0,1.375,2.5,1.0,30D,2H,0,0,0,0,0M,4W,1
2016-09-29 23:40:00,1.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,2.0,1.0,2.0,6.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,14.0,2.0,2.0,1.0,2.0,1.14285714286,2.0,1.0,1.0,1.0,1.0,7.0,7.0,2.0,2.0,1.0,2.0,0.0,29.0,11.0,18.0,0.0,3.0,18.0,21.0,10.0,1.38095238095,3.66666666667,1.0,30D,2H,0,0,0,0,20M,4W,1
2016-09-30 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,2.0,1.0,2.0,0.0,0.0,21.0,9.0,12.0,0.0,2.0,12.0,14.0,10.0,1.5,4.5,1.0,30D,2H,0,0,0,0,40M,4W,1
2016-09-30 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,7.0,7.0,1.0,0.0,1.0,30D,3H,0,0,0,0,0M,4W,1
2016-09-30 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,30D,3H,0,0,0,0,20M,4W,1
2016-09-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,30D,3H,0,0,0,0,40M,4W,1
2016-09-30 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,30D,4H,0,0,0,0,0M,4W,1
2016-09-30 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30D,4H,0,0,0,0,20M,4W,1
2016-09-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30D,4H,0,0,0,0,40M,4W,1
2016-09-30 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30D,5H,0,0,0,0,0M,4W,1
2016-09-30 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30D,5H,0,0,0,0,20M,4W,1
2016-09-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30D,5H,0,0,0,0,40M,4W,1
2016-09-30 03:20:00,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.45454545455,0.0,0.0,0.0,0.0,0.0,11.0,35.0,16.0,10.0,6.0,0.0,5.0,6.0,11.0,1.0,1.45454545455,2.0,1.0,30D,6H,0,0,0,0,0M,4W,1
2016-09-30 03:40:00,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,1.45454545455,1.36842105263,0.0,0.0,0.0,0.0,11.0,19.0,37.0,42.0,24.0,18.0,0.0,12.0,18.0,30.0,6.0,1.4,2.0,1.0,30D,6H,0,0,0,0,20M,4W,1
2016-09-30 04:00:00,0.0,0.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,10.0,14.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,14.0,0.0,0.0,0.0,6.0,12.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,26.0,18.0,0.0,0.0,0.0,1.45454545455,1.36842105263,1.125,0.0,0.0,0.0,11.0,19.0,16.0,52.0,60.0,28.0,32.0,0.0,14.0,32.0,46.0,10.0,1.30434782609,2.0,1.0,30D,6H,0,0,0,0,40M,4W,1
2016-09-30 04:20:00,0.0,0.0,5.0,7.0,2.0,8.0,0.0,0.0,10.0,14.0,4.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,14.0,27.0,0.0,0.0,6.0,12.0,14.0,27.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,26.0,18.0,43.0,0.0,0.0,1.45454545455,1.36842105263,1.125,1.22857142857,0.0,0.0,11.0,19.0,16.0,35.0,77.0,103.0,44.0,59.0,0.0,22.0,59.0,81.0,13.0,1.27160493827,2.0,1.0,30D,7H,0,0,0,0,0M,4W,1
