time,y,day,hour,is_eight,is_nine,is_eighteen,is_seventeen,minute,week,weekend
2016-09-28 21:40:00,16.0,28D,21H,0,0,0,0,40M,2W,1
2016-09-28 22:00:00,7.0,28D,22H,0,0,0,0,0M,2W,1
2016-09-28 22:20:00,9.0,28D,22H,0,0,0,0,20M,2W,1
2016-09-28 22:40:00,5.0,28D,22H,0,0,0,0,40M,2W,1
2016-09-28 23:00:00,11.0,28D,23H,0,0,0,0,0M,2W,1
2016-09-28 23:20:00,20.0,28D,23H,0,0,0,0,20M,2W,1
2016-09-28 23:40:00,11.0,28D,23H,0,0,0,0,40M,2W,1
2016-09-29 00:00:00,4.0,29D,0H,0,0,0,0,0M,3W,1
2016-09-29 00:20:00,9.0,29D,0H,0,0,0,0,20M,3W,1
2016-09-29 00:40:00,7.0,29D,0H,0,0,0,0,40M,3W,1
2016-09-29 01:00:00,3.0,29D,1H,0,0,0,0,0M,3W,1
2016-09-29 01:20:00,6.0,29D,1H,0,0,0,0,20M,3W,1
2016-09-29 01:40:00,11.0,29D,1H,0,0,0,0,40M,3W,1
2016-09-29 02:00:00,7.0,29D,2H,0,0,0,0,0M,3W,1
2016-09-29 02:20:00,4.0,29D,2H,0,0,0,0,20M,3W,1
2016-09-29 02:40:00,4.0,29D,2H,0,0,0,0,40M,3W,1
2016-09-29 03:00:00,3.0,29D,3H,0,0,0,0,0M,3W,1
2016-09-29 03:20:00,7.0,29D,3H,0,0,0,0,20M,3W,1
2016-09-29 03:40:00,9.0,29D,3H,0,0,0,0,40M,3W,1
2016-09-29 04:00:00,10.0,29D,4H,0,0,0,0,0M,3W,1
2016-09-29 04:20:00,10.0,29D,4H,0,0,0,0,20M,3W,1
2016-09-29 04:40:00,16.0,29D,4H,0,0,0,0,40M,3W,1
2016-09-29 05:00:00,6.0,29D,5H,0,0,0,0,0M,3W,1
2016-09-29 05:20:00,5.0,29D,5H,0,0,0,0,20M,3W,1
2016-09-29 05:40:00,4.0,29D,5H,0,0,0,0,40M,3W,1
2016-09-29 06:00:00,4.0,29D,6H,0,0,0,0,0M,3W,1
2016-09-29 06:20:00,9.0,29D,6H,0,0,0,0,20M,3W,1
2016-09-29 06:40:00,18.0,29D,6H,0,0,0,0,40M,3W,1
2016-09-29 07:00:00,25.0,29D,7H,0,0,0,0,0M,3W,1
2016-09-29 07:20:00,30.0,29D,7H,0,0,0,0,20M,3W,1
2016-09-29 07:40:00,30.0,29D,7H,0,0,0,0,40M,3W,1
2016-09-29 08:00:00,41.0,29D,8H,1,0,0,0,0M,3W,1
2016-09-29 08:20:00,48.0,29D,8H,1,0,0,0,20M,3W,1
2016-09-29 08:40:00,50.0,29D,8H,1,0,0,0,40M,3W,1
2016-09-29 09:00:00,47.0,29D,9H,0,1,0,0,0M,3W,1
2016-09-29 09:20:00,40.0,29D,9H,0,1,0,0,20M,3W,1
2016-09-29 09:40:00,48.0,29D,9H,0,1,0,0,40M,3W,1
2016-09-29 10:00:00,56.0,29D,10H,0,0,0,0,0M,3W,1
2016-09-29 10:20:00,51.0,29D,10H,0,0,0,0,20M,3W,1
2016-09-29 10:40:00,40.0,29D,10H,0,0,0,0,40M,3W,1
2016-09-29 11:00:00,39.0,29D,11H,0,0,0,0,0M,3W,1
2016-09-29 11:20:00,41.0,29D,11H,0,0,0,0,20M,3W,1
2016-09-29 11:40:00,36.0,29D,11H,0,0,0,0,40M,3W,1
2016-09-29 12:00:00,35.0,29D,12H,0,0,0,0,0M,3W,1
2016-09-29 12:20:00,35.0,29D,12H,0,0,0,0,20M,3W,1
2016-09-29 12:40:00,43.0,29D,12H,0,0,0,0,40M,3W,1
2016-09-29 13:00:00,50.0,29D,13H,0,0,0,0,0M,3W,1
2016-09-29 13:20:00,24.0,29D,13H,0,0,0,0,20M,3W,1
2016-09-29 13:40:00,43.0,29D,13H,0,0,0,0,40M,3W,1
2016-09-29 14:00:00,48.0,29D,14H,0,0,0,0,0M,3W,1
2016-09-29 14:20:00,43.0,29D,14H,0,0,0,0,20M,3W,1
2016-09-29 14:40:00,55.0,29D,14H,0,0,0,0,40M,3W,1
2016-09-29 15:00:00,53.0,29D,15H,0,0,0,0,0M,3W,1
2016-09-29 15:20:00,65.0,29D,15H,0,0,0,0,20M,3W,1
2016-09-29 15:40:00,53.0,29D,15H,0,0,0,0,40M,3W,1
2016-09-29 16:00:00,60.0,29D,16H,0,0,0,0,0M,3W,1
2016-09-29 16:20:00,50.0,29D,16H,0,0,0,0,20M,3W,1
2016-09-29 16:40:00,47.0,29D,16H,0,0,0,0,40M,3W,1
2016-09-29 17:00:00,30.0,29D,17H,0,0,0,1,0M,3W,1
2016-09-29 17:20:00,30.0,29D,17H,0,0,0,1,20M,3W,1
2016-09-29 17:40:00,30.0,29D,17H,0,0,0,1,40M,3W,1
2016-09-29 18:00:00,22.0,29D,18H,0,0,1,0,0M,3W,1
2016-09-29 18:20:00,26.0,29D,18H,0,0,1,0,20M,3W,1
2016-09-29 18:40:00,25.0,29D,18H,0,0,1,0,40M,3W,1
2016-09-29 19:00:00,18.0,29D,19H,0,0,0,0,0M,3W,1
2016-09-29 19:20:00,27.0,29D,19H,0,0,0,0,20M,3W,1
2016-09-29 19:40:00,22.0,29D,19H,0,0,0,0,40M,3W,1
2016-09-29 20:00:00,30.0,29D,20H,0,0,0,0,0M,3W,1
2016-09-29 20:20:00,16.0,29D,20H,0,0,0,0,20M,3W,1
2016-09-29 20:40:00,21.0,29D,20H,0,0,0,0,40M,3W,1
2016-09-29 21:00:00,24.0,29D,21H,0,0,0,0,0M,3W,1
2016-09-29 21:20:00,16.0,29D,21H,0,0,0,0,20M,3W,1
2016-09-29 21:40:00,17.0,29D,21H,0,0,0,0,40M,3W,1
2016-09-29 22:00:00,15.0,29D,22H,0,0,0,0,0M,3W,1
2016-09-29 22:20:00,11.0,29D,22H,0,0,0,0,20M,3W,1
2016-09-29 22:40:00,7.0,29D,22H,0,0,0,0,40M,3W,1
2016-09-29 23:00:00,3.0,29D,23H,0,0,0,0,0M,3W,1
2016-09-29 23:20:00,5.0,29D,23H,0,0,0,0,20M,3W,1
2016-09-29 23:40:00,8.0,29D,23H,0,0,0,0,40M,3W,1
2016-09-30 00:00:00,18.0,30D,0H,0,0,0,0,0M,4W,1
2016-09-30 00:20:00,16.0,30D,0H,0,0,0,0,20M,4W,1
2016-09-30 00:40:00,8.0,30D,0H,0,0,0,0,40M,4W,1
2016-09-30 01:00:00,12.0,30D,1H,0,0,0,0,0M,4W,1
2016-09-30 01:20:00,9.0,30D,1H,0,0,0,0,20M,4W,1
2016-09-30 01:40:00,10.0,30D,1H,0,0,0,0,40M,4W,1
2016-09-30 02:00:00,5.0,30D,2H,0,0,0,0,0M,4W,1
2016-09-30 02:20:00,4.0,30D,2H,0,0,0,0,20M,4W,1
2016-09-30 02:40:00,7.0,30D,2H,0,0,0,0,40M,4W,1
2016-09-30 03:00:00,10.0,30D,3H,0,0,0,0,0M,4W,1
2016-09-30 03:20:00,8.0,30D,3H,0,0,0,0,20M,4W,1
2016-09-30 03:40:00,16.0,30D,3H,0,0,0,0,40M,4W,1
2016-09-30 04:00:00,19.0,30D,4H,0,0,0,0,0M,4W,1
2016-09-30 04:20:00,9.0,30D,4H,0,0,0,0,20M,4W,1
2016-09-30 04:40:00,21.0,30D,4H,0,0,0,0,40M,4W,1
2016-09-30 05:00:00,7.0,30D,5H,0,0,0,0,0M,4W,1
2016-09-30 05:20:00,3.0,30D,5H,0,0,0,0,20M,4W,1
2016-09-30 05:40:00,9.0,30D,5H,0,0,0,0,40M,4W,1
2016-09-30 06:00:00,10.0,30D,6H,0,0,0,0,0M,4W,1
2016-09-30 06:20:00,17.0,30D,6H,0,0,0,0,20M,4W,1
2016-09-30 06:40:00,24.0,30D,6H,0,0,0,0,40M,4W,1
2016-09-30 07:00:00,29.0,30D,7H,0,0,0,0,0M,4W,1
2016-09-30 07:20:00,31.0,30D,7H,0,0,0,0,20M,4W,1
2016-09-30 07:40:00,44.0,30D,7H,0,0,0,0,40M,4W,1
2016-09-30 08:00:00,46.0,30D,8H,1,0,0,0,0M,4W,1
2016-09-30 08:20:00,48.0,30D,8H,1,0,0,0,20M,4W,1
2016-09-30 08:40:00,47.0,30D,8H,1,0,0,0,40M,4W,1
2016-09-30 09:00:00,60.0,30D,9H,0,1,0,0,0M,4W,1
2016-09-30 09:20:00,61.0,30D,9H,0,1,0,0,20M,4W,1
2016-09-30 09:40:00,63.0,30D,9H,0,1,0,0,40M,4W,1
2016-09-30 10:00:00,80.0,30D,10H,0,0,0,0,0M,4W,1
2016-09-30 10:20:00,82.0,30D,10H,0,0,0,0,20M,4W,1
2016-09-30 10:40:00,71.0,30D,10H,0,0,0,0,40M,4W,1
2016-09-30 11:00:00,55.0,30D,11H,0,0,0,0,0M,4W,1
2016-09-30 11:20:00,48.0,30D,11H,0,0,0,0,20M,4W,1
2016-09-30 11:40:00,55.0,30D,11H,0,0,0,0,40M,4W,1
2016-09-30 12:00:00,74.0,30D,12H,0,0,0,0,0M,4W,1
2016-09-30 12:20:00,86.0,30D,12H,0,0,0,0,20M,4W,1
2016-09-30 12:40:00,99.0,30D,12H,0,0,0,0,40M,4W,1
2016-09-30 13:00:00,108.0,30D,13H,0,0,0,0,0M,4W,1
2016-09-30 13:20:00,98.0,30D,13H,0,0,0,0,20M,4W,1
2016-09-30 13:40:00,95.0,30D,13H,0,0,0,0,40M,4W,1
2016-09-30 14:00:00,88.0,30D,14H,0,0,0,0,0M,4W,1
2016-09-30 14:20:00,71.0,30D,14H,0,0,0,0,20M,4W,1
2016-09-30 14:40:00,84.0,30D,14H,0,0,0,0,40M,4W,1
2016-09-30 15:00:00,75.0,30D,15H,0,0,0,0,0M,4W,1
2016-09-30 15:20:00,80.0,30D,15H,0,0,0,0,20M,4W,1
2016-09-30 15:40:00,124.0,30D,15H,0,0,0,0,40M,4W,1
2016-09-30 16:00:00,130.0,30D,16H,0,0,0,0,0M,4W,1
2016-09-30 16:20:00,132.0,30D,16H,0,0,0,0,20M,4W,1
2016-09-30 16:40:00,117.0,30D,16H,0,0,0,0,40M,4W,1
2016-09-30 17:00:00,87.0,30D,17H,0,0,0,1,0M,4W,1
2016-09-30 17:20:00,98.0,30D,17H,0,0,0,1,20M,4W,1
2016-09-30 17:40:00,133.0,30D,17H,0,0,0,1,40M,4W,1
2016-09-30 18:00:00,137.0,30D,18H,0,0,1,0,0M,4W,1
2016-09-30 18:20:00,172.0,30D,18H,0,0,1,0,20M,4W,1
2016-09-30 18:40:00,156.0,30D,18H,0,0,1,0,40M,4W,1
2016-09-30 19:00:00,156.0,30D,19H,0,0,0,0,0M,4W,1
2016-09-30 19:20:00,154.0,30D,19H,0,0,0,0,20M,4W,1
2016-09-30 19:40:00,166.0,30D,19H,0,0,0,0,40M,4W,1
2016-09-30 20:00:00,159.0,30D,20H,0,0,0,0,0M,4W,1
2016-09-30 20:20:00,149.0,30D,20H,0,0,0,0,20M,4W,1
2016-09-30 20:40:00,182.0,30D,20H,0,0,0,0,40M,4W,1
2016-09-30 21:00:00,151.0,30D,21H,0,0,0,0,0M,4W,1
2016-09-30 21:20:00,162.0,30D,21H,0,0,0,0,20M,4W,1
2016-09-30 21:40:00,137.0,30D,21H,0,0,0,0,40M,4W,1
2016-09-30 22:00:00,123.0,30D,22H,0,0,0,0,0M,4W,1
2016-09-30 22:20:00,107.0,30D,22H,0,0,0,0,20M,4W,1
2016-09-30 22:40:00,117.0,30D,22H,0,0,0,0,40M,4W,1
2016-09-30 23:00:00,101.0,30D,23H,0,0,0,0,0M,4W,1
2016-09-30 23:20:00,70.0,30D,23H,0,0,0,0,20M,4W,1
2016-09-30 23:40:00,45.0,30D,23H,0,0,0,0,40M,4W,1
2016-10-01 00:00:00,0.0,1D,0H,0,0,0,0,0M,5W,1
2016-10-01 00:20:00,0.0,1D,0H,0,0,0,0,20M,5W,1
2016-10-01 00:40:00,0.0,1D,0H,0,0,0,0,40M,5W,1
2016-10-01 01:00:00,0.0,1D,1H,0,0,0,0,0M,5W,1
2016-10-01 01:20:00,0.0,1D,1H,0,0,0,0,20M,5W,1
2016-10-01 01:40:00,0.0,1D,1H,0,0,0,0,40M,5W,1
2016-10-01 02:00:00,0.0,1D,2H,0,0,0,0,0M,5W,1
2016-10-01 02:20:00,0.0,1D,2H,0,0,0,0,20M,5W,1
2016-10-01 02:40:00,0.0,1D,2H,0,0,0,0,40M,5W,1
2016-10-01 03:00:00,0.0,1D,3H,0,0,0,0,0M,5W,1
2016-10-01 03:20:00,0.0,1D,3H,0,0,0,0,20M,5W,1
2016-10-01 03:40:00,0.0,1D,3H,0,0,0,0,40M,5W,1
2016-10-01 04:00:00,0.0,1D,4H,0,0,0,0,0M,5W,1
2016-10-01 04:20:00,0.0,1D,4H,0,0,0,0,20M,5W,1
2016-10-01 04:40:00,0.0,1D,4H,0,0,0,0,40M,5W,1
2016-10-01 05:00:00,0.0,1D,5H,0,0,0,0,0M,5W,1
2016-10-01 05:20:00,0.0,1D,5H,0,0,0,0,20M,5W,1
2016-10-01 05:40:00,0.0,1D,5H,0,0,0,0,40M,5W,1
2016-10-01 06:00:00,0.0,1D,6H,0,0,0,0,0M,5W,1
2016-10-01 06:20:00,0.0,1D,6H,0,0,0,0,20M,5W,1
2016-10-01 06:40:00,0.0,1D,6H,0,0,0,0,40M,5W,1
2016-10-01 07:00:00,0.0,1D,7H,0,0,0,0,0M,5W,1
2016-10-01 07:20:00,0.0,1D,7H,0,0,0,0,20M,5W,1
2016-10-01 07:40:00,0.0,1D,7H,0,0,0,0,40M,5W,1
2016-10-01 08:00:00,0.0,1D,8H,1,0,0,0,0M,5W,1
2016-10-01 08:20:00,0.0,1D,8H,1,0,0,0,20M,5W,1
2016-10-01 08:40:00,0.0,1D,8H,1,0,0,0,40M,5W,1
2016-10-01 09:00:00,0.0,1D,9H,0,1,0,0,0M,5W,1
2016-10-01 09:20:00,0.0,1D,9H,0,1,0,0,20M,5W,1
2016-10-01 09:40:00,0.0,1D,9H,0,1,0,0,40M,5W,1
2016-10-01 10:00:00,0.0,1D,10H,0,0,0,0,0M,5W,1
2016-10-01 10:20:00,0.0,1D,10H,0,0,0,0,20M,5W,1
2016-10-01 10:40:00,0.0,1D,10H,0,0,0,0,40M,5W,1
2016-10-01 11:00:00,0.0,1D,11H,0,0,0,0,0M,5W,1
2016-10-01 11:20:00,0.0,1D,11H,0,0,0,0,20M,5W,1
2016-10-01 11:40:00,0.0,1D,11H,0,0,0,0,40M,5W,1
2016-10-01 12:00:00,0.0,1D,12H,0,0,0,0,0M,5W,1
2016-10-01 12:20:00,0.0,1D,12H,0,0,0,0,20M,5W,1
2016-10-01 12:40:00,0.0,1D,12H,0,0,0,0,40M,5W,1
2016-10-01 13:00:00,0.0,1D,13H,0,0,0,0,0M,5W,1
2016-10-01 13:20:00,0.0,1D,13H,0,0,0,0,20M,5W,1
2016-10-01 13:40:00,0.0,1D,13H,0,0,0,0,40M,5W,1
2016-10-01 14:00:00,0.0,1D,14H,0,0,0,0,0M,5W,1
2016-10-01 14:20:00,0.0,1D,14H,0,0,0,0,20M,5W,1
2016-10-01 14:40:00,0.0,1D,14H,0,0,0,0,40M,5W,1
2016-10-01 15:00:00,0.0,1D,15H,0,0,0,0,0M,5W,1
2016-10-01 15:20:00,0.0,1D,15H,0,0,0,0,20M,5W,1
2016-10-01 15:40:00,0.0,1D,15H,0,0,0,0,40M,5W,1
2016-10-01 16:00:00,0.0,1D,16H,0,0,0,0,0M,5W,1
2016-10-01 16:20:00,0.0,1D,16H,0,0,0,0,20M,5W,1
2016-10-01 16:40:00,0.0,1D,16H,0,0,0,0,40M,5W,1
2016-10-01 17:00:00,0.0,1D,17H,0,0,0,1,0M,5W,1
2016-10-01 17:20:00,0.0,1D,17H,0,0,0,1,20M,5W,1
2016-10-01 17:40:00,0.0,1D,17H,0,0,0,1,40M,5W,1
2016-10-01 18:00:00,0.0,1D,18H,0,0,1,0,0M,5W,1
2016-10-01 18:20:00,0.0,1D,18H,0,0,1,0,20M,5W,1
2016-10-01 18:40:00,0.0,1D,18H,0,0,1,0,40M,5W,1
2016-10-01 19:00:00,0.0,1D,19H,0,0,0,0,0M,5W,1
2016-10-01 19:20:00,0.0,1D,19H,0,0,0,0,20M,5W,1
2016-10-01 19:40:00,0.0,1D,19H,0,0,0,0,40M,5W,1
2016-10-01 20:00:00,0.0,1D,20H,0,0,0,0,0M,5W,1
2016-10-01 20:20:00,0.0,1D,20H,0,0,0,0,20M,5W,1
2016-10-01 20:40:00,0.0,1D,20H,0,0,0,0,40M,5W,1
2016-10-01 21:00:00,0.0,1D,21H,0,0,0,0,0M,5W,1
2016-10-01 21:20:00,0.0,1D,21H,0,0,0,0,20M,5W,1
2016-10-01 21:40:00,0.0,1D,21H,0,0,0,0,40M,5W,1
2016-10-01 22:00:00,0.0,1D,22H,0,0,0,0,0M,5W,1
2016-10-01 22:20:00,0.0,1D,22H,0,0,0,0,20M,5W,1
2016-10-01 22:40:00,0.0,1D,22H,0,0,0,0,40M,5W,1
2016-10-01 23:00:00,0.0,1D,23H,0,0,0,0,0M,5W,1
2016-10-01 23:20:00,0.0,1D,23H,0,0,0,0,20M,5W,1
2016-10-01 23:40:00,0.0,1D,23H,0,0,0,0,40M,5W,1
2016-10-02 00:00:00,0.0,2D,0H,0,0,0,0,0M,6W,1
2016-10-02 00:20:00,0.0,2D,0H,0,0,0,0,20M,6W,1
2016-10-02 00:40:00,0.0,2D,0H,0,0,0,0,40M,6W,1
2016-10-02 01:00:00,0.0,2D,1H,0,0,0,0,0M,6W,1
2016-10-02 01:20:00,0.0,2D,1H,0,0,0,0,20M,6W,1
2016-10-02 01:40:00,0.0,2D,1H,0,0,0,0,40M,6W,1
2016-10-02 02:00:00,0.0,2D,2H,0,0,0,0,0M,6W,1
2016-10-02 02:20:00,0.0,2D,2H,0,0,0,0,20M,6W,1
2016-10-02 02:40:00,0.0,2D,2H,0,0,0,0,40M,6W,1
2016-10-02 03:00:00,0.0,2D,3H,0,0,0,0,0M,6W,1
2016-10-02 03:20:00,0.0,2D,3H,0,0,0,0,20M,6W,1
2016-10-02 03:40:00,0.0,2D,3H,0,0,0,0,40M,6W,1
2016-10-02 04:00:00,0.0,2D,4H,0,0,0,0,0M,6W,1
2016-10-02 04:20:00,0.0,2D,4H,0,0,0,0,20M,6W,1
2016-10-02 04:40:00,0.0,2D,4H,0,0,0,0,40M,6W,1
2016-10-02 05:00:00,0.0,2D,5H,0,0,0,0,0M,6W,1
2016-10-02 05:20:00,0.0,2D,5H,0,0,0,0,20M,6W,1
2016-10-02 05:40:00,0.0,2D,5H,0,0,0,0,40M,6W,1
2016-10-02 06:00:00,0.0,2D,6H,0,0,0,0,0M,6W,1
2016-10-02 06:20:00,0.0,2D,6H,0,0,0,0,20M,6W,1
2016-10-02 06:40:00,0.0,2D,6H,0,0,0,0,40M,6W,1
2016-10-02 07:00:00,0.0,2D,7H,0,0,0,0,0M,6W,1
2016-10-02 07:20:00,0.0,2D,7H,0,0,0,0,20M,6W,1
2016-10-02 07:40:00,0.0,2D,7H,0,0,0,0,40M,6W,1
2016-10-02 08:00:00,0.0,2D,8H,1,0,0,0,0M,6W,1
2016-10-02 08:20:00,0.0,2D,8H,1,0,0,0,20M,6W,1
2016-10-02 08:40:00,0.0,2D,8H,1,0,0,0,40M,6W,1
2016-10-02 09:00:00,0.0,2D,9H,0,1,0,0,0M,6W,1
2016-10-02 09:20:00,0.0,2D,9H,0,1,0,0,20M,6W,1
2016-10-02 09:40:00,0.0,2D,9H,0,1,0,0,40M,6W,1
2016-10-02 10:00:00,0.0,2D,10H,0,0,0,0,0M,6W,1
2016-10-02 10:20:00,0.0,2D,10H,0,0,0,0,20M,6W,1
2016-10-02 10:40:00,0.0,2D,10H,0,0,0,0,40M,6W,1
2016-10-02 11:00:00,0.0,2D,11H,0,0,0,0,0M,6W,1
2016-10-02 11:20:00,0.0,2D,11H,0,0,0,0,20M,6W,1
2016-10-02 11:40:00,0.0,2D,11H,0,0,0,0,40M,6W,1
2016-10-02 12:00:00,0.0,2D,12H,0,0,0,0,0M,6W,1
2016-10-02 12:20:00,0.0,2D,12H,0,0,0,0,20M,6W,1
2016-10-02 12:40:00,0.0,2D,12H,0,0,0,0,40M,6W,1
2016-10-02 13:00:00,0.0,2D,13H,0,0,0,0,0M,6W,1
2016-10-02 13:20:00,0.0,2D,13H,0,0,0,0,20M,6W,1
2016-10-02 13:40:00,0.0,2D,13H,0,0,0,0,40M,6W,1
2016-10-02 14:00:00,0.0,2D,14H,0,0,0,0,0M,6W,1
2016-10-02 14:20:00,0.0,2D,14H,0,0,0,0,20M,6W,1
2016-10-02 14:40:00,0.0,2D,14H,0,0,0,0,40M,6W,1
2016-10-02 15:00:00,0.0,2D,15H,0,0,0,0,0M,6W,1
2016-10-02 15:20:00,0.0,2D,15H,0,0,0,0,20M,6W,1
2016-10-02 15:40:00,0.0,2D,15H,0,0,0,0,40M,6W,1
2016-10-02 16:00:00,0.0,2D,16H,0,0,0,0,0M,6W,1
2016-10-02 16:20:00,0.0,2D,16H,0,0,0,0,20M,6W,1
2016-10-02 16:40:00,0.0,2D,16H,0,0,0,0,40M,6W,1
2016-10-02 17:00:00,0.0,2D,17H,0,0,0,1,0M,6W,1
2016-10-02 17:20:00,0.0,2D,17H,0,0,0,1,20M,6W,1
2016-10-02 17:40:00,0.0,2D,17H,0,0,0,1,40M,6W,1
2016-10-02 18:00:00,0.0,2D,18H,0,0,1,0,0M,6W,1
2016-10-02 18:20:00,0.0,2D,18H,0,0,1,0,20M,6W,1
2016-10-02 18:40:00,0.0,2D,18H,0,0,1,0,40M,6W,1
2016-10-02 19:00:00,0.0,2D,19H,0,0,0,0,0M,6W,1
2016-10-02 19:20:00,0.0,2D,19H,0,0,0,0,20M,6W,1
2016-10-02 19:40:00,0.0,2D,19H,0,0,0,0,40M,6W,1
2016-10-02 20:00:00,0.0,2D,20H,0,0,0,0,0M,6W,1
2016-10-02 20:20:00,0.0,2D,20H,0,0,0,0,20M,6W,1
2016-10-02 20:40:00,0.0,2D,20H,0,0,0,0,40M,6W,1
2016-10-02 21:00:00,0.0,2D,21H,0,0,0,0,0M,6W,1
2016-10-02 21:20:00,0.0,2D,21H,0,0,0,0,20M,6W,1
2016-10-02 21:40:00,0.0,2D,21H,0,0,0,0,40M,6W,1
2016-10-02 22:00:00,0.0,2D,22H,0,0,0,0,0M,6W,1
2016-10-02 22:20:00,0.0,2D,22H,0,0,0,0,20M,6W,1
2016-10-02 22:40:00,0.0,2D,22H,0,0,0,0,40M,6W,1
2016-10-02 23:00:00,0.0,2D,23H,0,0,0,0,0M,6W,1
2016-10-02 23:20:00,0.0,2D,23H,0,0,0,0,20M,6W,1
2016-10-02 23:40:00,0.0,2D,23H,0,0,0,0,40M,6W,1
2016-10-03 00:00:00,0.0,3D,0H,0,0,0,0,0M,0W,1
2016-10-03 00:20:00,0.0,3D,0H,0,0,0,0,20M,0W,1
2016-10-03 00:40:00,0.0,3D,0H,0,0,0,0,40M,0W,1
2016-10-03 01:00:00,0.0,3D,1H,0,0,0,0,0M,0W,1
2016-10-03 01:20:00,0.0,3D,1H,0,0,0,0,20M,0W,1
2016-10-03 01:40:00,0.0,3D,1H,0,0,0,0,40M,0W,1
2016-10-03 02:00:00,0.0,3D,2H,0,0,0,0,0M,0W,1
2016-10-03 02:20:00,0.0,3D,2H,0,0,0,0,20M,0W,1
2016-10-03 02:40:00,0.0,3D,2H,0,0,0,0,40M,0W,1
2016-10-03 03:00:00,0.0,3D,3H,0,0,0,0,0M,0W,1
2016-10-03 03:20:00,0.0,3D,3H,0,0,0,0,20M,0W,1
2016-10-03 03:40:00,0.0,3D,3H,0,0,0,0,40M,0W,1
2016-10-03 04:00:00,0.0,3D,4H,0,0,0,0,0M,0W,1
2016-10-03 04:20:00,0.0,3D,4H,0,0,0,0,20M,0W,1
2016-10-03 04:40:00,0.0,3D,4H,0,0,0,0,40M,0W,1
2016-10-03 05:00:00,0.0,3D,5H,0,0,0,0,0M,0W,1
2016-10-03 05:20:00,0.0,3D,5H,0,0,0,0,20M,0W,1
2016-10-03 05:40:00,0.0,3D,5H,0,0,0,0,40M,0W,1
2016-10-03 06:00:00,0.0,3D,6H,0,0,0,0,0M,0W,1
2016-10-03 06:20:00,0.0,3D,6H,0,0,0,0,20M,0W,1
2016-10-03 06:40:00,0.0,3D,6H,0,0,0,0,40M,0W,1
2016-10-03 07:00:00,0.0,3D,7H,0,0,0,0,0M,0W,1
2016-10-03 07:20:00,0.0,3D,7H,0,0,0,0,20M,0W,1
2016-10-03 07:40:00,0.0,3D,7H,0,0,0,0,40M,0W,1
2016-10-03 08:00:00,0.0,3D,8H,1,0,0,0,0M,0W,1
2016-10-03 08:20:00,0.0,3D,8H,1,0,0,0,20M,0W,1
2016-10-03 08:40:00,0.0,3D,8H,1,0,0,0,40M,0W,1
2016-10-03 09:00:00,0.0,3D,9H,0,1,0,0,0M,0W,1
2016-10-03 09:20:00,0.0,3D,9H,0,1,0,0,20M,0W,1
2016-10-03 09:40:00,0.0,3D,9H,0,1,0,0,40M,0W,1
2016-10-03 10:00:00,0.0,3D,10H,0,0,0,0,0M,0W,1
2016-10-03 10:20:00,0.0,3D,10H,0,0,0,0,20M,0W,1
2016-10-03 10:40:00,0.0,3D,10H,0,0,0,0,40M,0W,1
2016-10-03 11:00:00,0.0,3D,11H,0,0,0,0,0M,0W,1
2016-10-03 11:20:00,0.0,3D,11H,0,0,0,0,20M,0W,1
2016-10-03 11:40:00,0.0,3D,11H,0,0,0,0,40M,0W,1
2016-10-03 12:00:00,0.0,3D,12H,0,0,0,0,0M,0W,1
2016-10-03 12:20:00,0.0,3D,12H,0,0,0,0,20M,0W,1
2016-10-03 12:40:00,0.0,3D,12H,0,0,0,0,40M,0W,1
2016-10-03 13:00:00,0.0,3D,13H,0,0,0,0,0M,0W,1
2016-10-03 13:20:00,0.0,3D,13H,0,0,0,0,20M,0W,1
2016-10-03 13:40:00,0.0,3D,13H,0,0,0,0,40M,0W,1
2016-10-03 14:00:00,0.0,3D,14H,0,0,0,0,0M,0W,1
2016-10-03 14:20:00,0.0,3D,14H,0,0,0,0,20M,0W,1
2016-10-03 14:40:00,0.0,3D,14H,0,0,0,0,40M,0W,1
2016-10-03 15:00:00,0.0,3D,15H,0,0,0,0,0M,0W,1
2016-10-03 15:20:00,0.0,3D,15H,0,0,0,0,20M,0W,1
2016-10-03 15:40:00,0.0,3D,15H,0,0,0,0,40M,0W,1
2016-10-03 16:00:00,0.0,3D,16H,0,0,0,0,0M,0W,1
2016-10-03 16:20:00,0.0,3D,16H,0,0,0,0,20M,0W,1
2016-10-03 16:40:00,0.0,3D,16H,0,0,0,0,40M,0W,1
2016-10-03 17:00:00,0.0,3D,17H,0,0,0,1,0M,0W,1
2016-10-03 17:20:00,0.0,3D,17H,0,0,0,1,20M,0W,1
2016-10-03 17:40:00,0.0,3D,17H,0,0,0,1,40M,0W,1
2016-10-03 18:00:00,0.0,3D,18H,0,0,1,0,0M,0W,1
2016-10-03 18:20:00,0.0,3D,18H,0,0,1,0,20M,0W,1
2016-10-03 18:40:00,0.0,3D,18H,0,0,1,0,40M,0W,1
2016-10-03 19:00:00,0.0,3D,19H,0,0,0,0,0M,0W,1
2016-10-03 19:20:00,0.0,3D,19H,0,0,0,0,20M,0W,1
2016-10-03 19:40:00,0.0,3D,19H,0,0,0,0,40M,0W,1
2016-10-03 20:00:00,0.0,3D,20H,0,0,0,0,0M,0W,1
2016-10-03 20:20:00,0.0,3D,20H,0,0,0,0,20M,0W,1
