time,y,day_str,hour_str,is_eight,is_nine,is_eighteen,is_seventeen,minute_str,week_str,day,hour,minute,week,weekend
2016-09-27 05:00:00,26.0,27D,5H,0,0,0,0,0M,1W,27,5,0,1,0
2016-09-27 05:20:00,29.0,27D,5H,0,0,0,0,20M,1W,27,5,20,1,0
2016-09-27 05:40:00,34.0,27D,5H,0,0,0,0,40M,1W,27,5,40,1,0
2016-09-27 06:00:00,45.0,27D,6H,0,0,0,0,0M,1W,27,6,0,1,0
2016-09-27 06:20:00,63.0,27D,6H,0,0,0,0,20M,1W,27,6,20,1,0
2016-09-27 06:40:00,79.0,27D,6H,0,0,0,0,40M,1W,27,6,40,1,0
2016-09-27 07:00:00,74.0,27D,7H,0,0,0,0,0M,1W,27,7,0,1,0
2016-09-27 07:20:00,98.0,27D,7H,0,0,0,0,20M,1W,27,7,20,1,0
2016-09-27 07:40:00,113.0,27D,7H,0,0,0,0,40M,1W,27,7,40,1,0
2016-09-27 08:00:00,118.0,27D,8H,1,0,0,0,0M,1W,27,8,0,1,0
2016-09-27 08:20:00,116.0,27D,8H,1,0,0,0,20M,1W,27,8,20,1,0
2016-09-27 08:40:00,125.0,27D,8H,1,0,0,0,40M,1W,27,8,40,1,0
2016-09-27 09:00:00,129.0,27D,9H,0,1,0,0,0M,1W,27,9,0,1,0
2016-09-27 09:20:00,97.0,27D,9H,0,1,0,0,20M,1W,27,9,20,1,0
2016-09-27 09:40:00,73.0,27D,9H,0,1,0,0,40M,1W,27,9,40,1,0
2016-09-27 10:00:00,79.0,27D,10H,0,0,0,0,0M,1W,27,10,0,1,0
2016-09-27 10:20:00,89.0,27D,10H,0,0,0,0,20M,1W,27,10,20,1,0
2016-09-27 10:40:00,97.0,27D,10H,0,0,0,0,40M,1W,27,10,40,1,0
2016-09-27 11:00:00,89.0,27D,11H,0,0,0,0,0M,1W,27,11,0,1,0
2016-09-27 11:20:00,89.0,27D,11H,0,0,0,0,20M,1W,27,11,20,1,0
2016-09-27 11:40:00,74.0,27D,11H,0,0,0,0,40M,1W,27,11,40,1,0
2016-09-27 12:00:00,88.0,27D,12H,0,0,0,0,0M,1W,27,12,0,1,0
2016-09-27 12:20:00,80.0,27D,12H,0,0,0,0,20M,1W,27,12,20,1,0
2016-09-27 12:40:00,74.0,27D,12H,0,0,0,0,40M,1W,27,12,40,1,0
2016-09-27 13:00:00,89.0,27D,13H,0,0,0,0,0M,1W,27,13,0,1,0
2016-09-27 13:20:00,113.0,27D,13H,0,0,0,0,20M,1W,27,13,20,1,0
2016-09-27 13:40:00,101.0,27D,13H,0,0,0,0,40M,1W,27,13,40,1,0
2016-09-27 14:00:00,89.0,27D,14H,0,0,0,0,0M,1W,27,14,0,1,0
2016-09-27 14:20:00,93.0,27D,14H,0,0,0,0,20M,1W,27,14,20,1,0
2016-09-27 14:40:00,105.0,27D,14H,0,0,0,0,40M,1W,27,14,40,1,0
2016-09-27 15:00:00,117.0,27D,15H,0,0,0,0,0M,1W,27,15,0,1,0
2016-09-27 15:20:00,96.0,27D,15H,0,0,0,0,20M,1W,27,15,20,1,0
2016-09-27 15:40:00,112.0,27D,15H,0,0,0,0,40M,1W,27,15,40,1,0
2016-09-27 16:00:00,79.0,27D,16H,0,0,0,0,0M,1W,27,16,0,1,0
2016-09-27 16:20:00,97.0,27D,16H,0,0,0,0,20M,1W,27,16,20,1,0
2016-09-27 16:40:00,119.0,27D,16H,0,0,0,0,40M,1W,27,16,40,1,0
2016-09-27 17:00:00,94.0,27D,17H,0,0,0,1,0M,1W,27,17,0,1,0
2016-09-27 17:20:00,142.0,27D,17H,0,0,0,1,20M,1W,27,17,20,1,0
2016-09-27 17:40:00,110.0,27D,17H,0,0,0,1,40M,1W,27,17,40,1,0
2016-09-27 18:00:00,76.0,27D,18H,0,0,1,0,0M,1W,27,18,0,1,0
2016-09-27 18:20:00,85.0,27D,18H,0,0,1,0,20M,1W,27,18,20,1,0
2016-09-27 18:40:00,64.0,27D,18H,0,0,1,0,40M,1W,27,18,40,1,0
2016-09-27 19:00:00,45.0,27D,19H,0,0,0,0,0M,1W,27,19,0,1,0
2016-09-27 19:20:00,50.0,27D,19H,0,0,0,0,20M,1W,27,19,20,1,0
2016-09-27 19:40:00,31.0,27D,19H,0,0,0,0,40M,1W,27,19,40,1,0
2016-09-27 20:00:00,45.0,27D,20H,0,0,0,0,0M,1W,27,20,0,1,0
2016-09-27 20:20:00,36.0,27D,20H,0,0,0,0,20M,1W,27,20,20,1,0
2016-09-27 20:40:00,45.0,27D,20H,0,0,0,0,40M,1W,27,20,40,1,0
2016-09-27 21:00:00,22.0,27D,21H,0,0,0,0,0M,1W,27,21,0,1,0
2016-09-27 21:20:00,34.0,27D,21H,0,0,0,0,20M,1W,27,21,20,1,0
2016-09-27 21:40:00,29.0,27D,21H,0,0,0,0,40M,1W,27,21,40,1,0
2016-09-27 22:00:00,19.0,27D,22H,0,0,0,0,0M,1W,27,22,0,1,0
2016-09-27 22:20:00,16.0,27D,22H,0,0,0,0,20M,1W,27,22,20,1,0
2016-09-27 22:40:00,19.0,27D,22H,0,0,0,0,40M,1W,27,22,40,1,0
2016-09-27 23:00:00,11.0,27D,23H,0,0,0,0,0M,1W,27,23,0,1,0
2016-09-27 23:20:00,17.0,27D,23H,0,0,0,0,20M,1W,27,23,20,1,0
2016-09-27 23:40:00,22.0,27D,23H,0,0,0,0,40M,1W,27,23,40,1,0
2016-09-28 00:00:00,130.0,28D,0H,0,0,0,0,0M,2W,28,0,0,2,0
2016-09-28 00:20:00,47.0,28D,0H,0,0,0,0,20M,2W,28,0,20,2,0
2016-09-28 00:40:00,33.0,28D,0H,0,0,0,0,40M,2W,28,0,40,2,0
2016-09-28 01:00:00,5.0,28D,1H,0,0,0,0,0M,2W,28,1,0,2,0
2016-09-28 01:20:00,6.0,28D,1H,0,0,0,0,20M,2W,28,1,20,2,0
2016-09-28 01:40:00,9.0,28D,1H,0,0,0,0,40M,2W,28,1,40,2,0
2016-09-28 02:00:00,7.0,28D,2H,0,0,0,0,0M,2W,28,2,0,2,0
2016-09-28 02:20:00,10.0,28D,2H,0,0,0,0,20M,2W,28,2,20,2,0
2016-09-28 02:40:00,14.0,28D,2H,0,0,0,0,40M,2W,28,2,40,2,0
2016-09-28 03:00:00,5.0,28D,3H,0,0,0,0,0M,2W,28,3,0,2,0
2016-09-28 03:20:00,12.0,28D,3H,0,0,0,0,20M,2W,28,3,20,2,0
2016-09-28 03:40:00,19.0,28D,3H,0,0,0,0,40M,2W,28,3,40,2,0
2016-09-28 04:00:00,21.0,28D,4H,0,0,0,0,0M,2W,28,4,0,2,0
2016-09-28 04:20:00,17.0,28D,4H,0,0,0,0,20M,2W,28,4,20,2,0
2016-09-28 04:40:00,15.0,28D,4H,0,0,0,0,40M,2W,28,4,40,2,0
2016-09-28 05:00:00,31.0,28D,5H,0,0,0,0,0M,2W,28,5,0,2,0
2016-09-28 05:20:00,31.0,28D,5H,0,0,0,0,20M,2W,28,5,20,2,0
2016-09-28 05:40:00,31.0,28D,5H,0,0,0,0,40M,2W,28,5,40,2,0
2016-09-28 06:00:00,35.0,28D,6H,0,0,0,0,0M,2W,28,6,0,2,0
2016-09-28 06:20:00,62.0,28D,6H,0,0,0,0,20M,2W,28,6,20,2,0
2016-09-28 06:40:00,52.0,28D,6H,0,0,0,0,40M,2W,28,6,40,2,0
2016-09-28 07:00:00,79.0,28D,7H,0,0,0,0,0M,2W,28,7,0,2,0
2016-09-28 07:20:00,69.0,28D,7H,0,0,0,0,20M,2W,28,7,20,2,0
2016-09-28 07:40:00,108.0,28D,7H,0,0,0,0,40M,2W,28,7,40,2,0
2016-09-28 08:00:00,95.0,28D,8H,1,0,0,0,0M,2W,28,8,0,2,0
2016-09-28 08:20:00,105.0,28D,8H,1,0,0,0,20M,2W,28,8,20,2,0
2016-09-28 08:40:00,118.0,28D,8H,1,0,0,0,40M,2W,28,8,40,2,0
2016-09-28 09:00:00,94.0,28D,9H,0,1,0,0,0M,2W,28,9,0,2,0
2016-09-28 09:20:00,109.0,28D,9H,0,1,0,0,20M,2W,28,9,20,2,0
2016-09-28 09:40:00,103.0,28D,9H,0,1,0,0,40M,2W,28,9,40,2,0
2016-09-28 10:00:00,78.0,28D,10H,0,0,0,0,0M,2W,28,10,0,2,0
2016-09-28 10:20:00,116.0,28D,10H,0,0,0,0,20M,2W,28,10,20,2,0
2016-09-28 10:40:00,93.0,28D,10H,0,0,0,0,40M,2W,28,10,40,2,0
2016-09-28 11:00:00,91.0,28D,11H,0,0,0,0,0M,2W,28,11,0,2,0
2016-09-28 11:20:00,77.0,28D,11H,0,0,0,0,20M,2W,28,11,20,2,0
2016-09-28 11:40:00,91.0,28D,11H,0,0,0,0,40M,2W,28,11,40,2,0
2016-09-28 12:00:00,87.0,28D,12H,0,0,0,0,0M,2W,28,12,0,2,0
2016-09-28 12:20:00,75.0,28D,12H,0,0,0,0,20M,2W,28,12,20,2,0
2016-09-28 12:40:00,96.0,28D,12H,0,0,0,0,40M,2W,28,12,40,2,0
2016-09-28 13:00:00,96.0,28D,13H,0,0,0,0,0M,2W,28,13,0,2,0
2016-09-28 13:20:00,88.0,28D,13H,0,0,0,0,20M,2W,28,13,20,2,0
2016-09-28 13:40:00,93.0,28D,13H,0,0,0,0,40M,2W,28,13,40,2,0
2016-09-28 14:00:00,75.0,28D,14H,0,0,0,0,0M,2W,28,14,0,2,0
2016-09-28 14:20:00,83.0,28D,14H,0,0,0,0,20M,2W,28,14,20,2,0
2016-09-28 14:40:00,114.0,28D,14H,0,0,0,0,40M,2W,28,14,40,2,0
2016-09-28 15:00:00,90.0,28D,15H,0,0,0,0,0M,2W,28,15,0,2,0
2016-09-28 15:20:00,97.0,28D,15H,0,0,0,0,20M,2W,28,15,20,2,0
2016-09-28 15:40:00,83.0,28D,15H,0,0,0,0,40M,2W,28,15,40,2,0
2016-09-28 16:00:00,100.0,28D,16H,0,0,0,0,0M,2W,28,16,0,2,0
2016-09-28 16:20:00,65.0,28D,16H,0,0,0,0,20M,2W,28,16,20,2,0
2016-09-28 16:40:00,78.0,28D,16H,0,0,0,0,40M,2W,28,16,40,2,0
2016-09-28 17:00:00,86.0,28D,17H,0,0,0,1,0M,2W,28,17,0,2,0
2016-09-28 17:20:00,113.0,28D,17H,0,0,0,1,20M,2W,28,17,20,2,0
2016-09-28 17:40:00,112.0,28D,17H,0,0,0,1,40M,2W,28,17,40,2,0
2016-09-28 18:00:00,80.0,28D,18H,0,0,1,0,0M,2W,28,18,0,2,0
2016-09-28 18:20:00,69.0,28D,18H,0,0,1,0,20M,2W,28,18,20,2,0
2016-09-28 18:40:00,64.0,28D,18H,0,0,1,0,40M,2W,28,18,40,2,0
2016-09-28 19:00:00,39.0,28D,19H,0,0,0,0,0M,2W,28,19,0,2,0
2016-09-28 19:20:00,39.0,28D,19H,0,0,0,0,20M,2W,28,19,20,2,0
2016-09-28 19:40:00,40.0,28D,19H,0,0,0,0,40M,2W,28,19,40,2,0
2016-09-28 20:00:00,30.0,28D,20H,0,0,0,0,0M,2W,28,20,0,2,0
2016-09-28 20:20:00,35.0,28D,20H,0,0,0,0,20M,2W,28,20,20,2,0
2016-09-28 20:40:00,35.0,28D,20H,0,0,0,0,40M,2W,28,20,40,2,0
2016-09-28 21:00:00,17.0,28D,21H,0,0,0,0,0M,2W,28,21,0,2,0
2016-09-28 21:20:00,31.0,28D,21H,0,0,0,0,20M,2W,28,21,20,2,0
2016-09-28 21:40:00,18.0,28D,21H,0,0,0,0,40M,2W,28,21,40,2,0
2016-09-28 22:00:00,7.0,28D,22H,0,0,0,0,0M,2W,28,22,0,2,0
2016-09-28 22:20:00,22.0,28D,22H,0,0,0,0,20M,2W,28,22,20,2,0
2016-09-28 22:40:00,9.0,28D,22H,0,0,0,0,40M,2W,28,22,40,2,0
2016-09-28 23:00:00,6.0,28D,23H,0,0,0,0,0M,2W,28,23,0,2,0
2016-09-28 23:20:00,12.0,28D,23H,0,0,0,0,20M,2W,28,23,20,2,0
2016-09-28 23:40:00,17.0,28D,23H,0,0,0,0,40M,2W,28,23,40,2,0
2016-09-29 00:00:00,117.0,29D,0H,0,0,0,0,0M,3W,29,0,0,3,0
2016-09-29 00:20:00,79.0,29D,0H,0,0,0,0,20M,3W,29,0,20,3,0
2016-09-29 00:40:00,51.0,29D,0H,0,0,0,0,40M,3W,29,0,40,3,0
2016-09-29 01:00:00,12.0,29D,1H,0,0,0,0,0M,3W,29,1,0,3,0
2016-09-29 01:20:00,13.0,29D,1H,0,0,0,0,20M,3W,29,1,20,3,0
2016-09-29 01:40:00,9.0,29D,1H,0,0,0,0,40M,3W,29,1,40,3,0
2016-09-29 02:00:00,6.0,29D,2H,0,0,0,0,0M,3W,29,2,0,3,0
2016-09-29 02:20:00,13.0,29D,2H,0,0,0,0,20M,3W,29,2,20,3,0
2016-09-29 02:40:00,6.0,29D,2H,0,0,0,0,40M,3W,29,2,40,3,0
2016-09-29 03:00:00,9.0,29D,3H,0,0,0,0,0M,3W,29,3,0,3,0
2016-09-29 03:20:00,19.0,29D,3H,0,0,0,0,20M,3W,29,3,20,3,0
2016-09-29 03:40:00,12.0,29D,3H,0,0,0,0,40M,3W,29,3,40,3,0
2016-09-29 04:00:00,13.0,29D,4H,0,0,0,0,0M,3W,29,4,0,3,0
2016-09-29 04:20:00,21.0,29D,4H,0,0,0,0,20M,3W,29,4,20,3,0
2016-09-29 04:40:00,18.0,29D,4H,0,0,0,0,40M,3W,29,4,40,3,0
2016-09-29 05:00:00,25.0,29D,5H,0,0,0,0,0M,3W,29,5,0,3,0
2016-09-29 05:20:00,28.0,29D,5H,0,0,0,0,20M,3W,29,5,20,3,0
2016-09-29 05:40:00,28.0,29D,5H,0,0,0,0,40M,3W,29,5,40,3,0
2016-09-29 06:00:00,32.0,29D,6H,0,0,0,0,0M,3W,29,6,0,3,0
2016-09-29 06:20:00,36.0,29D,6H,0,0,0,0,20M,3W,29,6,20,3,0
2016-09-29 06:40:00,54.0,29D,6H,0,0,0,0,40M,3W,29,6,40,3,0
2016-09-29 07:00:00,48.0,29D,7H,0,0,0,0,0M,3W,29,7,0,3,0
2016-09-29 07:20:00,58.0,29D,7H,0,0,0,0,20M,3W,29,7,20,3,0
2016-09-29 07:40:00,83.0,29D,7H,0,0,0,0,40M,3W,29,7,40,3,0
2016-09-29 08:00:00,97.0,29D,8H,1,0,0,0,0M,3W,29,8,0,3,0
2016-09-29 08:20:00,102.0,29D,8H,1,0,0,0,20M,3W,29,8,20,3,0
2016-09-29 08:40:00,122.0,29D,8H,1,0,0,0,40M,3W,29,8,40,3,0
2016-09-29 09:00:00,97.0,29D,9H,0,1,0,0,0M,3W,29,9,0,3,0
2016-09-29 09:20:00,113.0,29D,9H,0,1,0,0,20M,3W,29,9,20,3,0
2016-09-29 09:40:00,83.0,29D,9H,0,1,0,0,40M,3W,29,9,40,3,0
2016-09-29 10:00:00,101.0,29D,10H,0,0,0,0,0M,3W,29,10,0,3,0
2016-09-29 10:20:00,98.0,29D,10H,0,0,0,0,20M,3W,29,10,20,3,0
2016-09-29 10:40:00,114.0,29D,10H,0,0,0,0,40M,3W,29,10,40,3,0
2016-09-29 11:00:00,71.0,29D,11H,0,0,0,0,0M,3W,29,11,0,3,0
2016-09-29 11:20:00,72.0,29D,11H,0,0,0,0,20M,3W,29,11,20,3,0
2016-09-29 11:40:00,83.0,29D,11H,0,0,0,0,40M,3W,29,11,40,3,0
2016-09-29 12:00:00,100.0,29D,12H,0,0,0,0,0M,3W,29,12,0,3,0
2016-09-29 12:20:00,83.0,29D,12H,0,0,0,0,20M,3W,29,12,20,3,0
2016-09-29 12:40:00,93.0,29D,12H,0,0,0,0,40M,3W,29,12,40,3,0
2016-09-29 13:00:00,74.0,29D,13H,0,0,0,0,0M,3W,29,13,0,3,0
2016-09-29 13:20:00,83.0,29D,13H,0,0,0,0,20M,3W,29,13,20,3,0
2016-09-29 13:40:00,77.0,29D,13H,0,0,0,0,40M,3W,29,13,40,3,0
2016-09-29 14:00:00,78.0,29D,14H,0,0,0,0,0M,3W,29,14,0,3,0
2016-09-29 14:20:00,66.0,29D,14H,0,0,0,0,20M,3W,29,14,20,3,0
2016-09-29 14:40:00,91.0,29D,14H,0,0,0,0,40M,3W,29,14,40,3,0
2016-09-29 15:00:00,78.0,29D,15H,0,0,0,0,0M,3W,29,15,0,3,0
2016-09-29 15:20:00,53.0,29D,15H,0,0,0,0,20M,3W,29,15,20,3,0
2016-09-29 15:40:00,94.0,29D,15H,0,0,0,0,40M,3W,29,15,40,3,0
2016-09-29 16:00:00,67.0,29D,16H,0,0,0,0,0M,3W,29,16,0,3,0
2016-09-29 16:20:00,103.0,29D,16H,0,0,0,0,20M,3W,29,16,20,3,0
2016-09-29 16:40:00,81.0,29D,16H,0,0,0,0,40M,3W,29,16,40,3,0
2016-09-29 17:00:00,94.0,29D,17H,0,0,0,1,0M,3W,29,17,0,3,0
2016-09-29 17:20:00,91.0,29D,17H,0,0,0,1,20M,3W,29,17,20,3,0
2016-09-29 17:40:00,130.0,29D,17H,0,0,0,1,40M,3W,29,17,40,3,0
2016-09-29 18:00:00,77.0,29D,18H,0,0,1,0,0M,3W,29,18,0,3,0
2016-09-29 18:20:00,70.0,29D,18H,0,0,1,0,20M,3W,29,18,20,3,0
2016-09-29 18:40:00,87.0,29D,18H,0,0,1,0,40M,3W,29,18,40,3,0
2016-09-29 19:00:00,49.0,29D,19H,0,0,0,0,0M,3W,29,19,0,3,0
2016-09-29 19:20:00,52.0,29D,19H,0,0,0,0,20M,3W,29,19,20,3,0
2016-09-29 19:40:00,35.0,29D,19H,0,0,0,0,40M,3W,29,19,40,3,0
2016-09-29 20:00:00,46.0,29D,20H,0,0,0,0,0M,3W,29,20,0,3,0
2016-09-29 20:20:00,33.0,29D,20H,0,0,0,0,20M,3W,29,20,20,3,0
2016-09-29 20:40:00,37.0,29D,20H,0,0,0,0,40M,3W,29,20,40,3,0
2016-09-29 21:00:00,28.0,29D,21H,0,0,0,0,0M,3W,29,21,0,3,0
2016-09-29 21:20:00,32.0,29D,21H,0,0,0,0,20M,3W,29,21,20,3,0
2016-09-29 21:40:00,31.0,29D,21H,0,0,0,0,40M,3W,29,21,40,3,0
2016-09-29 22:00:00,21.0,29D,22H,0,0,0,0,0M,3W,29,22,0,3,0
2016-09-29 22:20:00,35.0,29D,22H,0,0,0,0,20M,3W,29,22,20,3,0
2016-09-29 22:40:00,25.0,29D,22H,0,0,0,0,40M,3W,29,22,40,3,0
2016-09-29 23:00:00,9.0,29D,23H,0,0,0,0,0M,3W,29,23,0,3,0
2016-09-29 23:20:00,11.0,29D,23H,0,0,0,0,20M,3W,29,23,20,3,0
2016-09-29 23:40:00,12.0,29D,23H,0,0,0,0,40M,3W,29,23,40,3,0
2016-09-30 00:00:00,233.0,30D,0H,0,0,0,0,0M,4W,30,0,0,4,0
2016-09-30 00:20:00,212.0,30D,0H,0,0,0,0,20M,4W,30,0,20,4,0
2016-09-30 00:40:00,165.0,30D,0H,0,0,0,0,40M,4W,30,0,40,4,0
2016-09-30 01:00:00,10.0,30D,1H,0,0,0,0,0M,4W,30,1,0,4,0
2016-09-30 01:20:00,6.0,30D,1H,0,0,0,0,20M,4W,30,1,20,4,0
2016-09-30 01:40:00,6.0,30D,1H,0,0,0,0,40M,4W,30,1,40,4,0
2016-09-30 02:00:00,9.0,30D,2H,0,0,0,0,0M,4W,30,2,0,4,0
2016-09-30 02:20:00,9.0,30D,2H,0,0,0,0,20M,4W,30,2,20,4,0
2016-09-30 02:40:00,4.0,30D,2H,0,0,0,0,40M,4W,30,2,40,4,0
2016-09-30 03:00:00,15.0,30D,3H,0,0,0,0,0M,4W,30,3,0,4,0
2016-09-30 03:20:00,20.0,30D,3H,0,0,0,0,20M,4W,30,3,20,4,0
2016-09-30 03:40:00,20.0,30D,3H,0,0,0,0,40M,4W,30,3,40,4,0
2016-09-30 04:00:00,15.0,30D,4H,0,0,0,0,0M,4W,30,4,0,4,0
2016-09-30 04:20:00,17.0,30D,4H,0,0,0,0,20M,4W,30,4,20,4,0
2016-09-30 04:40:00,17.0,30D,4H,0,0,0,0,40M,4W,30,4,40,4,0
2016-09-30 05:00:00,29.0,30D,5H,0,0,0,0,0M,4W,30,5,0,4,0
2016-09-30 05:20:00,36.0,30D,5H,0,0,0,0,20M,4W,30,5,20,4,0
2016-09-30 05:40:00,29.0,30D,5H,0,0,0,0,40M,4W,30,5,40,4,0
2016-09-30 06:00:00,45.0,30D,6H,0,0,0,0,0M,4W,30,6,0,4,0
2016-09-30 06:20:00,50.0,30D,6H,0,0,0,0,20M,4W,30,6,20,4,0
2016-09-30 06:40:00,60.0,30D,6H,0,0,0,0,40M,4W,30,6,40,4,0
2016-09-30 07:00:00,67.0,30D,7H,0,0,0,0,0M,4W,30,7,0,4,0
2016-09-30 07:20:00,104.0,30D,7H,0,0,0,0,20M,4W,30,7,20,4,0
2016-09-30 07:40:00,95.0,30D,7H,0,0,0,0,40M,4W,30,7,40,4,0
2016-09-30 08:00:00,126.0,30D,8H,1,0,0,0,0M,4W,30,8,0,4,0
2016-09-30 08:20:00,112.0,30D,8H,1,0,0,0,20M,4W,30,8,20,4,0
2016-09-30 08:40:00,141.0,30D,8H,1,0,0,0,40M,4W,30,8,40,4,0
2016-09-30 09:00:00,132.0,30D,9H,0,1,0,0,0M,4W,30,9,0,4,0
2016-09-30 09:20:00,134.0,30D,9H,0,1,0,0,20M,4W,30,9,20,4,0
2016-09-30 09:40:00,97.0,30D,9H,0,1,0,0,40M,4W,30,9,40,4,0
2016-09-30 10:00:00,106.0,30D,10H,0,0,0,0,0M,4W,30,10,0,4,0
2016-09-30 10:20:00,133.0,30D,10H,0,0,0,0,20M,4W,30,10,20,4,0
2016-09-30 10:40:00,137.0,30D,10H,0,0,0,0,40M,4W,30,10,40,4,0
2016-09-30 11:00:00,99.0,30D,11H,0,0,0,0,0M,4W,30,11,0,4,0
2016-09-30 11:20:00,107.0,30D,11H,0,0,0,0,20M,4W,30,11,20,4,0
2016-09-30 11:40:00,121.0,30D,11H,0,0,0,0,40M,4W,30,11,40,4,0
2016-09-30 12:00:00,146.0,30D,12H,0,0,0,0,0M,4W,30,12,0,4,0
2016-09-30 12:20:00,150.0,30D,12H,0,0,0,0,20M,4W,30,12,20,4,0
2016-09-30 12:40:00,127.0,30D,12H,0,0,0,0,40M,4W,30,12,40,4,0
2016-09-30 13:00:00,150.0,30D,13H,0,0,0,0,0M,4W,30,13,0,4,0
2016-09-30 13:20:00,124.0,30D,13H,0,0,0,0,20M,4W,30,13,20,4,0
2016-09-30 13:40:00,142.0,30D,13H,0,0,0,0,40M,4W,30,13,40,4,0
2016-09-30 14:00:00,123.0,30D,14H,0,0,0,0,0M,4W,30,14,0,4,0
2016-09-30 14:20:00,116.0,30D,14H,0,0,0,0,20M,4W,30,14,20,4,0
2016-09-30 14:40:00,122.0,30D,14H,0,0,0,0,40M,4W,30,14,40,4,0
2016-09-30 15:00:00,114.0,30D,15H,0,0,0,0,0M,4W,30,15,0,4,0
2016-09-30 15:20:00,96.0,30D,15H,0,0,0,0,20M,4W,30,15,20,4,0
2016-09-30 15:40:00,77.0,30D,15H,0,0,0,0,40M,4W,30,15,40,4,0
2016-09-30 16:00:00,63.0,30D,16H,0,0,0,0,0M,4W,30,16,0,4,0
2016-09-30 16:20:00,110.0,30D,16H,0,0,0,0,20M,4W,30,16,20,4,0
2016-09-30 16:40:00,102.0,30D,16H,0,0,0,0,40M,4W,30,16,40,4,0
2016-09-30 17:00:00,67.0,30D,17H,0,0,0,1,0M,4W,30,17,0,4,0
2016-09-30 17:20:00,86.0,30D,17H,0,0,0,1,20M,4W,30,17,20,4,0
2016-09-30 17:40:00,93.0,30D,17H,0,0,0,1,40M,4W,30,17,40,4,0
2016-09-30 18:00:00,17.0,30D,18H,0,0,1,0,0M,4W,30,18,0,4,0
2016-09-30 18:20:00,19.0,30D,18H,0,0,1,0,20M,4W,30,18,20,4,0
2016-09-30 18:40:00,39.0,30D,18H,0,0,1,0,40M,4W,30,18,40,4,0
2016-09-30 19:00:00,19.0,30D,19H,0,0,0,0,0M,4W,30,19,0,4,0
2016-09-30 19:20:00,16.0,30D,19H,0,0,0,0,20M,4W,30,19,20,4,0
2016-09-30 19:40:00,23.0,30D,19H,0,0,0,0,40M,4W,30,19,40,4,0
2016-09-30 20:00:00,12.0,30D,20H,0,0,0,0,0M,4W,30,20,0,4,0
2016-09-30 20:20:00,12.0,30D,20H,0,0,0,0,20M,4W,30,20,20,4,0
2016-09-30 20:40:00,21.0,30D,20H,0,0,0,0,40M,4W,30,20,40,4,0
2016-09-30 21:00:00,7.0,30D,21H,0,0,0,0,0M,4W,30,21,0,4,0
2016-09-30 21:20:00,6.0,30D,21H,0,0,0,0,20M,4W,30,21,20,4,0
2016-09-30 21:40:00,2.0,30D,21H,0,0,0,0,40M,4W,30,21,40,4,0
2016-09-30 22:00:00,3.0,30D,22H,0,0,0,0,0M,4W,30,22,0,4,0
2016-09-30 22:20:00,15.0,30D,22H,0,0,0,0,20M,4W,30,22,20,4,0
2016-09-30 22:40:00,11.0,30D,22H,0,0,0,0,40M,4W,30,22,40,4,0
2016-09-30 23:00:00,16.0,30D,23H,0,0,0,0,0M,4W,30,23,0,4,0
2016-09-30 23:20:00,14.0,30D,23H,0,0,0,0,20M,4W,30,23,20,4,0
2016-09-30 23:40:00,17.0,30D,23H,0,0,0,0,40M,4W,30,23,40,4,0
2016-10-01 00:00:00,0.0,1D,0H,0,0,0,0,0M,5W,1,0,0,5,1
2016-10-01 00:20:00,0.0,1D,0H,0,0,0,0,20M,5W,1,0,20,5,1
2016-10-01 00:40:00,0.0,1D,0H,0,0,0,0,40M,5W,1,0,40,5,1
2016-10-01 01:00:00,0.0,1D,1H,0,0,0,0,0M,5W,1,1,0,5,1
2016-10-01 01:20:00,0.0,1D,1H,0,0,0,0,20M,5W,1,1,20,5,1
2016-10-01 01:40:00,0.0,1D,1H,0,0,0,0,40M,5W,1,1,40,5,1
2016-10-01 02:00:00,0.0,1D,2H,0,0,0,0,0M,5W,1,2,0,5,1
2016-10-01 02:20:00,0.0,1D,2H,0,0,0,0,20M,5W,1,2,20,5,1
2016-10-01 02:40:00,0.0,1D,2H,0,0,0,0,40M,5W,1,2,40,5,1
2016-10-01 03:00:00,0.0,1D,3H,0,0,0,0,0M,5W,1,3,0,5,1
2016-10-01 03:20:00,0.0,1D,3H,0,0,0,0,20M,5W,1,3,20,5,1
2016-10-01 03:40:00,0.0,1D,3H,0,0,0,0,40M,5W,1,3,40,5,1
2016-10-01 04:00:00,0.0,1D,4H,0,0,0,0,0M,5W,1,4,0,5,1
2016-10-01 04:20:00,0.0,1D,4H,0,0,0,0,20M,5W,1,4,20,5,1
2016-10-01 04:40:00,0.0,1D,4H,0,0,0,0,40M,5W,1,4,40,5,1
2016-10-01 05:00:00,0.0,1D,5H,0,0,0,0,0M,5W,1,5,0,5,1
2016-10-01 05:20:00,0.0,1D,5H,0,0,0,0,20M,5W,1,5,20,5,1
2016-10-01 05:40:00,0.0,1D,5H,0,0,0,0,40M,5W,1,5,40,5,1
2016-10-01 06:00:00,0.0,1D,6H,0,0,0,0,0M,5W,1,6,0,5,1
2016-10-01 06:20:00,0.0,1D,6H,0,0,0,0,20M,5W,1,6,20,5,1
2016-10-01 06:40:00,0.0,1D,6H,0,0,0,0,40M,5W,1,6,40,5,1
2016-10-01 07:00:00,0.0,1D,7H,0,0,0,0,0M,5W,1,7,0,5,1
2016-10-01 07:20:00,0.0,1D,7H,0,0,0,0,20M,5W,1,7,20,5,1
