,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,day,hour,minute
2016-10-11 05:40:00,11.0,10.0,21.0,10.0,13.0,10.0,28.0,28.0,43.0,26.0,24.0,12.0,2.54545454545,2.8,2.04761904762,2.6,1.84615384615,1.2,1.0,2.0,8.0,18.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,18.0,43.0,41.0,69.0,5.0,7.0,22.0,49.0,45.0,73.0,1.0,1.0,1.22222222222,1.13953488372,1.09756097561,1.05797101449,33.0,35.0,65.0,75.0,69.0,85.0,2.0625,2.05882352941,1.66666666667,1.41509433962,1.27777777778,1.07594936709,16.0,17.0,39.0,53.0,54.0,79.0,115.0,362.0,161.0,201.0,0.0,75.0,183.0,258.0,73.0,1.40310077519,2.14666666667,1.09836065574,1.96869178535,2.76227297014,1.18452554856,1.15766704054,1.24559111957,1.03727979209,1.63271604938,2.08624828532,1.13038833052,2.00249199003,2.83371508023,1.18957737858,2.77777777778,4.62962962963,1.29099444874,4.23875432526,8.72684714024,1.43486010796,4.25390625,8.77368164062,1.20639613007,1.32505804451,0.0,0.0,0.0,0.0,0.0,0.0,289.0,4913.0,4.12310562562,0.0,0.0,0.0,1521.0,59319.0,6.2449979984,2809.0,148877.0,7.28010988928,66564.0,17173512.0,16.0623784042,2916.0,157464.0,7.34846922835,6241.0,493039.0,8.88819441732,11D,9H,20M
2016-10-11 06:00:00,10.0,21.0,10.0,13.0,10.0,10.0,28.0,43.0,26.0,24.0,12.0,14.0,2.8,2.04761904762,2.6,1.84615384615,1.2,1.4,2.0,8.0,18.0,14.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,43.0,41.0,69.0,74.0,7.0,22.0,49.0,45.0,73.0,78.0,1.0,1.22222222222,1.13953488372,1.09756097561,1.05797101449,1.05405405405,35.0,65.0,75.0,69.0,85.0,92.0,2.05882352941,1.66666666667,1.41509433962,1.27777777778,1.07594936709,1.09523809524,17.0,39.0,53.0,54.0,79.0,84.0,92.0,421.0,147.0,274.0,0.0,74.0,252.0,326.0,95.0,1.29141104294,1.98648648649,1.0873015873,1.66774248184,2.15374105784,1.13640267641,1.19954648526,1.31378900767,1.04653623694,1.15766704054,1.24559111957,1.03727979209,1.63271604938,2.08624828532,1.13038833052,2.00249199003,2.83371508023,1.18957737858,2.77777777778,4.62962962963,1.29099444874,4.23875432526,8.72684714024,1.18222474175,1.28543483825,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,59319.0,6.2449979984,0.0,0.0,0.0,2809.0,148877.0,7.28010988928,2916.0,157464.0,7.34846922835,106276.0,34645976.0,18.0554700853,6241.0,493039.0,8.88819441732,7056.0,592704.0,9.16515138991,11D,9H,40M
2016-10-11 06:20:00,21.0,10.0,13.0,10.0,10.0,13.0,43.0,26.0,24.0,12.0,14.0,22.0,2.04761904762,2.6,1.84615384615,1.2,1.4,1.69230769231,8.0,18.0,14.0,30.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,43.0,41.0,69.0,74.0,103.0,22.0,49.0,45.0,73.0,78.0,107.0,1.22222222222,1.13953488372,1.09756097561,1.05797101449,1.05405405405,1.03883495146,65.0,75.0,69.0,85.0,92.0,129.0,1.66666666667,1.41509433962,1.27777777778,1.07594936709,1.09523809524,1.11206896552,39.0,53.0,54.0,79.0,84.0,116.0,68.0,515.0,141.0,374.0,0.0,77.0,348.0,425.0,130.0,1.21176470588,1.83116883117,1.07471264368,1.46837370242,1.77932342764,1.10080184678,1.23669738407,1.37529278056,1.05454680575,1.19954648526,1.31378900767,1.04653623694,1.15766704054,1.24559111957,1.03727979209,1.63271604938,2.08624828532,1.13038833052,2.00249199003,2.83371508023,1.18957737858,2.77777777778,4.62962962963,1.15500726648,1.24130091283,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,148877.0,7.28010988928,0.0,0.0,0.0,2916.0,157464.0,7.34846922835,6241.0,493039.0,8.88819441732,180625.0,76765625.0,20.6155281281,7056.0,592704.0,9.16515138991,13456.0,1560896.0,10.7703296143,11D,10H,0M
2016-10-11 06:40:00,10.0,13.0,10.0,10.0,13.0,16.0,26.0,24.0,12.0,14.0,22.0,29.0,2.6,1.84615384615,1.2,1.4,1.69230769231,1.8125,18.0,14.0,30.0,23.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,69.0,74.0,103.0,95.0,49.0,45.0,73.0,78.0,107.0,96.0,1.13953488372,1.09756097561,1.05797101449,1.05405405405,1.03883495146,1.01052631579,75.0,69.0,85.0,92.0,129.0,125.0,1.41509433962,1.27777777778,1.07594936709,1.09523809524,1.11206896552,1.12612612613,53.0,54.0,79.0,84.0,116.0,111.0,70.0,575.0,127.0,448.0,0.0,72.0,425.0,497.0,161.0,1.1569416499,1.76388888889,1.05411764706,1.33851398127,1.54858257391,1.07561222097,1.26816005194,1.4281081666,1.06119089995,1.23669738407,1.37529278056,1.05454680575,1.19954648526,1.31378900767,1.04653623694,1.15766704054,1.24559111957,1.03727979209,1.63271604938,2.08624828532,1.13038833052,2.00249199003,2.83371508023,1.11116401384,1.17129759577,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,157464.0,7.34846922835,0.0,0.0,0.0,6241.0,493039.0,8.88819441732,7056.0,592704.0,9.16515138991,247009.0,122763473.0,22.2934968096,13456.0,1560896.0,10.7703296143,12321.0,1367631.0,10.5356537529,11D,10H,20M
2016-10-11 07:00:00,13.0,10.0,10.0,13.0,16.0,15.0,24.0,12.0,14.0,22.0,29.0,27.0,1.84615384615,1.2,1.4,1.69230769231,1.8125,1.8,14.0,30.0,23.0,37.0,39.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,69.0,74.0,103.0,95.0,114.0,45.0,73.0,78.0,107.0,96.0,121.0,1.09756097561,1.05797101449,1.05405405405,1.03883495146,1.01052631579,1.06140350877,69.0,85.0,92.0,129.0,125.0,148.0,1.27777777778,1.07594936709,1.09523809524,1.11206896552,1.12612612613,1.14728682171,54.0,79.0,84.0,116.0,111.0,129.0,74.0,648.0,128.0,520.0,0.0,77.0,496.0,573.0,192.0,1.13089005236,1.66233766234,1.04838709677,1.27891231052,1.4463092098,1.06343314428,1.31626705126,1.51013584175,1.07111475655,1.26816005194,1.4281081666,1.06119089995,1.23669738407,1.37529278056,1.05454680575,1.19954648526,1.31378900767,1.04653623694,1.15766704054,1.24559111957,1.03727979209,1.63271604938,2.08624828532,1.09911550468,1.15229851297,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,493039.0,8.88819441732,0.0,0.0,0.0,7056.0,592704.0,9.16515138991,13456.0,1560896.0,10.7703296143,328329.0,188132517.0,23.9374184072,12321.0,1367631.0,10.5356537529,16641.0,2146689.0,11.3578166916,11D,10H,40M
2016-10-11 07:20:00,10.0,10.0,13.0,16.0,15.0,13.0,12.0,14.0,22.0,29.0,27.0,19.0,1.2,1.4,1.69230769231,1.8125,1.8,1.46153846154,30.0,23.0,37.0,39.0,49.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,74.0,103.0,95.0,114.0,105.0,73.0,78.0,107.0,96.0,121.0,109.0,1.05797101449,1.05405405405,1.03883495146,1.01052631579,1.06140350877,1.0380952381,85.0,92.0,129.0,125.0,148.0,128.0,1.07594936709,1.09523809524,1.11206896552,1.12612612613,1.14728682171,1.08474576271,79.0,84.0,116.0,111.0,129.0,118.0,69.0,707.0,123.0,584.0,0.0,77.0,560.0,637.0,218.0,1.10989010989,1.5974025974,1.04285714286,1.23185605603,1.3672248534,1.05351322246,1.17667336972,1.2763914519,1.04151128785,1.31626705126,1.51013584175,1.07111475655,1.26816005194,1.4281081666,1.06119089995,1.23669738407,1.37529278056,1.05454680575,1.19954648526,1.31378900767,1.04653623694,1.15766704054,1.24559111957,1.08755102041,1.13416034985,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,592704.0,9.16515138991,0.0,0.0,0.0,13456.0,1560896.0,10.7703296143,12321.0,1367631.0,10.5356537529,405769.0,258474853.0,25.2388589282,16641.0,2146689.0,11.3578166916,13924.0,1643032.0,10.8627804912,11D,11H,0M
2016-10-11 07:40:00,10.0,13.0,16.0,15.0,13.0,14.0,14.0,22.0,29.0,27.0,19.0,31.0,1.4,1.69230769231,1.8125,1.8,1.46153846154,2.21428571429,23.0,37.0,39.0,49.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,103.0,95.0,114.0,105.0,101.0,78.0,107.0,96.0,121.0,109.0,110.0,1.05405405405,1.03883495146,1.01052631579,1.06140350877,1.0380952381,1.08910891089,92.0,129.0,125.0,148.0,128.0,141.0,1.09523809524,1.11206896552,1.12612612613,1.14728682171,1.08474576271,1.22608695652,84.0,116.0,111.0,129.0,118.0,115.0,94.0,763.0,142.0,621.0,0.0,81.0,592.0,673.0,228.0,1.13372956909,1.75308641975,1.04898648649,1.28534273584,1.45723106604,1.06476737793,1.50328922495,1.84316331059,1.10728810909,1.17667336972,1.2763914519,1.04151128785,1.31626705126,1.51013584175,1.07111475655,1.26816005194,1.4281081666,1.06119089995,1.23669738407,1.37529278056,1.05454680575,1.19954648526,1.31378900767,1.10037264883,1.15427603872,0.0,0.0,0.0,0.0,0.0,0.0,13456.0,1560896.0,10.7703296143,0.0,0.0,0.0,12321.0,1367631.0,10.5356537529,16641.0,2146689.0,11.3578166916,452929.0,304821217.0,25.9422435421,13924.0,1643032.0,10.8627804912,13225.0,1520875.0,10.7238052948,11D,11H,20M
2016-10-11 08:00:00,13.0,16.0,15.0,13.0,14.0,9.0,22.0,29.0,27.0,19.0,31.0,13.0,1.69230769231,1.8125,1.8,1.46153846154,2.21428571429,1.44444444444,37.0,39.0,49.0,40.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,95.0,114.0,105.0,101.0,83.0,107.0,96.0,121.0,109.0,110.0,89.0,1.03883495146,1.01052631579,1.06140350877,1.0380952381,1.08910891089,1.07228915663,129.0,125.0,148.0,128.0,141.0,102.0,1.11206896552,1.12612612613,1.14728682171,1.08474576271,1.22608695652,1.10869565217,116.0,111.0,129.0,118.0,115.0,92.0,72.0,773.0,141.0,632.0,0.0,80.0,601.0,681.0,232.0,1.13509544787,1.7625,1.05158069884,1.28844167578,1.46250428102,1.0654085826,1.22920604915,1.36281540232,1.05294617724,1.50328922495,1.84316331059,1.10728810909,1.17667336972,1.2763914519,1.04151128785,1.31626705126,1.51013584175,1.07111475655,1.26816005194,1.4281081666,1.06119089995,1.23669738407,1.37529278056,1.10582196616,1.16286103596,0.0,0.0,0.0,0.0,0.0,0.0,12321.0,1367631.0,10.5356537529,0.0,0.0,0.0,16641.0,2146689.0,11.3578166916,13924.0,1643032.0,10.8627804912,463761.0,315821241.0,26.0959767014,13225.0,1520875.0,10.7238052948,8464.0,778688.0,9.59166304663,11D,11H,40M
2016-10-11 08:20:00,16.0,15.0,13.0,14.0,9.0,16.0,29.0,27.0,19.0,31.0,13.0,24.0,1.8125,1.8,1.46153846154,2.21428571429,1.44444444444,1.5,39.0,49.0,40.0,40.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,114.0,105.0,101.0,83.0,52.0,96.0,121.0,109.0,110.0,89.0,60.0,1.01052631579,1.06140350877,1.0380952381,1.08910891089,1.07228915663,1.15384615385,125.0,148.0,128.0,141.0,102.0,84.0,1.12612612613,1.14728682171,1.08474576271,1.22608695652,1.10869565217,1.23529411765,111.0,129.0,118.0,115.0,92.0,68.0,80.0,728.0,143.0,585.0,0.0,83.0,550.0,633.0,214.0,1.15007898894,1.72289156627,1.06363636364,1.3226816808,1.52118841015,1.07241735763,1.52595155709,1.88499898229,1.11143786045,1.22920604915,1.36281540232,1.05294617724,1.50328922495,1.84316331059,1.10728810909,1.17667336972,1.2763914519,1.04151128785,1.31626705126,1.51013584175,1.07111475655,1.26816005194,1.4281081666,1.13132231405,1.20331555222,0.0,0.0,0.0,0.0,0.0,0.0,16641.0,2146689.0,11.3578166916,0.0,0.0,0.0,13924.0,1643032.0,10.8627804912,13225.0,1520875.0,10.7238052948,400689.0,253636137.0,25.1594912508,8464.0,778688.0,9.59166304663,4624.0,314432.0,8.24621125124,11D,12H,0M
2016-10-11 08:40:00,15.0,13.0,14.0,9.0,16.0,26.0,27.0,19.0,31.0,13.0,24.0,54.0,1.8,1.46153846154,2.21428571429,1.44444444444,1.5,2.07692307692,49.0,40.0,40.0,27.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,105.0,101.0,83.0,52.0,44.0,121.0,109.0,110.0,89.0,60.0,45.0,1.06140350877,1.0380952381,1.08910891089,1.07228915663,1.15384615385,1.02272727273,148.0,128.0,141.0,102.0,84.0,99.0,1.14728682171,1.08474576271,1.22608695652,1.10869565217,1.23529411765,1.41428571429,129.0,118.0,115.0,92.0,68.0,70.0,98.0,702.0,168.0,534.0,0.0,93.0,499.0,592.0,183.0,1.18581081081,1.8064516129,1.07014028056,1.40614727904,1.66742464507,1.08894940691,2.00020408163,2.82886005831,1.18923745076,1.52595155709,1.88499898229,1.11143786045,1.22920604915,1.36281540232,1.05294617724,1.50328922495,1.84316331059,1.10728810909,1.17667336972,1.2763914519,1.04151128785,1.31626705126,1.51013584175,1.14520022008,1.22552488481,0.0,0.0,0.0,0.0,0.0,0.0,13924.0,1643032.0,10.8627804912,0.0,0.0,0.0,13225.0,1520875.0,10.7238052948,8464.0,778688.0,9.59166304663,350464.0,207474688.0,24.3310501212,4624.0,314432.0,8.24621125124,4900.0,343000.0,8.36660026534,11D,12H,20M
2016-10-11 09:00:00,13.0,14.0,9.0,16.0,26.0,21.0,19.0,31.0,13.0,24.0,54.0,46.0,1.46153846154,2.21428571429,1.44444444444,1.5,2.07692307692,2.19047619048,40.0,40.0,27.0,19.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,101.0,83.0,52.0,44.0,53.0,109.0,110.0,89.0,60.0,45.0,53.0,1.0380952381,1.08910891089,1.07228915663,1.15384615385,1.02272727273,1.0,128.0,141.0,102.0,84.0,99.0,99.0,1.08474576271,1.22608695652,1.10869565217,1.23529411765,1.41428571429,1.33783783784,118.0,115.0,92.0,68.0,70.0,74.0,89.0,653.0,187.0,466.0,0.0,99.0,438.0,537.0,151.0,1.21601489758,1.88888888889,1.06392694064,1.47869223113,1.79811178199,1.10273065505,1.78981008035,2.39447564804,1.15664940143,2.00020408163,2.82886005831,1.18923745076,1.52595155709,1.88499898229,1.11143786045,1.22920604915,1.36281540232,1.05294617724,1.50328922495,1.84316331059,1.10728810909,1.17667336972,1.2763914519,1.13194053502,1.20430203041,0.0,0.0,0.0,0.0,0.0,0.0,13225.0,1520875.0,10.7238052948,0.0,0.0,0.0,8464.0,778688.0,9.59166304663,4624.0,314432.0,8.24621125124,288369.0,154854153.0,23.1732604525,4900.0,343000.0,8.36660026534,5476.0,405224.0,8.60232526704,11D,12H,40M
2016-10-11 09:20:00,14.0,9.0,16.0,26.0,21.0,17.0,31.0,13.0,24.0,54.0,46.0,34.0,2.21428571429,1.44444444444,1.5,2.07692307692,2.19047619048,2.0,40.0,27.0,19.0,8.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,83.0,52.0,44.0,53.0,52.0,110.0,89.0,60.0,45.0,53.0,55.0,1.08910891089,1.07228915663,1.15384615385,1.02272727273,1.0,1.05769230769,141.0,102.0,84.0,99.0,99.0,89.0,1.22608695652,1.10869565217,1.23529411765,1.41428571429,1.33783783784,1.28985507246,115.0,92.0,68.0,70.0,74.0,69.0,120.0,614.0,202.0,412.0,0.0,103.0,385.0,488.0,126.0,1.25819672131,1.96116504854,1.07012987013,1.58305898952,1.99179963026,1.12169368426,1.66372610796,2.14596555954,1.13571786658,1.78981008035,2.39447564804,1.15664940143,2.00020408163,2.82886005831,1.18923745076,1.52595155709,1.88499898229,1.11143786045,1.22920604915,1.36281540232,1.05294617724,1.50328922495,1.84316331059,1.14517793894,1.22548911908,0.0,0.0,0.0,0.0,0.0,0.0,8464.0,778688.0,9.59166304663,0.0,0.0,0.0,4624.0,314432.0,8.24621125124,4900.0,343000.0,8.36660026534,238144.0,116214272.0,22.0907220344,5476.0,405224.0,8.60232526704,4761.0,328509.0,8.30662386292,11D,13H,0M
2016-10-11 09:40:00,9.0,16.0,26.0,21.0,17.0,20.0,13.0,24.0,54.0,46.0,34.0,46.0,1.44444444444,1.5,2.07692307692,2.19047619048,2.0,2.3,27.0,19.0,8.0,17.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,52.0,44.0,53.0,52.0,74.0,89.0,60.0,45.0,53.0,55.0,84.0,1.07228915663,1.15384615385,1.02272727273,1.0,1.05769230769,1.13513513514,102.0,84.0,99.0,99.0,89.0,130.0,1.10869565217,1.23529411765,1.41428571429,1.33783783784,1.28985507246,1.3829787234,92.0,68.0,70.0,74.0,69.0,94.0,148.0,603.0,217.0,386.0,0.0,109.0,358.0,467.0,107.0,1.29122055675,1.99082568807,1.0782122905,1.66725052616,2.15278815262,1.13631886227,1.91263014939,2.64512680235,1.17600115791,1.66372610796,2.14596555954,1.13571786658,1.78981008035,2.39447564804,1.15664940143,2.00020408163,2.82886005831,1.18923745076,1.52595155709,1.88499898229,1.11143786045,1.22920604915,1.36281540232,1.16254174339,1.25346679595,0.0,0.0,0.0,0.0,0.0,0.0,4624.0,314432.0,8.24621125124,0.0,0.0,0.0,4900.0,343000.0,8.36660026534,5476.0,405224.0,8.60232526704,218089.0,101847563.0,21.610182785,4761.0,328509.0,8.30662386292,8836.0,830584.0,9.69535971483,11D,13H,20M
2016-10-11 10:00:00,16.0,26.0,21.0,17.0,20.0,13.0,24.0,54.0,46.0,34.0,46.0,21.0,1.5,2.07692307692,2.19047619048,2.0,2.3,1.61538461538,19.0,8.0,17.0,15.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,44.0,53.0,52.0,74.0,59.0,60.0,45.0,53.0,55.0,84.0,67.0,1.15384615385,1.02272727273,1.0,1.05769230769,1.13513513514,1.13559322034,84.0,99.0,99.0,89.0,130.0,88.0,1.23529411765,1.41428571429,1.33783783784,1.28985507246,1.3829787234,1.22222222222,68.0,70.0,74.0,69.0,94.0,72.0,79.0,589.0,225.0,364.0,0.0,113.0,334.0,447.0,98.0,1.31767337808,1.99115044248,1.08982035928,1.73626313129,2.28782770544,1.14789955052,1.49382716049,1.82578875171,1.10554159679,1.91263014939,2.64512680235,1.17600115791,1.66372610796,2.14596555954,1.13571786658,1.78981008035,2.39447564804,1.15664940143,2.00020408163,2.82886005831,1.18923745076,1.52595155709,1.88499898229,1.1877084155,1.29438881211,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,343000.0,8.36660026534,0.0,0.0,0.0,5476.0,405224.0,8.60232526704,4761.0,328509.0,8.30662386292,199809.0,89314623.0,21.1423745119,8836.0,830584.0,9.69535971483,5184.0,373248.0,8.48528137424,11D,13H,40M
2016-10-11 10:20:00,26.0,21.0,17.0,20.0,13.0,17.0,54.0,46.0,34.0,46.0,21.0,27.0,2.07692307692,2.19047619048,2.0,2.3,1.61538461538,1.58823529412,8.0,17.0,15.0,21.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,53.0,52.0,74.0,59.0,63.0,45.0,53.0,55.0,84.0,67.0,70.0,1.02272727273,1.0,1.05769230769,1.13513513514,1.13559322034,1.11111111111,99.0,99.0,89.0,130.0,88.0,97.0,1.41428571429,1.33783783784,1.28985507246,1.3829787234,1.22222222222,1.2125,70.0,74.0,69.0,94.0,72.0,80.0,75.0,602.0,228.0,374.0,0.0,114.0,345.0,459.0,94.0,1.31154684096,2.0,1.08405797101,1.72015511603,2.25606400839,1.14522785548,1.47015625,1.78256445312,1.10113577728,1.49382716049,1.82578875171,1.10554159679,1.91263014939,2.64512680235,1.17600115791,1.66372610796,2.14596555954,1.13571786658,1.78981008035,2.39447564804,1.15664940143,2.00020408163,2.82886005831,1.17518168452,1.27396507249,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,405224.0,8.60232526704,0.0,0.0,0.0,4761.0,328509.0,8.30662386292,8836.0,830584.0,9.69535971483,210681.0,96702579.0,21.4242852856,5184.0,373248.0,8.48528137424,6400.0,512000.0,8.94427191,11D,14H,0M
2016-10-11 10:40:00,21.0,17.0,20.0,13.0,17.0,26.0,46.0,34.0,46.0,21.0,27.0,51.0,2.19047619048,2.0,2.3,1.61538461538,1.58823529412,1.96153846154,17.0,15.0,21.0,18.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,52.0,74.0,59.0,63.0,72.0,53.0,55.0,84.0,67.0,70.0,72.0,1.0,1.05769230769,1.13513513514,1.13559322034,1.11111111111,1.0,99.0,89.0,130.0,88.0,97.0,123.0,1.33783783784,1.28985507246,1.3829787234,1.22222222222,1.2125,1.25510204082,74.0,69.0,94.0,72.0,80.0,98.0,112.0,626.0,225.0,401.0,0.0,114.0,373.0,487.0,105.0,1.28542094456,1.97368421053,1.07506702413,1.65230700471,2.12391003069,1.13376406036,1.57528113286,1.97713856471,1.12031336724,1.47015625,1.78256445312,1.10113577728,1.49382716049,1.82578875171,1.10554159679,1.91263014939,2.64512680235,1.17600115791,1.66372610796,2.14596555954,1.13571786658,1.78981008035,2.39447564804,1.15576910637,1.24252925376,0.0,0.0,0.0,0.0,0.0,0.0,4761.0,328509.0,8.30662386292,0.0,0.0,0.0,8836.0,830584.0,9.69535971483,5184.0,373248.0,8.48528137424,237169.0,115501303.0,22.0680764907,6400.0,512000.0,8.94427191,9604.0,941192.0,9.89949493661,11D,14H,20M
2016-10-11 11:00:00,17.0,20.0,13.0,17.0,26.0,14.0,34.0,46.0,21.0,27.0,51.0,37.0,2.0,2.3,1.61538461538,1.58823529412,1.96153846154,2.64285714286,15.0,21.0,18.0,15.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,74.0,59.0,63.0,72.0,75.0,55.0,84.0,67.0,70.0,72.0,85.0,1.05769230769,1.13513513514,1.13559322034,1.11111111111,1.0,1.13333333333,89.0,130.0,88.0,97.0,123.0,122.0,1.28985507246,1.3829787234,1.22222222222,1.2125,1.25510204082,1.37078651685,69.0,94.0,72.0,80.0,98.0,89.0,109.0,649.0,216.0,433.0,0.0,107.0,395.0,502.0,108.0,1.29282868526,2.01869158879,1.09620253165,1.67140600943,2.1608416337,1.13702624651,1.87905567479,2.57578418342,1.17080592621,1.57528113286,1.97713856471,1.12031336724,1.47015625,1.78256445312,1.10113577728,1.49382716049,1.82578875171,1.10554159679,1.91263014939,2.64512680235,1.17600115791,1.66372610796,2.14596555954,1.20165999039,1.31726272364,0.0,0.0,0.0,0.0,0.0,0.0,8836.0,830584.0,9.69535971483,0.0,0.0,0.0,5184.0,373248.0,8.48528137424,6400.0,512000.0,8.94427191,252004.0,126506008.0,22.4053565024,9604.0,941192.0,9.89949493661,7921.0,704969.0,9.43398113206,11D,14H,40M
2016-10-11 11:20:00,20.0,13.0,17.0,26.0,14.0,20.0,46.0,21.0,27.0,51.0,37.0,45.0,2.3,1.61538461538,1.58823529412,1.96153846154,2.64285714286,2.25,21.0,18.0,15.0,19.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,59.0,63.0,72.0,75.0,100.0,84.0,67.0,70.0,72.0,85.0,110.0,1.13513513514,1.13559322034,1.11111111111,1.0,1.13333333333,1.1,130.0,88.0,97.0,123.0,122.0,155.0,1.3829787234,1.22222222222,1.2125,1.25510204082,1.37078651685,1.29166666667,94.0,72.0,80.0,98.0,89.0,120.0,80.0,715.0,227.0,488.0,0.0,110.0,443.0,553.0,119.0,1.29294755877,2.06363636364,1.10158013544,1.67171338973,2.16143774622,1.13707851918,1.66840277778,2.15502025463,1.13651514142,1.87905567479,2.57578418342,1.17080592621,1.57528113286,1.97713856471,1.12031336724,1.47015625,1.78256445312,1.10113577728,1.49382716049,1.82578875171,1.10554159679,1.91263014939,2.64512680235,1.2134787948,1.33674413513,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,373248.0,8.48528137424,0.0,0.0,0.0,6400.0,512000.0,8.94427191,9604.0,941192.0,9.89949493661,305809.0,169112377.0,23.5159520326,7921.0,704969.0,9.43398113206,14400.0,1728000.0,10.9544511501,11D,15H,0M
