,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,month,day,hour,minute
2016-10-10 21:40:00,2.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,10.0,4.0,7.0,5.0,14.0,4.0,10.0,4.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,6.0,12.0,6.0,11.0,5.0,1.125,1.2,1.09090909091,1.2,1.22222222222,1.0,16.0,5.0,11.0,5.0,9.0,5.0,14.0,58.0,14.0,44.0,0.0,7.0,44.0,51.0,17.0,1.13725490196,2.0,1.0,1.29334871203,1.47086716271,1.06642154046,1.0,1.0,1.0,1.49382716049,1.82578875171,1.10554159679,1.44,1.728,1.09544511501,1.19008264463,1.29827197596,1.04446593573,1.44,1.728,1.09544511501,1.265625,1.423828125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,125.0,2.2360679775,0.0,0.0,0.0,121.0,1331.0,3.31662479036,25.0,125.0,2.2360679775,2601.0,132651.0,7.14142842854,81.0,729.0,3.0,25.0,125.0,2.2360679775,10,11,0,20
2016-10-10 22:00:00,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,2.5,1.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,7.0,5.0,2.0,4.0,10.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,12.0,6.0,11.0,5.0,7.0,1.2,1.09090909091,1.2,1.22222222222,1.0,1.75,5.0,11.0,5.0,9.0,5.0,4.0,10.0,47.0,15.0,32.0,0.0,7.0,32.0,39.0,12.0,1.20512820513,2.14285714286,1.0,1.4523339908,1.75024865557,1.09778331429,3.0625,5.359375,1.32287565553,1.0,1.0,1.0,1.49382716049,1.82578875171,1.10554159679,1.44,1.728,1.09544511501,1.19008264463,1.29827197596,1.04446593573,1.44,1.728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1331.0,3.31662479036,0.0,0.0,0.0,25.0,125.0,2.2360679775,81.0,729.0,3.0,1521.0,59319.0,6.2449979984,25.0,125.0,2.2360679775,16.0,64.0,2.0,10,11,0,40
2016-10-10 22:20:00,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,2.5,2.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,7.0,5.0,2.0,11.0,10.0,4.0,7.0,5.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,11.0,5.0,7.0,13.0,1.09090909091,1.2,1.22222222222,1.0,1.75,1.08333333333,11.0,5.0,9.0,5.0,4.0,12.0,6.0,54.0,15.0,39.0,0.0,7.0,39.0,46.0,12.0,1.17391304348,2.14285714286,1.0,1.37807183365,1.61773650037,1.08347267777,1.17361111111,1.27141203704,1.04083299973,3.0625,5.359375,1.32287565553,1.0,1.0,1.0,1.49382716049,1.82578875171,1.10554159679,1.44,1.728,1.09544511501,1.19008264463,1.29827197596,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,125.0,2.2360679775,0.0,0.0,0.0,81.0,729.0,3.0,25.0,125.0,2.2360679775,2116.0,97336.0,6.78232998313,16.0,64.0,2.0,144.0,1728.0,3.46410161514,10,11,1,0
2016-10-10 22:40:00,1.0,2.0,0.0,2.0,1.0,6.0,2.0,4.0,0.0,5.0,2.0,20.0,2.0,2.0,0.0,2.5,2.0,3.33333333333,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,2.0,11.0,8.0,4.0,7.0,5.0,2.0,11.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,11.0,5.0,7.0,13.0,28.0,1.2,1.22222222222,1.0,1.75,1.08333333333,2.0,5.0,9.0,5.0,4.0,12.0,14.0,11.0,70.0,33.0,37.0,0.0,12.0,37.0,49.0,10.0,1.42857142857,2.75,1.0,2.04081632653,2.91545189504,1.19522860933,4.0,8.0,1.41421356237,1.17361111111,1.27141203704,1.04083299973,3.0625,5.359375,1.32287565553,1.0,1.0,1.0,1.49382716049,1.82578875171,1.10554159679,1.44,1.728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,729.0,3.0,0.0,0.0,0.0,25.0,125.0,2.2360679775,16.0,64.0,2.0,2401.0,117649.0,7.0,144.0,1728.0,3.46410161514,196.0,2744.0,3.74165738677,10,11,1,20
2016-10-10 23:00:00,2.0,0.0,2.0,1.0,6.0,3.0,4.0,0.0,5.0,2.0,20.0,10.0,2.0,0.0,2.5,2.0,3.33333333333,3.33333333333,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,11.0,8.0,7.0,7.0,5.0,2.0,11.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.0,7.0,13.0,28.0,17.0,1.22222222222,1.0,1.75,1.08333333333,2.0,1.7,9.0,5.0,4.0,12.0,14.0,10.0,4.0,81.0,41.0,40.0,0.0,14.0,40.0,54.0,11.0,1.5,2.92857142857,1.0,2.25,3.375,1.22474487139,2.89,4.913,1.30384048104,4.0,8.0,1.41421356237,1.17361111111,1.27141203704,1.04083299973,3.0625,5.359375,1.32287565553,1.0,1.0,1.0,1.49382716049,1.82578875171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,125.0,2.2360679775,0.0,0.0,0.0,16.0,64.0,2.0,144.0,1728.0,3.46410161514,2916.0,157464.0,7.34846922835,196.0,2744.0,3.74165738677,100.0,1000.0,3.16227766017,10,11,1,40
2016-10-10 23:20:00,0.0,2.0,1.0,6.0,3.0,3.0,0.0,5.0,2.0,20.0,10.0,7.0,0.0,2.5,2.0,3.33333333333,3.33333333333,2.33333333333,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,11.0,8.0,7.0,3.0,5.0,2.0,11.0,8.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,13.0,28.0,17.0,10.0,1.0,1.75,1.08333333333,2.0,1.7,1.66666666667,5.0,4.0,12.0,14.0,10.0,6.0,3.0,80.0,44.0,36.0,0.0,15.0,36.0,51.0,7.0,1.56862745098,2.93333333333,1.0,2.46059207997,3.8597522823,1.25244858217,2.77777777778,4.62962962963,1.29099444874,2.89,4.913,1.30384048104,4.0,8.0,1.41421356237,1.17361111111,1.27141203704,1.04083299973,3.0625,5.359375,1.32287565553,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,64.0,2.0,0.0,0.0,0.0,144.0,1728.0,3.46410161514,196.0,2744.0,3.74165738677,2601.0,132651.0,7.14142842854,100.0,1000.0,3.16227766017,36.0,216.0,2.44948974278,10,11,2,0
2016-10-10 23:40:00,2.0,1.0,6.0,3.0,3.0,8.0,5.0,2.0,20.0,10.0,7.0,33.0,2.5,2.0,3.33333333333,3.33333333333,2.33333333333,4.125,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,8.0,7.0,3.0,3.0,2.0,11.0,8.0,7.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,13.0,28.0,17.0,10.0,39.0,1.75,1.08333333333,2.0,1.7,1.66666666667,3.54545454545,4.0,12.0,14.0,10.0,6.0,11.0,12.0,114.0,77.0,37.0,0.0,23.0,34.0,57.0,3.0,2.0,3.34782608696,1.08823529412,4.0,8.0,1.41421356237,12.5702479339,44.5672426747,1.88293774338,2.77777777778,4.62962962963,1.29099444874,2.89,4.913,1.30384048104,4.0,8.0,1.41421356237,1.17361111111,1.27141203704,1.04083299973,3.0625,5.359375,1.18425605536,1.28874923672,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1728.0,3.46410161514,0.0,0.0,0.0,196.0,2744.0,3.74165738677,100.0,1000.0,3.16227766017,3249.0,185193.0,7.54983443527,36.0,216.0,2.44948974278,121.0,1331.0,3.31662479036,10,11,2,20
2016-10-11 00:00:00,1.0,6.0,3.0,3.0,8.0,1.0,2.0,20.0,10.0,7.0,33.0,5.0,2.0,3.33333333333,3.33333333333,2.33333333333,4.125,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,7.0,3.0,3.0,3.0,11.0,8.0,7.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,28.0,17.0,10.0,39.0,8.0,1.08333333333,2.0,1.7,1.66666666667,3.54545454545,2.0,12.0,14.0,10.0,6.0,11.0,4.0,6.0,115.0,77.0,38.0,0.0,22.0,35.0,57.0,3.0,2.01754385965,3.5,1.08571428571,4.07048322561,8.21237843763,1.42040271038,4.0,8.0,1.41421356237,12.5702479339,44.5672426747,1.88293774338,2.77777777778,4.62962962963,1.29099444874,2.89,4.913,1.30384048104,4.0,8.0,1.41421356237,1.17361111111,1.27141203704,1.1787755102,1.27981341108,0.0,0.0,0.0,0.0,0.0,0.0,196.0,2744.0,3.74165738677,0.0,0.0,0.0,100.0,1000.0,3.16227766017,36.0,216.0,2.44948974278,3249.0,185193.0,7.54983443527,121.0,1331.0,3.31662479036,16.0,64.0,2.0,10,11,2,40
2016-10-11 00:20:00,6.0,3.0,3.0,8.0,1.0,2.0,20.0,10.0,7.0,33.0,5.0,8.0,3.33333333333,3.33333333333,2.33333333333,4.125,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,3.0,3.0,3.0,1.0,8.0,7.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,28.0,17.0,10.0,39.0,8.0,9.0,2.0,1.7,1.66666666667,3.54545454545,2.0,3.0,14.0,10.0,6.0,11.0,4.0,3.0,6.0,111.0,83.0,28.0,0.0,23.0,25.0,48.0,3.0,2.3125,3.60869565217,1.12,5.34765625,12.3664550781,1.52069063257,9.0,27.0,1.73205080757,4.0,8.0,1.41421356237,12.5702479339,44.5672426747,1.88293774338,2.77777777778,4.62962962963,1.29099444874,2.89,4.913,1.30384048104,4.0,8.0,1.2544,1.404928,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,3.16227766017,0.0,0.0,0.0,36.0,216.0,2.44948974278,121.0,1331.0,3.31662479036,2304.0,110592.0,6.92820323028,16.0,64.0,2.0,9.0,27.0,1.73205080757,10,11,3,0
2016-10-11 00:40:00,3.0,3.0,8.0,1.0,2.0,7.0,10.0,7.0,33.0,5.0,8.0,29.0,3.33333333333,2.33333333333,4.125,5.0,4.0,4.14285714286,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,3.0,3.0,1.0,4.0,7.0,3.0,6.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,17.0,10.0,39.0,8.0,9.0,33.0,1.7,1.66666666667,3.54545454545,2.0,3.0,2.75,10.0,6.0,11.0,4.0,3.0,12.0,5.0,116.0,92.0,24.0,1.0,24.0,21.0,46.0,3.0,2.52173913043,3.83333333333,1.14285714286,6.35916824197,16.0361633928,1.58799846676,7.5625,20.796875,1.65831239518,9.0,27.0,1.73205080757,4.0,8.0,1.41421356237,12.5702479339,44.5672426747,1.88293774338,2.77777777778,4.62962962963,1.29099444874,2.89,4.913,1.30612244898,1.49271137026,1.0,1.0,1.0,0.0,0.0,0.0,36.0,216.0,2.44948974278,1.0,1.0,1.0,121.0,1331.0,3.31662479036,16.0,64.0,2.0,2116.0,97336.0,6.78232998313,9.0,27.0,1.73205080757,144.0,1728.0,3.46410161514,10,11,3,20
2016-10-11 01:00:00,3.0,8.0,1.0,2.0,7.0,2.0,7.0,33.0,5.0,8.0,29.0,5.0,2.33333333333,4.125,5.0,4.0,4.14285714286,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,6.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,39.0,8.0,9.0,33.0,8.0,1.66666666667,3.54545454545,2.0,3.0,2.75,1.33333333333,6.0,11.0,4.0,3.0,12.0,6.0,3.0,107.0,87.0,20.0,2.0,23.0,17.0,42.0,2.0,2.54761904762,3.78260869565,1.17647058824,6.49036281179,16.5349719253,1.59612626306,1.77777777778,2.37037037037,1.15470053838,7.5625,20.796875,1.65831239518,9.0,27.0,1.73205080757,4.0,8.0,1.41421356237,12.5702479339,44.5672426747,1.88293774338,2.77777777778,4.62962962963,1.38408304498,1.6283329941,4.0,8.0,1.41421356237,1.0,1.0,1.0,121.0,1331.0,3.31662479036,1.0,1.0,1.0,16.0,64.0,2.0,9.0,27.0,1.73205080757,1764.0,74088.0,6.48074069841,144.0,1728.0,3.46410161514,36.0,216.0,2.44948974278,10,11,3,40
2016-10-11 01:20:00,8.0,1.0,2.0,7.0,2.0,3.0,33.0,5.0,8.0,29.0,5.0,12.0,4.125,5.0,4.0,4.14285714286,2.5,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,3.0,3.0,6.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,39.0,8.0,9.0,33.0,8.0,15.0,3.54545454545,2.0,3.0,2.75,1.33333333333,2.5,11.0,4.0,3.0,12.0,6.0,6.0,12.0,112.0,92.0,20.0,2.0,23.0,17.0,42.0,2.0,2.66666666667,4.0,1.17647058824,7.11111111111,18.962962963,1.63299316186,6.25,15.625,1.58113883008,1.77777777778,2.37037037037,1.15470053838,7.5625,20.796875,1.65831239518,9.0,27.0,1.73205080757,4.0,8.0,1.41421356237,12.5702479339,44.5672426747,1.38408304498,1.6283329941,4.0,8.0,1.41421356237,1.0,1.0,1.0,16.0,64.0,2.0,0.0,0.0,0.0,9.0,27.0,1.73205080757,144.0,1728.0,3.46410161514,1764.0,74088.0,6.48074069841,36.0,216.0,2.44948974278,36.0,216.0,2.44948974278,10,11,4,0
2016-10-11 01:40:00,1.0,2.0,7.0,2.0,3.0,2.0,5.0,8.0,29.0,5.0,12.0,4.0,5.0,4.0,4.14285714286,2.5,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,33.0,8.0,15.0,7.0,2.0,3.0,2.75,1.33333333333,2.5,1.4,4.0,3.0,12.0,6.0,6.0,5.0,15.0,80.0,63.0,17.0,2.0,17.0,17.0,36.0,2.0,2.22222222222,3.70588235294,1.0,4.93827160494,10.9739368999,1.490711985,1.96,2.744,1.18321595662,6.25,15.625,1.58113883008,1.77777777778,2.37037037037,1.15470053838,7.5625,20.796875,1.65831239518,9.0,27.0,1.73205080757,4.0,8.0,1.0,1.0,4.0,8.0,1.41421356237,0.0,0.0,0.0,9.0,27.0,1.73205080757,0.0,0.0,0.0,144.0,1728.0,3.46410161514,36.0,216.0,2.44948974278,1296.0,46656.0,6.0,36.0,216.0,2.44948974278,25.0,125.0,2.2360679775,10,11,4,20
2016-10-11 02:00:00,2.0,7.0,2.0,3.0,2.0,2.0,8.0,29.0,5.0,12.0,4.0,4.0,4.0,4.14285714286,2.5,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,33.0,8.0,15.0,7.0,5.0,3.0,2.75,1.33333333333,2.5,1.4,1.66666666667,3.0,12.0,6.0,6.0,5.0,3.0,12.0,77.0,62.0,15.0,2.0,18.0,15.0,35.0,2.0,2.2,3.44444444444,1.0,4.84,10.648,1.48323969742,2.77777777778,4.62962962963,1.29099444874,1.96,2.744,1.18321595662,6.25,15.625,1.58113883008,1.77777777778,2.37037037037,1.15470053838,7.5625,20.796875,1.65831239518,9.0,27.0,1.0,1.0,4.0,8.0,1.41421356237,0.0,0.0,0.0,144.0,1728.0,3.46410161514,0.0,0.0,0.0,36.0,216.0,2.44948974278,36.0,216.0,2.44948974278,1225.0,42875.0,5.9160797831,25.0,125.0,2.2360679775,9.0,27.0,1.73205080757,10,11,4,40
2016-10-11 02:20:00,7.0,2.0,3.0,2.0,2.0,4.0,29.0,5.0,12.0,4.0,4.0,17.0,4.14285714286,2.5,4.0,2.0,2.0,4.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,1.0,8.0,4.0,3.0,3.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,8.0,15.0,7.0,5.0,25.0,2.75,1.33333333333,2.5,1.4,1.66666666667,2.08333333333,12.0,6.0,6.0,5.0,3.0,12.0,6.0,93.0,71.0,22.0,2.0,20.0,22.0,44.0,2.0,2.11363636364,3.55,1.0,4.46745867769,9.4425831142,1.45383505379,4.34027777778,9.04224537037,1.44337567297,2.77777777778,4.62962962963,1.29099444874,1.96,2.744,1.18321595662,6.25,15.625,1.58113883008,1.77777777778,2.37037037037,1.15470053838,7.5625,20.796875,1.0,1.0,4.0,8.0,1.41421356237,0.0,0.0,0.0,36.0,216.0,2.44948974278,0.0,0.0,0.0,36.0,216.0,2.44948974278,25.0,125.0,2.2360679775,1936.0,85184.0,6.63324958071,9.0,27.0,1.73205080757,144.0,1728.0,3.46410161514,10,11,5,0
2016-10-11 02:40:00,2.0,3.0,2.0,2.0,4.0,11.0,5.0,12.0,4.0,4.0,17.0,39.0,2.5,4.0,2.0,2.0,4.25,3.54545454545,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,8.0,4.0,3.0,3.0,3.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,15.0,7.0,5.0,25.0,43.0,1.33333333333,2.5,1.4,1.66666666667,2.08333333333,2.86666666667,6.0,6.0,5.0,3.0,12.0,15.0,11.0,103.0,81.0,22.0,1.0,24.0,22.0,47.0,1.0,2.1914893617,3.375,1.0,4.80262562245,10.5249029598,1.48036798186,8.21777777778,23.5576296296,1.69312334656,4.34027777778,9.04224537037,1.44337567297,2.77777777778,4.62962962963,1.29099444874,1.96,2.744,1.18321595662,6.25,15.625,1.58113883008,1.77777777778,2.37037037037,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,216.0,2.44948974278,0.0,0.0,0.0,25.0,125.0,2.2360679775,9.0,27.0,1.73205080757,2209.0,103823.0,6.8556546004,144.0,1728.0,3.46410161514,225.0,3375.0,3.87298334621,10,11,5,20
2016-10-11 03:00:00,3.0,2.0,2.0,4.0,11.0,6.0,12.0,4.0,4.0,17.0,39.0,21.0,4.0,2.0,2.0,4.25,3.54545454545,3.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,8.0,4.0,6.0,3.0,3.0,1.0,8.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,7.0,5.0,25.0,43.0,27.0,2.5,1.4,1.66666666667,2.08333333333,2.86666666667,2.25,6.0,5.0,3.0,12.0,15.0,12.0,6.0,122.0,97.0,25.0,0.0,28.0,25.0,53.0,3.0,2.30188679245,3.46428571429,1.0,5.29868280527,12.1969679668,1.51719701834,5.0625,11.390625,1.5,8.21777777778,23.5576296296,1.69312334656,4.34027777778,9.04224537037,1.44337567297,2.77777777778,4.62962962963,1.29099444874,1.96,2.744,1.18321595662,6.25,15.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,125.0,2.2360679775,0.0,0.0,0.0,9.0,27.0,1.73205080757,144.0,1728.0,3.46410161514,2809.0,148877.0,7.28010988928,225.0,3375.0,3.87298334621,144.0,1728.0,3.46410161514,10,11,5,40
2016-10-11 03:20:00,2.0,2.0,4.0,11.0,6.0,3.0,4.0,4.0,17.0,39.0,21.0,9.0,2.0,2.0,4.25,3.54545454545,3.5,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,4.0,6.0,3.0,3.0,1.0,8.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,25.0,43.0,27.0,12.0,1.4,1.66666666667,2.08333333333,2.86666666667,2.25,2.0,5.0,3.0,12.0,15.0,12.0,6.0,9.0,119.0,94.0,25.0,0.0,28.0,25.0,53.0,3.0,2.24528301887,3.35714285714,1.0,5.04129583482,11.319135931,1.49842684802,4.0,8.0,1.41421356237,5.0625,11.390625,1.5,8.21777777778,23.5576296296,1.69312334656,4.34027777778,9.04224537037,1.44337567297,2.77777777778,4.62962962963,1.29099444874,1.96,2.744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,1.73205080757,0.0,0.0,0.0,144.0,1728.0,3.46410161514,225.0,3375.0,3.87298334621,2809.0,148877.0,7.28010988928,144.0,1728.0,3.46410161514,36.0,216.0,2.44948974278,10,11,6,0
2016-10-11 03:40:00,2.0,4.0,11.0,6.0,3.0,3.0,4.0,17.0,39.0,21.0,9.0,6.0,2.0,4.25,3.54545454545,3.5,3.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,6.0,3.0,8.0,1.0,8.0,4.0,6.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,25.0,43.0,27.0,12.0,14.0,1.66666666667,2.08333333333,2.86666666667,2.25,2.0,1.27272727273,3.0,12.0,15.0,12.0,6.0,11.0,26.0,126.0,96.0,30.0,0.0,29.0,30.0,59.0,6.0,2.13559322034,3.31034482759,1.0,4.56075840276,9.73992472453,1.46136690134,1.61983471074,2.06160781367,1.12815214964,4.0,8.0,1.41421356237,5.0625,11.390625,1.5,8.21777777778,23.5576296296,1.69312334656,4.34027777778,9.04224537037,1.44337567297,2.77777777778,4.62962962963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1728.0,3.46410161514,0.0,0.0,0.0,225.0,3375.0,3.87298334621,144.0,1728.0,3.46410161514,3481.0,205379.0,7.68114574787,36.0,216.0,2.44948974278,121.0,1331.0,3.31662479036,10,11,6,20
2016-10-11 04:00:00,4.0,11.0,6.0,3.0,3.0,3.0,17.0,39.0,21.0,9.0,6.0,6.0,4.25,3.54545454545,3.5,3.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,3.0,8.0,3.0,8.0,4.0,6.0,3.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,43.0,27.0,12.0,14.0,9.0,2.08333333333,2.86666666667,2.25,2.0,1.27272727273,1.5,12.0,15.0,12.0,6.0,11.0,6.0,18.0,130.0,98.0,32.0,0.0,30.0,32.0,62.0,6.0,2.09677419355,3.26666666667,1.0,4.39646201873,9.21838810379,1.4480242379,2.25,3.375,1.22474487139,1.61983471074,2.06160781367,1.12815214964,4.0,8.0,1.41421356237,5.0625,11.390625,1.5,8.21777777778,23.5576296296,1.69312334656,4.34027777778,9.04224537037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,3375.0,3.87298334621,0.0,0.0,0.0,144.0,1728.0,3.46410161514,36.0,216.0,2.44948974278,3844.0,238328.0,7.87400787401,121.0,1331.0,3.31662479036,36.0,216.0,2.44948974278,10,11,6,40
2016-10-11 04:20:00,11.0,6.0,3.0,3.0,3.0,2.0,39.0,21.0,9.0,6.0,6.0,4.0,3.54545454545,3.5,3.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,8.0,3.0,7.0,4.0,6.0,3.0,8.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,27.0,12.0,14.0,9.0,11.0,2.86666666667,2.25,2.0,1.27272727273,1.5,1.22222222222,15.0,12.0,6.0,11.0,6.0,9.0,30.0,116.0,85.0,31.0,0.0,28.0,31.0,59.0,5.0,1.96610169492,3.03571428571,1.0,3.86555587475,7.60007595713,1.40217748339,1.49382716049,1.82578875171,1.10554159679,2.25,3.375,1.22474487139,1.61983471074,2.06160781367,1.12815214964,4.0,8.0,1.41421356237,5.0625,11.390625,1.5,8.21777777778,23.5576296296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1728.0,3.46410161514,0.0,0.0,0.0,36.0,216.0,2.44948974278,121.0,1331.0,3.31662479036,3481.0,205379.0,7.68114574787,36.0,216.0,2.44948974278,81.0,729.0,3.0,10,11,7,0
