,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,month,day,hour,minute
2016-09-30 01:40:00,3.0,5.0,8.0,2.0,10.0,16.0,9.0,15.0,15.0,4.0,26.0,27.0,3.0,3.0,1.875,2.0,2.6,1.6875,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,5.0,4.0,3.0,4.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.25,12.0,19.0,16.0,6.0,31.0,32.0,2.0,2.11111111111,1.77777777778,1.5,2.06666666667,1.6,6.0,9.0,9.0,4.0,15.0,20.0,36.0,116.0,96.0,20.0,0.0,44.0,19.0,63.0,3.0,1.84126984127,2.18181818182,2.18181818182,9,30,5,20
2016-09-30 02:00:00,5.0,8.0,2.0,10.0,16.0,9.0,15.0,15.0,4.0,26.0,27.0,11.0,3.0,1.875,2.0,2.6,1.6875,1.22222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,4.0,11.0,4.0,1.0,2.0,5.0,5.0,11.0,1.0,1.0,1.0,1.0,1.25,1.0,19.0,16.0,6.0,31.0,32.0,22.0,2.11111111111,1.77777777778,1.5,2.06666666667,1.6,1.1,9.0,9.0,4.0,15.0,20.0,20.0,29.0,126.0,98.0,28.0,0.0,50.0,27.0,77.0,2.0,1.63636363636,1.96,1.96,9,30,5,40
2016-09-30 02:20:00,8.0,2.0,10.0,16.0,9.0,10.0,15.0,4.0,26.0,27.0,11.0,12.0,1.875,2.0,2.6,1.6875,1.22222222222,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,11.0,5.0,1.0,2.0,5.0,5.0,11.0,5.0,1.0,1.0,1.0,1.25,1.0,1.0,16.0,6.0,31.0,32.0,22.0,17.0,1.77777777778,1.5,2.06666666667,1.6,1.1,1.13333333333,9.0,4.0,15.0,20.0,20.0,15.0,45.0,124.0,95.0,29.0,0.0,55.0,28.0,83.0,1.0,1.49397590361,1.72727272727,1.72727272727,9,30,6,0
2016-09-30 02:40:00,2.0,10.0,16.0,9.0,10.0,8.0,4.0,26.0,27.0,11.0,12.0,12.0,2.0,2.6,1.6875,1.22222222222,1.2,1.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,11.0,5.0,9.0,2.0,5.0,5.0,11.0,5.0,9.0,1.0,1.0,1.25,1.0,1.0,1.0,6.0,31.0,32.0,22.0,17.0,21.0,1.5,2.06666666667,1.6,1.1,1.13333333333,1.23529411765,4.0,15.0,20.0,20.0,15.0,17.0,50.0,129.0,92.0,37.0,0.0,55.0,36.0,91.0,4.0,1.41758241758,1.67272727273,1.67272727273,9,30,6,20
2016-09-30 03:00:00,10.0,16.0,9.0,10.0,8.0,9.0,26.0,27.0,11.0,12.0,12.0,14.0,2.6,1.6875,1.22222222222,1.2,1.5,1.55555555556,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,11.0,5.0,9.0,8.0,5.0,5.0,11.0,5.0,9.0,8.0,1.0,1.25,1.0,1.0,1.0,1.0,31.0,32.0,22.0,17.0,21.0,22.0,2.06666666667,1.6,1.1,1.13333333333,1.23529411765,1.29411764706,15.0,20.0,20.0,15.0,17.0,17.0,60.0,145.0,102.0,43.0,0.0,62.0,42.0,104.0,6.0,1.39423076923,1.64516129032,1.64516129032,9,30,6,40
2016-09-30 03:20:00,16.0,9.0,10.0,8.0,9.0,14.0,27.0,11.0,12.0,12.0,14.0,23.0,1.6875,1.22222222222,1.2,1.5,1.55555555556,1.64285714286,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,5.0,9.0,8.0,15.0,5.0,11.0,5.0,9.0,8.0,15.0,1.25,1.0,1.0,1.0,1.0,1.0,32.0,22.0,17.0,21.0,22.0,38.0,1.6,1.1,1.13333333333,1.23529411765,1.29411764706,1.31034482759,20.0,20.0,15.0,17.0,17.0,29.0,67.0,152.0,99.0,53.0,0.0,66.0,52.0,118.0,6.0,1.28813559322,1.5,1.5,9,30,7,0
2016-09-30 03:40:00,9.0,10.0,8.0,9.0,14.0,27.0,11.0,12.0,12.0,14.0,23.0,53.0,1.22222222222,1.2,1.5,1.55555555556,1.64285714286,1.96296296296,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,9.0,8.0,15.0,9.0,11.0,5.0,9.0,8.0,15.0,10.0,1.0,1.0,1.0,1.0,1.0,1.11111111111,22.0,17.0,21.0,22.0,38.0,63.0,1.1,1.13333333333,1.23529411765,1.29411764706,1.31034482759,1.75,20.0,15.0,17.0,17.0,29.0,36.0,104.0,183.0,125.0,58.0,0.0,77.0,57.0,134.0,9.0,1.36567164179,1.62337662338,1.62337662338,9,30,7,20
2016-09-30 04:00:00,10.0,8.0,9.0,14.0,27.0,14.0,12.0,12.0,14.0,23.0,53.0,21.0,1.2,1.5,1.55555555556,1.64285714286,1.96296296296,1.5,0.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,15.0,9.0,15.0,5.0,9.0,8.0,15.0,10.0,15.0,1.0,1.0,1.0,1.0,1.11111111111,1.0,17.0,21.0,22.0,38.0,63.0,36.0,1.13333333333,1.23529411765,1.29411764706,1.31034482759,1.75,1.24137931034,15.0,17.0,17.0,29.0,36.0,29.0,95.0,197.0,135.0,62.0,0.0,82.0,61.0,143.0,11.0,1.37762237762,1.64634146341,1.64634146341,9,30,7,40
2016-09-30 04:20:00,8.0,9.0,14.0,27.0,14.0,23.0,12.0,14.0,23.0,53.0,21.0,52.0,1.5,1.55555555556,1.64285714286,1.96296296296,1.5,2.26086956522,3.0,2.0,1.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,15.0,9.0,15.0,22.0,9.0,8.0,15.0,10.0,15.0,22.0,1.0,1.0,1.0,1.11111111111,1.0,1.0,21.0,22.0,38.0,63.0,36.0,74.0,1.23529411765,1.29411764706,1.31034482759,1.75,1.24137931034,1.64444444444,17.0,17.0,29.0,36.0,29.0,45.0,126.0,254.0,175.0,79.0,0.0,95.0,78.0,173.0,20.0,1.46820809249,1.84210526316,1.84210526316,9,30,8,0
2016-09-30 04:40:00,9.0,14.0,27.0,14.0,23.0,28.0,14.0,23.0,53.0,21.0,52.0,66.0,1.55555555556,1.64285714286,1.96296296296,1.5,2.26086956522,2.35714285714,2.0,1.0,3.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,9.0,15.0,22.0,22.0,8.0,15.0,10.0,15.0,22.0,22.0,1.0,1.0,1.11111111111,1.0,1.0,1.0,22.0,38.0,63.0,36.0,74.0,88.0,1.29411764706,1.31034482759,1.75,1.24137931034,1.64444444444,1.76,17.0,29.0,36.0,29.0,45.0,50.0,112.0,321.0,229.0,92.0,0.0,115.0,91.0,206.0,22.0,1.55825242718,1.99130434783,1.99130434783,9,30,8,20
2016-09-30 05:00:00,14.0,27.0,14.0,23.0,28.0,22.0,23.0,53.0,21.0,52.0,66.0,42.0,1.64285714286,1.96296296296,1.5,2.26086956522,2.35714285714,1.90909090909,1.0,3.0,2.0,9.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,15.0,22.0,22.0,38.0,15.0,10.0,15.0,22.0,22.0,42.0,1.0,1.11111111111,1.0,1.0,1.0,1.10526315789,38.0,63.0,36.0,74.0,88.0,84.0,1.31034482759,1.75,1.24137931034,1.64444444444,1.76,1.4,29.0,36.0,29.0,45.0,50.0,60.0,141.0,383.0,257.0,126.0,0.0,128.0,121.0,249.0,31.0,1.53815261044,2.0078125,2.0078125,9,30,8,40
2016-09-30 05:20:00,27.0,14.0,23.0,28.0,22.0,16.0,53.0,21.0,52.0,66.0,42.0,39.0,1.96296296296,1.5,2.26086956522,2.35714285714,1.90909090909,2.4375,3.0,2.0,9.0,5.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,22.0,22.0,38.0,51.0,10.0,15.0,22.0,22.0,42.0,56.0,1.11111111111,1.0,1.0,1.0,1.10526315789,1.09803921569,63.0,36.0,74.0,88.0,84.0,95.0,1.75,1.24137931034,1.64444444444,1.76,1.4,1.41791044776,36.0,29.0,45.0,50.0,60.0,67.0,132.0,440.0,273.0,167.0,0.0,130.0,157.0,287.0,46.0,1.5331010453,2.1,2.1,9,30,9,0
2016-09-30 05:40:00,14.0,23.0,28.0,22.0,16.0,27.0,21.0,52.0,66.0,42.0,39.0,39.0,1.5,2.26086956522,2.35714285714,1.90909090909,2.4375,1.44444444444,2.0,9.0,5.0,11.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,22.0,38.0,51.0,77.0,15.0,22.0,22.0,42.0,56.0,83.0,1.0,1.0,1.0,1.10526315789,1.09803921569,1.07792207792,36.0,74.0,88.0,84.0,95.0,122.0,1.24137931034,1.64444444444,1.76,1.4,1.41791044776,1.17307692308,29.0,45.0,50.0,60.0,67.0,104.0,134.0,499.0,259.0,240.0,0.0,130.0,225.0,355.0,71.0,1.40563380282,1.99230769231,1.99230769231,9,30,9,20
2016-09-30 06:00:00,23.0,28.0,22.0,16.0,27.0,20.0,52.0,66.0,42.0,39.0,39.0,29.0,2.26086956522,2.35714285714,1.90909090909,2.4375,1.44444444444,1.45,9.0,5.0,11.0,16.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,38.0,51.0,77.0,75.0,22.0,22.0,42.0,56.0,83.0,79.0,1.0,1.0,1.10526315789,1.09803921569,1.07792207792,1.05333333333,74.0,88.0,84.0,95.0,122.0,108.0,1.64444444444,1.76,1.4,1.41791044776,1.17307692308,1.13684210526,45.0,50.0,60.0,67.0,104.0,95.0,97.0,571.0,267.0,304.0,0.0,136.0,285.0,421.0,91.0,1.35629453682,1.96323529412,1.96323529412,9,30,9,40
2016-09-30 06:20:00,28.0,22.0,16.0,27.0,20.0,20.0,66.0,42.0,39.0,39.0,29.0,32.0,2.35714285714,1.90909090909,2.4375,1.44444444444,1.45,1.6,5.0,11.0,16.0,28.0,22.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.0,51.0,77.0,75.0,106.0,22.0,42.0,56.0,83.0,79.0,116.0,1.0,1.10526315789,1.09803921569,1.07792207792,1.05333333333,1.09433962264,88.0,84.0,95.0,122.0,108.0,148.0,1.76,1.4,1.41791044776,1.17307692308,1.13684210526,1.1746031746,50.0,60.0,67.0,104.0,95.0,126.0,106.0,645.0,247.0,398.0,0.0,133.0,369.0,502.0,125.0,1.28486055777,1.85714285714,1.85714285714,9,30,10,0
2016-09-30 06:40:00,22.0,16.0,27.0,20.0,20.0,11.0,42.0,39.0,39.0,29.0,32.0,23.0,1.90909090909,2.4375,1.44444444444,1.45,1.6,2.09090909091,11.0,16.0,28.0,22.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,51.0,77.0,75.0,106.0,101.0,42.0,56.0,83.0,79.0,116.0,105.0,1.10526315789,1.09803921569,1.07792207792,1.05333333333,1.09433962264,1.0396039604,84.0,95.0,122.0,108.0,148.0,128.0,1.4,1.41791044776,1.17307692308,1.13684210526,1.1746031746,1.14285714286,60.0,67.0,104.0,95.0,126.0,112.0,133.0,685.0,204.0,481.0,0.0,116.0,448.0,564.0,143.0,1.21453900709,1.75862068966,1.75862068966,9,30,10,20
2016-09-30 07:00:00,16.0,27.0,20.0,20.0,11.0,30.0,39.0,39.0,29.0,32.0,23.0,53.0,2.4375,1.44444444444,1.45,1.6,2.09090909091,1.76666666667,16.0,28.0,22.0,43.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,77.0,75.0,106.0,101.0,111.0,56.0,83.0,79.0,116.0,105.0,117.0,1.09803921569,1.07792207792,1.05333333333,1.09433962264,1.0396039604,1.05405405405,95.0,122.0,108.0,148.0,128.0,170.0,1.41791044776,1.17307692308,1.13684210526,1.1746031746,1.14285714286,1.20567375887,67.0,104.0,95.0,126.0,112.0,141.0,137.0,771.0,215.0,556.0,0.0,124.0,521.0,645.0,167.0,1.19534883721,1.73387096774,1.73387096774,9,30,10,40
2016-09-30 07:20:00,27.0,20.0,20.0,11.0,30.0,37.0,39.0,29.0,32.0,23.0,53.0,73.0,1.44444444444,1.45,1.6,2.09090909091,1.76666666667,1.97297297297,28.0,22.0,43.0,23.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,75.0,106.0,101.0,111.0,95.0,83.0,79.0,116.0,105.0,117.0,106.0,1.07792207792,1.05333333333,1.09433962264,1.0396039604,1.05405405405,1.11578947368,122.0,108.0,148.0,128.0,170.0,179.0,1.17307692308,1.13684210526,1.1746031746,1.14285714286,1.20567375887,1.35606060606,104.0,95.0,126.0,112.0,141.0,132.0,99.0,855.0,249.0,606.0,0.0,145.0,565.0,710.0,178.0,1.20422535211,1.71724137931,1.71724137931,9,30,11,0
2016-09-30 07:40:00,20.0,20.0,11.0,30.0,37.0,34.0,29.0,32.0,23.0,53.0,73.0,63.0,1.45,1.6,2.09090909091,1.76666666667,1.97297297297,1.85294117647,22.0,43.0,23.0,35.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,106.0,101.0,111.0,95.0,100.0,79.0,116.0,105.0,117.0,106.0,108.0,1.05333333333,1.09433962264,1.0396039604,1.05405405405,1.11578947368,1.08,108.0,148.0,128.0,170.0,179.0,171.0,1.13684210526,1.1746031746,1.14285714286,1.20567375887,1.35606060606,1.27611940299,95.0,126.0,112.0,141.0,132.0,134.0,107.0,904.0,273.0,631.0,0.0,152.0,588.0,740.0,176.0,1.22162162162,1.79605263158,1.79605263158,9,30,11,20
2016-09-30 08:00:00,20.0,11.0,30.0,37.0,34.0,33.0,32.0,23.0,53.0,73.0,63.0,61.0,1.6,2.09090909091,1.76666666667,1.97297297297,1.85294117647,1.84848484848,43.0,23.0,35.0,27.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,101.0,111.0,95.0,100.0,64.0,116.0,105.0,117.0,106.0,108.0,66.0,1.09433962264,1.0396039604,1.05405405405,1.11578947368,1.08,1.03125,148.0,128.0,170.0,179.0,171.0,127.0,1.1746031746,1.14285714286,1.20567375887,1.35606060606,1.27611940299,1.30927835052,126.0,112.0,141.0,132.0,134.0,97.0,121.0,923.0,305.0,618.0,0.0,165.0,577.0,742.0,172.0,1.24393530997,1.84848484848,1.84848484848,9,30,11,40
2016-09-30 08:20:00,11.0,30.0,37.0,34.0,33.0,30.0,23.0,53.0,73.0,63.0,61.0,65.0,2.09090909091,1.76666666667,1.97297297297,1.85294117647,1.84848484848,2.16666666667,23.0,35.0,27.0,26.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,111.0,95.0,100.0,64.0,76.0,105.0,117.0,106.0,108.0,66.0,82.0,1.0396039604,1.05405405405,1.11578947368,1.08,1.03125,1.07894736842,128.0,170.0,179.0,171.0,127.0,147.0,1.14285714286,1.20567375887,1.35606060606,1.27611940299,1.30927835052,1.38679245283,112.0,141.0,132.0,134.0,97.0,106.0,146.0,922.0,338.0,584.0,0.0,175.0,547.0,722.0,156.0,1.27700831025,1.93142857143,1.93142857143,9,30,12,0
2016-09-30 08:40:00,30.0,37.0,34.0,33.0,30.0,28.0,53.0,73.0,63.0,61.0,65.0,55.0,1.76666666667,1.97297297297,1.85294117647,1.84848484848,2.16666666667,1.96428571429,35.0,27.0,26.0,18.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,95.0,100.0,64.0,76.0,105.0,117.0,106.0,108.0,66.0,82.0,110.0,1.05405405405,1.11578947368,1.08,1.03125,1.07894736842,1.04761904762,170.0,179.0,171.0,127.0,147.0,165.0,1.20567375887,1.35606060606,1.27611940299,1.30927835052,1.38679245283,1.24060150376,141.0,132.0,134.0,97.0,106.0,133.0,150.0,959.0,370.0,589.0,0.0,192.0,551.0,743.0,161.0,1.29071332436,1.92708333333,1.92708333333,9,30,12,20
2016-09-30 09:00:00,37.0,34.0,33.0,30.0,28.0,40.0,73.0,63.0,61.0,65.0,55.0,77.0,1.97297297297,1.85294117647,1.84848484848,2.16666666667,1.96428571429,1.925,27.0,26.0,18.0,27.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,64.0,76.0,105.0,97.0,106.0,108.0,66.0,82.0,110.0,108.0,1.11578947368,1.08,1.03125,1.07894736842,1.04761904762,1.11340206186,179.0,171.0,127.0,147.0,165.0,185.0,1.35606060606,1.27611940299,1.30927835052,1.38679245283,1.24060150376,1.3503649635,132.0,134.0,97.0,106.0,133.0,137.0,127.0,974.0,394.0,580.0,0.0,202.0,537.0,739.0,153.0,1.31799729364,1.9504950495,1.9504950495,9,30,12,40
2016-09-30 09:20:00,34.0,33.0,30.0,28.0,40.0,20.0,63.0,61.0,65.0,55.0,77.0,39.0,1.85294117647,1.84848484848,2.16666666667,1.96428571429,1.925,1.95,26.0,18.0,27.0,28.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.0,76.0,105.0,97.0,79.0,108.0,66.0,82.0,110.0,108.0,82.0,1.08,1.03125,1.07894736842,1.04761904762,1.11340206186,1.03797468354,171.0,127.0,147.0,165.0,185.0,121.0,1.27611940299,1.30927835052,1.38679245283,1.24060150376,1.3503649635,1.22222222222,134.0,97.0,106.0,133.0,137.0,99.0,150.0,916.0,360.0,556.0,0.0,185.0,521.0,706.0,147.0,1.29745042493,1.94594594595,1.94594594595,9,30,13,0
2016-09-30 09:40:00,33.0,30.0,28.0,40.0,20.0,27.0,61.0,65.0,55.0,77.0,39.0,58.0,1.84848484848,2.16666666667,1.96428571429,1.925,1.95,2.14814814815,18.0,27.0,28.0,27.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,76.0,105.0,97.0,79.0,80.0,66.0,82.0,110.0,108.0,82.0,83.0,1.03125,1.07894736842,1.04761904762,1.11340206186,1.03797468354,1.0375,127.0,147.0,165.0,185.0,121.0,141.0,1.30927835052,1.38679245283,1.24060150376,1.3503649635,1.22222222222,1.31775700935,97.0,106.0,133.0,137.0,99.0,107.0,124.0,886.0,355.0,531.0,0.0,178.0,501.0,679.0,142.0,1.30486008837,1.99438202247,1.99438202247,9,30,13,20
2016-09-30 10:00:00,30.0,28.0,40.0,20.0,27.0,32.0,65.0,55.0,77.0,39.0,58.0,48.0,2.16666666667,1.96428571429,1.925,1.95,2.14814814815,1.5,27.0,28.0,27.0,21.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,105.0,97.0,79.0,80.0,89.0,82.0,110.0,108.0,82.0,83.0,99.0,1.07894736842,1.04761904762,1.11340206186,1.03797468354,1.0375,1.11235955056,147.0,165.0,185.0,121.0,141.0,147.0,1.38679245283,1.24060150376,1.3503649635,1.22222222222,1.31775700935,1.21487603306,106.0,133.0,137.0,99.0,107.0,121.0,142.0,906.0,342.0,564.0,0.0,177.0,526.0,703.0,155.0,1.28876244666,1.93220338983,1.93220338983,9,30,13,40
2016-09-30 10:20:00,28.0,40.0,20.0,27.0,32.0,34.0,55.0,77.0,39.0,58.0,48.0,63.0,1.96428571429,1.925,1.95,2.14814814815,1.5,1.85294117647,28.0,27.0,21.0,21.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,97.0,79.0,80.0,89.0,112.0,110.0,108.0,82.0,83.0,99.0,114.0,1.04761904762,1.11340206186,1.03797468354,1.0375,1.11235955056,1.01785714286,165.0,185.0,121.0,141.0,147.0,177.0,1.24060150376,1.3503649635,1.22222222222,1.31775700935,1.21487603306,1.21232876712,133.0,137.0,99.0,107.0,121.0,146.0,123.0,936.0,340.0,596.0,0.0,181.0,562.0,743.0,158.0,1.2597577389,1.87845303867,1.87845303867,9,30,14,0
2016-09-30 10:40:00,40.0,20.0,27.0,32.0,34.0,31.0,77.0,39.0,58.0,48.0,63.0,56.0,1.925,1.95,2.14814814815,1.5,1.85294117647,1.8064516129,27.0,21.0,21.0,31.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,79.0,80.0,89.0,112.0,119.0,108.0,82.0,83.0,99.0,114.0,133.0,1.11340206186,1.03797468354,1.0375,1.11235955056,1.01785714286,1.11764705882,185.0,121.0,141.0,147.0,177.0,189.0,1.3503649635,1.22222222222,1.31775700935,1.21487603306,1.21232876712,1.26,137.0,99.0,107.0,121.0,146.0,150.0,116.0,960.0,341.0,619.0,0.0,184.0,576.0,760.0,169.0,1.26315789474,1.85326086957,1.85326086957,9,30,14,20
2016-09-30 11:00:00,20.0,27.0,32.0,34.0,31.0,30.0,39.0,58.0,48.0,63.0,56.0,48.0,1.95,2.14814814815,1.5,1.85294117647,1.8064516129,1.6,21.0,21.0,31.0,30.0,39.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,80.0,89.0,112.0,119.0,97.0,82.0,83.0,99.0,114.0,133.0,101.0,1.03797468354,1.0375,1.11235955056,1.01785714286,1.11764705882,1.0412371134,121.0,141.0,147.0,177.0,189.0,149.0,1.22222222222,1.31775700935,1.21487603306,1.21232876712,1.26,1.17322834646,99.0,107.0,121.0,146.0,150.0,127.0,122.0,924.0,312.0,612.0,0.0,174.0,576.0,750.0,171.0,1.232,1.79310344828,1.79310344828,9,30,14,40
2016-09-30 11:20:00,27.0,32.0,34.0,31.0,30.0,24.0,58.0,48.0,63.0,56.0,48.0,48.0,2.14814814815,1.5,1.85294117647,1.8064516129,1.6,2.0,21.0,31.0,30.0,39.0,29.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,89.0,112.0,119.0,97.0,126.0,83.0,99.0,114.0,133.0,101.0,133.0,1.0375,1.11235955056,1.01785714286,1.11764705882,1.0412371134,1.05555555556,141.0,147.0,177.0,189.0,149.0,181.0,1.31775700935,1.21487603306,1.21232876712,1.26,1.17322834646,1.20666666667,107.0,121.0,146.0,150.0,127.0,150.0,114.0,984.0,321.0,663.0,0.0,178.0,623.0,801.0,193.0,1.22846441948,1.80337078652,1.80337078652,9,30,15,0
2016-09-30 11:40:00,32.0,34.0,31.0,30.0,24.0,23.0,48.0,63.0,56.0,48.0,48.0,43.0,1.5,1.85294117647,1.8064516129,1.6,2.0,1.86956521739,31.0,30.0,39.0,29.0,43.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,112.0,119.0,97.0,126.0,101.0,99.0,114.0,133.0,101.0,133.0,104.0,1.11235955056,1.01785714286,1.11764705882,1.0412371134,1.05555555556,1.0297029703,147.0,177.0,189.0,149.0,181.0,147.0,1.21487603306,1.21232876712,1.26,1.17322834646,1.20666666667,1.18548387097,121.0,146.0,150.0,127.0,150.0,124.0,96.0,990.0,306.0,684.0,0.0,174.0,644.0,818.0,200.0,1.21026894866,1.75862068966,1.75862068966,9,30,15,20
2016-09-30 12:00:00,34.0,31.0,30.0,24.0,23.0,37.0,63.0,56.0,48.0,48.0,43.0,70.0,1.85294117647,1.8064516129,1.6,2.0,1.86956521739,1.89189189189,30.0,39.0,29.0,43.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,119.0,97.0,126.0,101.0,105.0,114.0,133.0,101.0,133.0,104.0,122.0,1.01785714286,1.11764705882,1.0412371134,1.05555555556,1.0297029703,1.1619047619,177.0,189.0,149.0,181.0,147.0,192.0,1.21232876712,1.26,1.17322834646,1.20666666667,1.18548387097,1.35211267606,146.0,150.0,127.0,150.0,124.0,142.0,77.0,1035.0,328.0,707.0,0.0,179.0,660.0,839.0,201.0,1.23361144219,1.83240223464,1.83240223464,9,30,15,40
2016-09-30 12:20:00,31.0,30.0,24.0,23.0,37.0,25.0,56.0,48.0,48.0,43.0,70.0,36.0,1.8064516129,1.6,2.0,1.86956521739,1.89189189189,1.44,39.0,29.0,43.0,28.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,97.0,126.0,101.0,105.0,98.0,133.0,101.0,133.0,104.0,122.0,100.0,1.11764705882,1.0412371134,1.05555555556,1.0297029703,1.1619047619,1.02040816327,189.0,149.0,181.0,147.0,192.0,136.0,1.26,1.17322834646,1.20666666667,1.18548387097,1.35211267606,1.10569105691,150.0,127.0,150.0,124.0,142.0,123.0,63.0,994.0,301.0,693.0,0.0,170.0,646.0,816.0,200.0,1.2181372549,1.77058823529,1.77058823529,9,30,16,0
2016-09-30 12:40:00,30.0,24.0,23.0,37.0,25.0,26.0,48.0,48.0,43.0,70.0,36.0,52.0,1.6,2.0,1.86956521739,1.89189189189,1.44,2.0,29.0,43.0,28.0,32.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,126.0,101.0,105.0,98.0,90.0,101.0,133.0,104.0,122.0,100.0,90.0,1.0412371134,1.05555555556,1.0297029703,1.1619047619,1.02040816327,1.0,149.0,181.0,147.0,192.0,136.0,142.0,1.17322834646,1.20666666667,1.18548387097,1.35211267606,1.10569105691,1.22413793103,127.0,150.0,124.0,142.0,123.0,116.0,110.0,947.0,297.0,650.0,0.0,165.0,617.0,782.0,188.0,1.21099744246,1.8,1.8,9,30,16,20
2016-09-30 13:00:00,24.0,23.0,37.0,25.0,26.0,23.0,48.0,43.0,70.0,36.0,52.0,32.0,2.0,1.86956521739,1.89189189189,1.44,2.0,1.39130434783,43.0,28.0,32.0,29.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,101.0,105.0,98.0,90.0,99.0,133.0,104.0,122.0,100.0,90.0,103.0,1.05555555556,1.0297029703,1.1619047619,1.02040816327,1.0,1.0404040404,181.0,147.0,192.0,136.0,142.0,135.0,1.20666666667,1.18548387097,1.35211267606,1.10569105691,1.22413793103,1.10655737705,150.0,124.0,142.0,123.0,116.0,122.0,102.0,933.0,281.0,652.0,0.0,158.0,619.0,777.0,186.0,1.20077220077,1.77848101266,1.77848101266,9,30,16,40
